gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	11.7204	11.6663	12.0433	11.9528	11.9941	11.7344	
PNKP	9.0619	9.2031	9.2543	8.909	9.69	9.2283	
PSME2	11.2815	11.3096	11.4158	11.6608	11.0486	11.2913	
NISCH	6.9966	7.2135	7.0065	6.9996	7.4998	7.5263	
SLC35A3	6.3172	7.3852	6.8555	6.6965	6.496	7.4096	
CPSF4	10.5161	10.5448	10.671	10.2181	10.2556	10.6055	
LSR	10.6229	9.4881	9.8873	9.7868	10.7188	9.6805	
COPB2	11.208	11.0544	11.0138	11.1758	11.7133	11.2602	
MEF2C	5.9821	5.642	5.2753	5.5608	5.7582	5.472	
GADD45A	9.4743	9.106	9.0022	9.4386	9.2834	9.3452	
KDM5A	7.4057	7.4241	7.2534	6.9154	7.5448	7.3443	
FAM63A	6.6463	7.0585	7.0585	6.6965	8.3543	7.3334	
SMNDC1	8.8372	9.1616	9.0352	9.0935	9.1723	9.016	
NUDCD3	8.2505	8.513	8.7954	8.8886	8.4696	8.3293	
RAB4A	9.9974	10.1947	10.1326	10.2876	10.1722	10.0405	
FGFR2	7.3274	6.7353	6.6694	7.7557	8.2282	8.2454	
IFRD2	11.1678	11.5984	11.3936	11.34	10.0622	10.7085	
BACE2	7.445	7.7715	7.3964	7.6874	8.0276	7.6755	
HMGCR	9.6782	9.5986	9.4762	9.3816	10.6094	9.7221	
LYN	5.472	5.1443	5.0847	5.4946	5.2449	5.1195	
SLC35B1	9.8674	10.1326	9.7384	9.7439	9.4386	9.6424	
ISOC1	8.4575	8.6684	8.9267	8.614	7.9956	8.5777	
TIMP2	7.138	6.5036	6.6774	7.462	8.4291	6.8109	
DUSP3	7.0552	7.8496	7.5395	8.035	8.8671	7.0592	
LSM6	7.5792	7.3762	7.623	7.6334	5.8985	7.8828	
CALM3	8.9697	8.0493	7.7227	9.2654	8.476	7.7261	
MOK	5.4866	4.9428	5.3207	5.1547	4.9872	4.8118	
PPP1R13B	6.2209	8.1843	5.7582	7.2524	6.2209	5.7999	
SACM1L	9.2869	8.9261	9.1663	9.1636	9.1844	9.1293	
DNAJB2	8.4091	7.8821	8.0821	7.9009	9.6259	8.9493	
TCERG1	10.0622	10.2435	10.0471	9.8663	8.7841	9.9097	
CERK	7.0767	6.6828	6.8571	7.3921	7.0542	6.5544	
KIAA0196	10.4693	10.3955	10.613	10.2731	11.2504	10.823	
DNM1	8.1705	8.4664	8.6635	8.263	8.5961	8.6354	
LAP3	11.3498	11.2829	10.5513	10.451	10.3843	10.8878	
DDIT4	7.3171	7.1813	7.168	7.1041	9.3361	7.4108	
MAPKAPK5	8.842	8.9152	8.8593	8.8709	8.2708	8.7889	
ALAS1	10.8145	10.1862	10.4859	10.5847	10.4167	10.3118	
HDGFRP3	5.5557	4.6085	5.3159	4.7807	4.7343	4.8481	
PAFAH1B1	9.2199	8.8199	8.8709	9.0456	9.0093	8.9734	
PRKCH	5.472	5.361	5.376	5.4573	5.7385	5.1285	
PSRC1	10.1722	9.9301	9.979	9.8104	8.9105	9.6132	
RAB21	7.6755	7.4427	7.7597	8.3376	8.0961	7.8223	
ERO1L	5.7643	6.4562	6.2268	6.1369	6.4132	6.0278	
PSIP1	9.6339	9.4155	9.8376	9.4534	8.6091	9.3409	
APOE	4.0525	4.2458	4.0946	4.619	4.2882	4.6469	
CREB1	7.3762	7.0096	6.7353	6.7711	6.7888	6.7861	
MBNL2	10.2636	10.4799	10.4109	10.338	10.767	10.9582	
RBM15B	8.7598	8.8253	8.5701	8.684	8.7598	8.4648	
PACSIN3	5.1144	4.8831	5.2753	4.9155	5.0541	4.8894	
TOMM70A	9.9792	9.8015	9.9867	9.8078	9.3655	9.4965	
CBR1	8.9215	9.0751	8.9656	8.5659	8.7251	8.7558	
MTA1	10.5496	10.7245	10.311	10.1244	10.6229	10.294	
MACF1	9.4621	9.7477	9.8304	9.6642	10.814	9.9095	
PRKCD	7.5541	8.0034	8.0192	7.9401	8.6035	7.8366	
CCNA1	5.2247	5.0408	4.4766	5.1047	5.0847	5.0093	
PIK3R4	7.7715	7.6587	7.6103	7.6327	7.6304	7.5027	
CSNK1E	9.7201	9.5124	8.9329	9.8569	10.0069	9.2283	
HIST1H2BK	10.2216	10.3217	10.1977	9.8126	10.7745	10.2216	
JUN	8.2599	7.3415	7.9885	9.686	9.503	8.4607	
PCCB	10.3373	10.032	9.8663	9.9235	9.6318	10.288	
STAP2	7.4503	7.203	7.1852	7.3508	7.9009	7.796	
TMEM50A	9.6542	9.8569	9.8781	9.8925	10.0238	10.0295	
PMM2	11.4701	11.7541	11.8462	12.4522	12.0783	11.2204	
SCCPDH	9.1551	9.2118	9.4881	9.7249	8.7922	9.4287	
HSD17B11	8.6668	8.5754	9.0724	9.2038	9.6067	9.3789	
TSC22D3	7.1086	7.464	7.4366	7.5562	10.3485	7.9617	
FBXL12	7.3738	6.4208	6.9424	6.8978	8.2037	6.8201	
TFAP2A	8.4497	7.1652	7.2303	8.1627	7.7951	8.2652	
WDR61	9.3097	9.688	9.8585	9.7138	8.3163	9.5093	
ZNF395	11.264	8.2282	8.9786	9.2259	10.4634	10.1664	
FAS	3.8428	4.3913	4.4878	4.3024	3.5522	3.9095	
VPS72	8.111	8.2132	7.7834	7.8448	8.2327	7.8679	
CENPE	8.0157	7.7105	7.8108	7.7693	6.7435	7.2314	
CLSTN1	9.0532	9.1616	9.1465	8.8414	8.9454	9.1844	
CREG1	10.4356	10.1518	10.4799	10.4665	10.3896	10.0244	
MAPK9	9.964	9.9095	9.9475	10.0816	9.3452	9.2914	
PRR7	6.8327	7.7208	7.0035	6.6615	6.4904	7.7739	
SKP1	7.4008	7.8282	7.9463	7.3847	6.4512	7.0191	
POP4	10.3767	10.9054	10.8034	10.7179	10.1326	10.506	
TMEM110	6.064	5.4872	6.0164	5.4511	5.6628	5.9388	
NFE2L2	9.4467	8.8327	8.639	8.7355	9.4887	8.9398	
ZNF589	6.0278	5.9569	5.4652	5.5608	5.3969	5.9506	
BAX	9.9095	9.7473	9.7473	9.9039	10.0344	9.7705	
BLCAP	11.2829	11.2657	11.34	11.5194	11.7688	11.7084	
CNDP2	10.1283	10.4224	10.6189	10.4808	10.8349	10.9126	
FAM20B	7.7842	7.6477	7.6543	7.9956	7.3809	7.4592	
PROS1	4.8622	5.5223	5.3473	5.6589	6.3833	5.7521	
TNIP1	7.5889	8.3188	7.7918	7.7409	8.765	8.0462	
CRKL	10.2364	10.4432	10.118	10.5592	10.355	10.1862	
P4HTM	8.9398	9.2767	9.19	8.7964	9.5522	9.7264	
REEP5	7.2672	8.0589	7.4998	7.7442	7.6937	8.0645	
ZNF318	6.1145	5.9379	6.5654	6.2809	6.7851	6.0299	
BZW2	11.2964	10.9621	10.9482	10.9482	9.8864	11.0413	
FDFT1	10.8456	11.2354	11.5042	11.5659	11.8402	11.5992	
CGRRF1	7.1017	7.4268	8.0034	7.8187	7.631	7.6168	
TRAP1	10.8767	10.9108	10.8878	10.3321	9.2393	10.1231	
AMDHD2	6.1015	6.6357	6.599	6.539	7.4032	6.7246	
GTF2A2	12.0907	12.023	12.0009	11.9484	10.6587	11.7497	
PEX11A	5.9821	5.204	5.1713	7.0126	5.211	5.0565	
PSMD9	8.9474	8.8489	8.7988	9.0618	8.9785	9.0266	
GFOD1	6.1795	5.8912	5.8852	5.7555	5.6767	5.0556	
MTFR1	10.1862	9.5188	9.5971	10.4265	10.5332	10.281	
PECR	6.972	7.0398	6.8789	6.7821	6.7059	7.1644	
UBE2A	9.5716	9.8391	10.1014	10.0727	10.4376	10.1782	
NIT1	10.288	9.1723	9.4486	9.703	10.31	10.01	
SOCS2	5.0994	4.8769	4.6471	5.5987	4.9783	4.9454	
SYNGR3	4.0057	3.8787	3.7184	3.7636	3.7184	3.9854	
ZDHHC6	8.7425	8.7543	8.6394	8.4606	7.9276	8.5002	
ITGAE	9.6599	9.7992	9.9417	9.7736	9.2789	9.6067	
NFKB2	4.7519	4.5858	4.116	4.7495	4.7218	4.6691	
STK25	10.2529	10.1782	10.3955	10.1722	10.5334	10.2025	
TMEM5	7.4297	7.4297	7.7665	7.5032	7.35	7.5012	
ABCF3	8.4015	8.9035	8.9401	8.6165	9.1328	8.6732	
ATP5S	6.6242	7.108	7.1636	7.0667	6.8453	7.0767	
FCHO1	4.455	4.7626	4.7807	5.4807	5.0234	4.6277	
NGRN	7.2031	7.3606	7.6012	7.3343	7.2135	7.2193	
HOXA5	9.4287	9.79	9.6858	9.4534	10.3148	9.9436	
OXSR1	7.9928	7.8901	7.8877	7.5726	7.5206	7.9172	
GRN	11.5554	11.5336	11.385	11.5139	12.6524	12.023	
SMARCC1	9.2147	9.6901	9.703	9.5654	9.6782	9.6599	
NUP85	10.3659	10.5714	10.7402	10.6659	9.6038	10.2123	
PAK6	4.455	4.9841	4.5462	4.4394	4.6282	4.9281	
GHR	4.3866	3.8858	4.4038	4.8267	4.6874	4.4607	
GTPBP8	9.3195	9.4	9.7862	9.6027	9.3779	9.6188	
GLOD4	9.2996	9.111	9.4646	9.3467	9.6642	9.7869	
PTK2	12.1625	12.1404	12.0855	12.4311	12.7962	12.4372	
CDK4	11.1867	11.4214	11.4114	11.2018	10.5051	11.0293	
EPN2	8.0791	7.707	7.3308	8.0096	7.3274	7.9401	
CCDC90A	5.9854	7.0015	6.6427	7.2672	6.9748	6.9014	
IL4R	7.9118	7.2988	7.3826	7.7951	7.7597	7.4729	
KIAA0528	10.2672	10.26	10.302	10.2817	10.6012	10.4546	
PRKAG2	7.7261	7.3958	7.4937	7.4383	7.1813	7.1578	
KIT	4.3683	4.2792	4.3024	4.0619	4.142	4.4977	
MRPS16	10.341	10.4033	10.5592	10.5281	9.809	10.3073	
PTPRC	6.1398	5.193	5.6552	6.2837	5.9679	5.8659	
RPS5	8.0506	9.3412	8.8385	8.4085	7.7615	8.4687	
NOL3	9.4701	9.4326	9.5124	9.69	9.6339	9.5041	
PSMG1	10.3002	10.917	10.9757	10.9386	10.0295	10.7179	
NR1H2	7.6456	8.0799	7.3139	7.796	7.3899	7.3171	
TMEM97	10.3843	10.613	10.4808	10.302	9.5638	10.2112	
LRRC41	9.5186	8.8849	9.2393	9.881	10.3283	9.4386	
PLS1	11.2176	11.3113	11.2504	11.0544	11.1501	11.4333	
DUSP22	8.5002	6.9978	8.3163	8.471	8.8926	8.5388	
KIAA1279	6.7255	7.9229	7.0627	7.2464	6.972	7.272	
RPS6KA1	10.2255	10.1283	10.1653	10.4668	10.506	10.3732	
TCEAL4	7.2725	7.1254	7.3669	6.972	7.8438	7.6407	
DCK	9.7359	9.942	10.0591	10.0295	8.7772	9.9018	
NUP133	9.1492	9.017	8.9747	9.5598	9.2299	8.8229	
NUP62	10.0652	10.207	10.2735	9.9651	8.681	9.9578	
TRIM2	9.1116	8.7469	9.106	8.9738	9.7532	9.2071	
SNCA	10.1291	9.9651	10.3844	10.4167	10.6713	10.5399	
SPTAN1	5.5136	5.6767	5.6881	5.4226	4.8998	5.497	
MALT1	8.1583	7.6304	7.7291	7.5166	9.0796	8.104	
VPS28	7.905	8.7537	8.1016	8.8694	8.153	8.234	
LRRC16A	6.1975	6.7781	6.8571	5.9965	7.6118	7.1041	
YKT6	9.3291	9.6133	9.7212	9.5825	7.4417	8.8395	
CHP	4.7248	5.4331	6.2507	4.3324	4.8108	4.8945	
KIF2C	5.9388	5.7582	5.7334	5.8667	5.6758	5.6628	
NNT	7.2933	7.4695	7.5742	7.5726	7.0325	7.235	
NR2F6	9.7532	9.84	9.9792	9.9475	10.3979	9.9867	
COL1A1	5.8659	5.5224	5.6161	6.3372	5.3246	4.9592	
EXOSC4	5.2107	5.9264	5.5065	5.4573	4.9302	5.9175	
CDC25A	7.5452	8.1306	8.606	7.8798	4.934	7.2631	
PDLIM1	8.7328	9.0797	8.2805	7.8343	8.6236	8.6635	
CRELD2	7.8669	7.3034	7.1942	7.439	7.4723	7.2135	
TP53	10.1014	10.207	9.783	10.0687	10.0816	10.1326	
IQGAP1	9.5053	9.6901	9.6546	9.7092	9.992	9.8376	
RRP12	8.6922	8.9184	8.6637	8.3389	7.8482	8.2152	
ACAT2	9.8585	9.9328	9.6858	9.47	9.4255	9.6351	
EGR1	4.9584	5.8082	5.4165	5.3646	5.3473	6.0116	
MUC1	4.1125	4.3439	3.9699	4.0269	3.9699	4.1305	
THAP11	7.3606	7.0253	7.0799	6.9721	6.6954	6.674	
AURKB	10.4095	9.9021	9.9351	9.8233	8.8001	9.459	
CEBPD	7.4031	7.0398	9.4701	7.5391	7.7979	7.1311	
HSPA4	10.9374	10.5754	10.5867	10.9272	11.0586	10.9496	
MAST2	8.0182	7.8237	8.0182	8.0635	8.6151	8.0904	
DHDDS	7.5624	7.3122	7.4752	7.684	7.5991	7.2721	
TOP2A	12.5349	12.4007	12.5937	12.642	10.6289	12.1272	
GADD45B	5.8771	5.0393	5.2753	5.211	5.2949	5.4392	
NCK2	6.3372	6.8155	6.8082	7.2071	7.7006	7.0254	
AURKA	8.0635	8.3937	8.0655	7.9971	6.9958	7.5206	
KIAA0355	4.8187	5.1285	5.3979	5.1916	5.5881	5.2389	
B3GNT1	6.8101	7.3696	7.2952	7.0833	6.9297	6.8624	
DYNLT3	8.2494	8.2494	8.7537	8.6236	8.9348	8.8239	
CDK5R1	5.3168	5.5406	5.6167	5.3276	5.142	5.2566	
CHMP4A	9.1226	8.9786	8.9627	8.8985	8.9911	9.3581	
IPO13	7.9608	6.5198	7.6367	7.8052	8.8073	7.9473	
SCP2	8.7163	8.8135	9.0206	8.8442	8.2541	8.8688	
ITFG1	5.7012	5.7243	5.5808	6.662	6.5719	5.7463	
RAD9A	5.9731	6.536	6.2697	5.337	5.9175	6.3853	
DRAP1	10.7844	10.8767	10.5891	9.9519	10.4919	10.5162	
SPP1	4.1501	4.6754	4.2915	3.4211	3.4211	3.6259	
HYOU1	10.5281	9.199	9.3719	9.281	9.7264	9.4943	
PCMT1	10.1378	10.634	10.4327	10.4587	10.0716	10.5963	
FOS	6.4118	6.2232	4.8111	6.172	5.7871	5.0393	
FYN	5.204	5.3778	5.3353	5.3473	5.475	5.5891	
MCOLN1	5.3356	5.0618	5.0981	4.8998	4.9959	4.7519	
MYC	11.8284	11.8632	11.7944	11.612	10.6025	11.6327	
ID2	6.083	6.4093	6.1548	6.2276	6.2112	6.1293	
POLB	7.0302	6.8743	7.143	6.9308	7.0752	6.8801	
CETN3	7.5161	7.7969	7.5448	6.982	6.947	7.0682	
KCNK1	7.1691	7.0682	7.0302	6.6841	8.0836	7.358	
AXIN1	7.4201	7.3475	7.3729	7.439	8.0359	7.5924	
SMC4	10.0816	10.2175	10.2329	10.3232	8.8621	10.0218	
RAI14	9.9939	9.6038	9.7673	9.8626	9.0896	9.6992	
SMARCD2	8.9055	9.1816	9.6386	9.255	9.1599	8.892	
DNAJC15	7.4661	7.6367	7.6596	7.789	7.3403	7.4427	
MPZL1	9.2918	9.5813	9.5414	9.4965	9.5598	9.6049	
HOXA10	10.3625	9.9232	9.6562	10.2882	9.6484	9.2869	
NRAS	9.1933	9.0003	8.8372	8.8666	9.1833	9.1045	
CASP2	7.4307	7.365	6.9489	6.6227	6.3623	6.7936	
EBNA1BP2	10.5639	10.85	10.9415	10.671	10.0402	10.5282	
CTNND1	10.0967	9.4813	9.421	9.9814	9.7471	9.6259	
TATDN2	5.4351	6.064	5.9119	5.4226	5.0393	5.497	
LRPAP1	9.9197	9.9176	9.8729	9.4823	9.686	9.7227	
ZNF131	8.9223	8.949	9.1551	9.1844	9.0818	8.9722	
BNIP3L	5.6943	6.599	6.6433	6.4076	7.5075	7.0718	
HOOK2	6.2809	6.0984	6.982	7.0552	7.1518	6.2319	
ERBB2	9.9651	10.1244	10.2541	10.6829	11.9203	11.1021	
TBPL1	8.2599	8.1987	8.4457	8.0192	7.9608	8.0182	
INTS3	7.9503	8.0226	7.8239	7.8174	8.3762	8.0635	
RAE1	10.0344	10.1664	10.2731	9.8971	9.2514	9.8838	
CDK1	11.385	11.0686	11.2265	10.9881	8.6614	10.5891	
RFNG	9.4486	8.4795	8.7166	9.5568	10.1766	9.4701	
MICALL1	5.3806	6.043	6.2182	5.5608	5.5136	6.4334	
SLC35A1	10.1664	9.8573	10.0218	10.2882	10.0156	10.2414	
KLHL21	4.6839	5.1655	4.9194	4.8941	5.6432	4.714	
NIPSNAP1	9.5266	9.9436	9.8274	9.6642	10.5332	10.355	
BCL7B	6.9547	8.0034	7.3443	6.8772	7.5535	7.6891	
TLE1	10.3287	10.6855	10.5756	10.5095	10.317	10.4432	
FZD7	7.097	7.7325	7.434	7.2909	8.1946	7.0469	
TIMELESS	9.7736	9.4009	9.7132	9.6214	8.639	9.2767	
COG2	8.4502	8.4085	8.2708	8.2948	8.3428	8.2405	
DHX29	7.0191	6.9381	6.8135	6.6929	6.3899	6.6342	
MMP2	7.6587	6.1848	6.021	7.2145	7.8636	7.7665	
MRPS2	10.4587	10.1094	10.4273	9.8606	9.2462	9.8925	
KCTD5	8.3894	8.068	7.6343	7.3297	7.6133	7.3442	
TCEA2	7.8366	6.5907	6.8374	7.7794	7.3084	7.6672	
CNPY3	8.4583	8.8682	8.1623	8.538	9.0934	8.4197	
FHL2	9.0555	9.2491	9.3931	9.5908	9.5819	9.7295	
ADAM10	9.6214	9.8966	9.8901	9.8672	9.979	9.7684	
FKBP4	13.4929	12.5081	12.4372	13.2495	13.4929	13.4142	
CD58	10.0853	10.0943	10.3502	10.2155	9.8842	10.4273	
KAT6A	6.8931	6.8624	6.7665	6.7888	6.9504	6.4855	
CDK7	10.5589	10.7469	10.9272	10.8349	10.9724	10.8206	
KIF5C	4.6727	4.3915	4.1501	4.3774	4.4394	4.6069	
HMG20B	9.7199	9.8233	9.9197	9.9417	10.5282	10.2598	
MAP3K4	7.5166	7.4205	7.5726	7.0015	6.6287	7.138	
PIN1	10.5095	11.5124	10.7935	10.7402	10.4643	10.6659	
ZFP36	11.4789	11.0453	11.3427	11.3701	11.8757	11.8078	
INPP1	10.4859	10.6966	10.4327	10.4799	10.3606	10.7188	
LAGE3	6.8135	7.6196	7.4808	7.3669	7.2303	7.3606	
RAC2	4.8472	4.6141	4.9402	5.0943	5.0748	5.1848	
TNFRSF21	12.1211	11.8388	11.8044	12.023	12.0242	12.277	
HMOX1	5.9731	7.0652	6.9014	6.8521	7.3343	6.4812	
KIF14	6.5949	6.3128	6.2464	6.1087	6.1412	6.5732	
COL4A1	6.6291	6.8978	6.3255	6.3373	6.1294	6.4562	
DUSP6	10.1929	9.9555	10.1518	10.2731	10.3968	10.5051	
CYB561	9.0093	9.2199	9.0108	9.0108	8.7227	8.8671	
EPB41L2	5.8337	5.9119	5.9892	5.9783	5.5957	5.9029	
GNAI2	7.362	7.5624	7.4008	7.2308	8.2829	7.8148	
HTRA1	5.7999	6.1509	5.0875	6.5621	6.0587	5.1974	
TSTA3	7.9238	8.2489	8.1306	7.97	9.051	8.1349	
WASF3	5.0234	4.2052	4.2661	4.2559	4.0988	4.2361	
DNMT1	12.2201	11.9381	11.6608	12.4959	10.5332	11.8535	
TSPAN6	9.0131	8.8461	9.0131	9.1087	8.9675	8.8985	
FBXO21	9.2789	9.2835	9.5188	9.8337	9.9972	9.7563	
RAB27A	6.4318	6.8184	7.7032	7.5562	6.1912	6.4388	
DDR1	7.7876	7.6788	7.6184	7.6285	7.9057	7.8148	
PPP2R3C	8.606	8.6479	9.1372	8.8239	8.3041	8.6442	
ADRB2	3.8787	4.0525	3.9229	4.2264	4.0269	4.0209	
LPGAT1	7.9907	8.1507	8.3428	8.5346	8.5115	8.6088	
DUSP11	8.7914	8.2805	8.8464	9.3097	9.4224	9.1743	
GRB10	4.9137	4.8945	4.8845	4.4316	4.9584	4.8322	
MMP1	6.7142	5.3915	6.0083	6.2276	6.8001	5.91	
TP53BP2	10.2112	9.8361	9.8121	10.155	10.9709	10.4261	
CDKN1A	6.4399	6.6555	6.5621	7.0752	8.4916	7.1244	
ZW10	8.9632	9.1442	9.0303	9.087	9.1226	8.9401	
CORO1A	7.1868	7.1578	6.9944	7.6793	6.6157	7.1017	
TJP1	8.5871	8.0205	8.3999	8.3907	8.5525	8.4811	
ABCB6	8.4938	8.1202	7.987	8.0821	8.5961	8.6888	
XPNPEP1	7.5075	8.639	7.8578	8.5806	9.1442	8.1082	
MAMLD1	4.5911	4.7888	4.0619	4.4707	4.2264	4.2578	
MTHFD2	11.2957	11.5786	11.5467	11.363	11.6173	11.1057	
DSG2	7.8388	7.5529	7.235	7.8604	7.2593	7.5048	
PRAF2	5.1707	5.1916	4.9949	4.8894	5.9909	5.5396	
DNTTIP2	11.1501	10.9013	10.7571	10.6265	10.4109	10.5814	
SLC27A3	9.4913	7.5889	8.0681	10.2025	9.0266	8.7407	
CD97	7.6962	7.9314	7.6501	7.1309	7.1652	7.5889	
HTATSF1	11.9381	11.6377	11.73	11.8078	11.8284	11.7997	
IL13RA1	8.234	8.1582	8.4893	9.8842	8.9185	8.5865	
NCAPD2	10.3606	9.881	9.8301	10.4152	9.7656	9.9939	
AGL	8.2968	7.657	7.5225	7.7738	7.196	7.6092	
TMEM109	9.4088	9.6424	9.8514	9.2444	8.2282	9.1821	
CDC25B	10.7072	10.5178	10.9386	10.5811	10.8428	10.4665	
ICAM1	5.0087	5.1047	4.9117	5.0369	6.0792	5.3415	
GATA3	4.116	4.4643	4.4394	4.3529	4.4607	4.412	
NUP93	8.734	9.0783	9.1163	8.8327	8.3643	8.8045	
PLA2G15	6.2073	6.9849	6.7263	6.5387	6.6433	7.2687	
RPA3	7.8187	8.5239	8.3721	7.5212	6.0382	7.8884	
PIP4K2B	8.1157	8.6495	8.1483	7.8805	8.1427	7.9574	
TES	12.0242	11.5863	11.6101	12.1211	11.9381	12.1625	
MYCBP2	7.9057	7.9291	7.97	8.099	7.7315	7.7208	
SPR	8.892	9.3825	9.4155	9.1199	9.5414	9.3145	
PGRMC1	12.1902	12.1147	12.3642	12.3642	11.8713	12.2559	
RELB	6.0758	5.9388	5.6999	5.404	6.6694	6.1238	
AARS	9.544	9.6961	9.4813	9.6494	10.6455	9.5258	
EPHB2	4.6939	4.941	5.0445	4.8243	4.6323	4.4852	
GPC1	6.4749	6.2638	6.5021	6.5257	6.9176	6.324	
RPIA	11.7944	11.9744	11.8078	11.5958	10.5919	11.4114	
ELAC2	10.7188	10.1715	10.311	10.2636	10.0727	10.3478	
GPR56	11.7667	11.6499	11.6978	11.6663	12.1064	11.749	
NVL	10.6152	9.104	9.5333	10.9054	9.947	9.8164	
PLSCR1	8.1898	8.3645	7.9576	8.6441	8.0868	8.7108	
CHEK1	9.281	9.7685	9.8451	9.789	7.7842	9.473	
CTSL1	6.7356	7.0458	7.0289	6.9629	7.7865	7.2871	
CTSD	11.1006	11.208	11.123	11.2265	11.7786	11.5051	
ME2	7.8884	8.1016	8.0885	7.9243	7.138	8.0072	
ARHGEF2	8.2805	8.426	8.0608	8.3171	9.4881	8.5544	
PDGFA	6.1795	6.333	6.3535	6.6074	6.7781	6.9573	
ILK	9.7227	10.0207	9.9519	10.4376	10.8655	10.2556	
WDR67	9.3109	9.392	10.2529	9.8179	8.5839	9.3072	
NFIL3	6.1445	6.5387	6.2027	6.2809	7.0205	6.349	
RFC2	8.9348	9.3601	8.9627	8.7206	6.2837	8.2854	
ARL4C	7.5395	6.0669	6.6164	7.5692	7.362	7.4008	
TIMM9	11.0739	11.4336	11.5984	11.6327	10.6618	11.2957	
CPNE3	10.6659	10.7323	11.0176	10.6587	11.2494	10.8767	
ORC1	10.2181	9.3201	9.8842	9.9997	10.2773	10.6094	
C5	5.2529	5.1097	5.5139	5.6432	5.2187	5.176	
PARP2	7.9828	8.0276	8.1283	7.5991	6.5137	7.3274	
FASTKD5	7.9009	8.9146	8.5777	8.5605	8.371	8.1421	
SCRN1	8.3988	7.6941	7.9576	7.9661	8.2627	8.485	
MAN2B1	5.6323	5.5957	5.3057	5.274	5.6524	5.6112	
PTPLAD1	9.8891	10.6069	10.377	10.3148	9.7199	9.9735	
MSRA	7.9101	7.4078	7.6793	7.1215	6.8106	8.2518	
NFKBIA	7.9985	8.0569	7.9681	7.8821	8.9601	7.6382	
DCTD	9.1723	9.2688	9.2996	9.0316	8.2454	8.9454	
SYNE2	6.7888	6.6994	7.0785	7.0434	7.5734	7.3524	
MBNL1	10.0803	10.7638	11.0914	10.8304	10.9054	10.7889	
UBE3C	11.1157	11.4627	10.5281	10.6528	10.4886	10.5051	
CCDC92	7.1518	7.143	6.9721	7.3913	8.2453	7.6755	
MYCBP	10.4152	10.6966	10.823	10.1094	8.8909	10.1291	
CXCL2	4.4081	4.4287	4.4394	4.372	4.3131	4.2578	
PTPN1	9.0681	9.1022	9.5598	9.2597	9.1465	9.281	
BRP44	10.671	10.7126	10.7889	10.5178	10.1715	10.451	
TIMM22	7.7174	7.3306	7.434	7.1772	7.172	9.8573	
ATF5	9.8573	10.005	9.8152	9.6951	9.2705	9.7197	
ECD	8.5153	8.9329	9.1312	8.5884	8.7137	8.8124	
CIRBP	7.2135	7.5235	7.684	7.8239	8.154	8.0274	
NSDHL	10.2948	10.4138	10.535	10.4056	11.0376	11.0907	
ADI1	9.3577	9.5694	9.9648	9.8966	9.1372	9.5032	
NFKBIE	6.8789	6.2209	5.8337	5.7809	6.2326	6.3702	
ADCK3	4.412	4.3683	4.6282	4.8472	4.5462	4.5252	
PRSS23	6.8031	7.1652	7.4047	7.6196	9.1172	7.9556	
CCNH	8.6876	9.087	8.6195	8.8454	8.8651	8.6808	
GDPD5	6.7279	5.9264	5.8645	6.4229	6.4248	6.5198	
P4HA2	6.0116	6.4334	6.2035	6.5198	7.6695	6.9617	
TARBP1	8.7049	8.6684	8.9982	8.8849	8.2386	8.8579	
ATP6V0B	6.8659	7.6285	7.892	7.4979	7.7022	7.4812	
RBKS	5.0541	4.8481	4.7571	4.9612	5.4431	4.9959	
CAPN1	4.2052	4.6277	4.31	4.0525	4.3529	4.4394	
KDM3A	8.4733	8.0462	8.5063	8.4828	9.5908	8.7662	
BID	6.2737	8.5733	8.5246	8.6318	7.4032	8.2584	
STXBP1	5.6589	6.1856	6.021	6.1369	8.0017	6.3954	
ITGB5	11.1196	11.3754	11.584	11.6518	11.4333	11.6518	
MTF2	8.505	8.9601	8.9136	9.0224	8.6684	8.9614	
HLA-DRA	5.777	5.9285	4.8622	6.5884	6.0669	4.8663	
SLC11A2	8.6522	7.2845	7.7738	7.8591	6.751	7.8617	
PDIA5	4.6691	5.0026	5.3483	5.3646	5.3577	5.3778	
PIK3C2B	8.6581	7.9918	8.485	8.6707	9.307	8.6195	
RAP1GAP	10.2817	10.2025	10.4505	10.9253	12.5454	11.4044	
SLC25A46	8.6523	8.7049	9.0723	9.3361	8.9329	8.734	
CDK19	7.8414	7.35	8.8073	7.9681	8.9275	7.9118	
NOLC1	9.7656	10.2876	9.503	9.9735	8.3988	9.2914	
CAT	10.6839	10.4297	10.7179	10.3606	10.6355	10.8077	
KIAA0753	8.1202	7.6869	7.6736	7.5496	8.4351	7.8044	
DUSP14	8.6707	8.1986	8.0589	8.606	8.7841	8.5738	
KAT6B	7.4812	8.111	8.5707	7.4287	7.9003	7.5701	
CHN1	7.2303	5.0863	5.4305	5.0026	5.6875	4.714	
HMGA2	5.8375	5.4808	5.3057	5.361	5.0813	5.3692	
IGFBP3	6.5439	5.1916	4.874	5.5881	5.176	5.7304	
MAPK13	9.5704	9.9151	10.3238	10.1895	10.535	5.9569	
TRIB1	10.4505	10.8428	10.9621	10.9975	11.264	11.3463	
UFM1	10.7245	10.2364	10.4167	10.6743	10.3911	10.9189	
