gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
CASP3	9.6991	9.55295	9.4553	9.4293	9.39025	9.4879	
MBOAT7	12.111	11.9282	12.9004	12.0611	12.4616	12.4304	
PNKP	8.7327	8.93435	8.9626	8.9895	8.83545	9.01175	
PSME2	13.5975	13.9291	12.7446	12.8927	13.7803	12.7635	
NISCH	6.3187	7.9117	8.005	8.116	8.3476	7.2011	
SLC35A3	7.3545	6.64675	7.3675	6.9062	7.4419	8.12445	
CPSF4	11.3738	11.2885	9.7158	10.0441	10.62	9.663	
LSR	8.1199	6.80045	7.2977	7.4564	7.28955	7.41995	
COPB2	10.0203	10.2531	10.3666	10.641	11.1677	11.1267	
MEF2C	5.7246	5.9774	5.4806	5.5662	6.069	6.89315	
GADD45A	10.5204	9.9564	10.4326	10.4613	11.3282	10.0854	
KDM5A	8.5238	7.39625	7.1014	7.4122	7.51625	7.0538	
FAM63A	6.537	6.6601	7.2437	8.3822	8.11505	8.665	
SMNDC1	9.4954	9.34205	9.3697	9.2011	9.1213	9.17345	
NUDCD3	9.9457	9.98385	10.1282	10.1159	9.79015	10.059	
RAB4A	5.1893	6.8328	7.1535	7.7361	6.4389	7.21995	
FGFR2	7.9702	6.98995	7.5018	6.8196	8.17915	7.0556	
IFRD2	11.6289	11.4394	11.6126	11.3194	9.61795	8.7718	
BACE2	8.1279	7.06755	9.4196	9.3071	7.2746	8.7418	
HMGCR	8.8942	9.2828	8.0999	9.3019	10.5079	9.3837	
LYN	6.1298	6.44465	5.2678	5.5684	9.10135	5.7764	
SLC35B1	9.7533	8.7878	9.5485	9.7649	8.817	9.66915	
ISOC1	7.2322	8.0929	8.2463	7.6439	6.7454	7.9792	
TIMP2	9.4681	9.33295	9.4126	9.643	10.0994	9.89045	
DUSP3	7.6548	7.41335	7.7593	7.7168	6.21485	7.52435	
LSM6	9.0125	8.95555	8.8111	7.7992	8.14075	7.661	
CALM3	7.4648	6.9401	7.0497	7.291	7.4575	7.4073	
MOK	5.7122	5.6958	6.4297	5.5284	4.8637	6.18945	
PPP1R13B	8.3455	6.24905	5.3912	5.6513	5.90955	5.54555	
SACM1L	7.1577	10.556	10.2329	10.8985	10.524	10.6957	
DNAJB2	7.0575	8.3432	8.209	8.3343	9.0014	8.63555	
TCERG1	10.016	10.0516	10.0775	9.7909	9.27645	9.85875	
CERK	7.4936	8.5017	6.9963	7.1697	7.9401	7.6545	
KIAA0196	8.338	7.4765	7.902	7.7805	8.0065	7.9101	
DNM1	5.2679	6.69515	5.7179	6.0274	6.3966	6.06965	
LAP3	12.0114	11.5975	11.817	11.6438	10.8456	11.4235	
DDIT4	9.7487	10.0627	11.0662	11.2443	12.1676	11.5152	
MAPKAPK5	6.3621	9.97785	8.5745	8.596	7.97115	8.81675	
ALAS1	10.8474	11.1542	11.0687	11.7018	11.4575	10.7117	
HDGFRP3	6.218	6.6623	6.3274	6.5757	5.7819	6.01125	
PAFAH1B1	8.301	8.96055	8.9074	9.0921	8.8765	9.32635	
PRKCH	7.3243	6.7299	5.754	5.3646	6.22495	4.94875	
PSRC1	7.5117	9.40765	9.2243	8.8471	8.70765	9.2752	
RAB21	8.3992	6.7271	7.5396	6.8841	6.8605	6.98455	
ERO1L	7.3103	7.81075	7.6807	8.4775	8.65635	8.0524	
PSIP1	7.2633	7.2589	8.1087	7.5839	7.0632	8.8256	
APOE	6.3765	6.239	7.0813	6.5411	6.95845	7.067	
CREB1	7.093	7.06095	5.2678	6.3188	5.4398	5.77355	
MBNL2	9.514	8.966	8.7082	9.0168	9.7102	10.3004	
RBM15B	9.0787	8.79115	9.1274	8.9658	8.49085	8.3983	
PACSIN3	6.1298	7.29455	6.8783	7.1943	6.01845	7.0816	
TOMM70A	9.2115	8.79165	9.446	9.5238	9.6635	9.54845	
CBR1	10.1786	10.2136	10.421	10.2731	10.7278	10.3776	
MTA1	10.662	10.4711	9.7463	9.5385	9.24125	8.9597	
MACF1	6.2231	9.81025	10.8294	11.234	8.4057	9.5193	
PRKCD	9.0639	8.0565	6.7038	6.6571	7.55745	7.7485	
CCNA1	5.2281	6.08285	6.4539	6.8815	6.1867	6.67355	
PIK3R4	6.4814	6.5958	6.6481	6.725	7.44335	6.59185	
CSNK1E	9.5178	9.87805	9.8796	9.8809	9.68985	9.96475	
HIST1H2BK	12.0791	10.5381	11.5436	11.7645	11.8732	11.945	
JUN	9.121	8.92615	9.0878	9.3239	8.7882	9.1542	
PCCB	9.9328	8.9775	8.429	8.4477	8.16285	8.31025	
STAP2	6.7606	6.69805	6.927	5.5975	6.8783	6.6831	
TMEM50A	9.4149	10.0726	9.6164	9.8823	9.65055	10.1722	
PMM2	11.2609	9.63725	10.4449	9.9784	9.1207	9.9283	
SCCPDH	8.9353	10.0177	10.9801	10.7721	10.3989	10.8719	
HSD17B11	10.4112	8.6004	10.8799	8.1198	10.9591	10.1516	
TSC22D3	7.5463	7.6027	7.4376	9.0845	8.2246	8.40635	
FBXL12	9.6712	8.52865	6.6651	6.8243	6.77645	9.2531	
TFAP2A	8.1909	7.9272	8.2882	9.3218	9.7114	8.4147	
WDR61	8.8386	5.8719	7.0707	6.4217	6.0373	6.60005	
ZNF395	9.8021	9.2753	9.6098	9.639	9.33035	9.72665	
FAS	3.9969	3.97065	4.079	6.0908	5.4401	3.85965	
VPS72	7.3075	7.1983	6.8229	7.4668	7.4636	6.8921	
CENPE	8.3706	9.59615	8.5152	8.9766	8.133	8.81445	
CLSTN1	9.2824	8.0532	9.2999	9.5939	8.7194	9.61615	
CREG1	9.608	10.7792	10.7217	10.5946	11.0102	11.0457	
MAPK9	10.3508	10.043	10.4365	10.3844	9.668	9.45535	
PRR7	6.3039	6.91425	6.8542	7.4755	6.3182	7.1084	
SKP1	8.0149	6.98745	8.5536	8.3814	8.5326	8.0806	
POP4	9.4751	8.05015	9.6098	9.3335	9.2585	9.32015	
TMEM110	5.3707	7.49215	6.9124	7.1014	6.49865	6.8758	
NFE2L2	9.9139	8.8944	9.1774	8.8744	10.7612	9.0183	
ZNF589	6.914	5.8783	6.7959	6.596	6.05685	6.70715	
BAX	8.7951	8.292	9.2604	8.2957	9.14515	9.20115	
BLCAP	9.5162	9.70245	10.5285	10.7076	9.6055	10.4408	
CNDP2	10.2959	8.5961	11.234	11.3274	10.5005	11.4304	
FAM20B	7.6548	7.74235	7.5325	7.8503	7.18205	7.8897	
PROS1	3.9129	5.585	5.2873	5.4318	6.23985	6.6402	
TNIP1	8.6855	9.0863	9.3692	8.3542	9.65325	9.7713	
CRKL	9.6455	9.1774	9.3367	9.4204	9.77535	9.94385	
P4HTM	7.8021	7.6489	9.3783	10.1751	9.63335	8.5801	
REEP5	8.9549	9.20145	8.8045	9.2718	8.9415	9.70825	
ZNF318	5.5839	6.9017	7.4705	6.9749	6.88005	6.8157	
BZW2	8.8616	10.2381	9.3783	8.6823	7.8812	8.77185	
FDFT1	10.5175	10.4357	10.7575	11.0902	11.2079	12.1342	
CGRRF1	7.6134	9.6897	9.3359	9.4196	8.7838	8.65345	
TRAP1	8.6228	8.38455	8.4329	8.3098	7.3887	8.2405	
AMDHD2	7.12	8.42065	6.3981	6.7313	7.2441	6.73225	
GTF2A2	9.3003	9.5016	10.4076	10.445	9.14005	10.1947	
PEX11A	4.8338	4.319	4.6812	4.4313	7.0323	4.4328	
PSMD9	10.2731	10.7229	10.2404	10.4916	10.1874	10.2852	
GFOD1	9.2174	6.28315	5.68	6.3386	5.39405	5.76145	
MTFR1	10.0392	8.82185	8.9681	9.4204	10.4399	9.12255	
PECR	5.8188	11.7547	5.7869	6.1085	6.64085	6.1637	
UBE2A	11.9108	11.8286	11.8545	11.6763	11.9915	11.4939	
NIT1	8.7052	8.5194	9.0657	9.6974	9.72655	10.0469	
SOCS2	6.6947	6.1745	5.5662	6.0794	5.7764	6.1567	
SYNGR3	5.4962	5.00275	3.8539	4.079	5.20055	4.3285	
ZDHHC6	7.6903	7.92085	7.9052	7.8659	6.3047	7.6058	
ITGAE	10.5768	10.2824	10.0876	10.2491	10.1403	10.2175	
NFKB2	5.5801	4.9203	4.7721	4.7142	5.52165	4.8377	
STK25	9.5456	9.2624	10.3234	10.3458	10.233	10.566	
TMEM5	9.0649	8.84075	8.8804	8.9126	7.27105	8.49105	
ABCF3	8.2794	7.64905	8.7034	9.2174	9.4241	9.307	
ATP5S	6.6682	8.03505	7.7965	7.745	7.1518	7.79255	
FCHO1	5.4545	6.10475	6.9368	5.8954	6.4038	5.7931	
NGRN	6.0143	5.25345	5.5141	5.823	5.186	6.7113	
HOXA5	5.7635	5.34065	4.079	6.3531	5.971	4.22425	
OXSR1	9.226	8.75795	9.1349	8.7828	9.2185	9.0878	
GRN	11.4145	10.7826	11.5066	11.7609	12.4264	11.8149	
SMARCC1	8.1308	9.5771	9.711	9.5329	9.18185	9.57105	
NUP85	10.8253	10.1392	10.8675	10.6153	8.30235	10.6054	
PAK6	5.9724	5.5672	5.1437	5.3583	8.47085	5.03295	
GHR	6.9112	5.39395	4.4517	4.5279	6.81685	4.5989	
GTPBP8	6.0207	8.10565	7.7475	7.7699	7.20455	7.6451	
GLOD4	9.9822	10.4721	10.1842	10.1557	9.0702	10.0794	
PTK2	8.5459	8.5809	10.7379	10.7165	10.6882	10.725	
CDK4	9.8452	10.8566	11.5001	11.1588	10.6854	11.039	
EPN2	8.338	7.90815	7.7127	7.9089	8.4163	8.14605	
CCDC90A	8.17	8.81315	8.9371	7.7877	8.79355	8.5592	
IL4R	5.5697	6.329	6.466	6.5732	6.55975	6.1668	
KIAA0528	9.7495	9.22365	9.9524	8.2661	8.8473	9.80605	
PRKAG2	8.8422	9.14855	8.6778	9.2909	7.41275	9.1617	
KIT	5.3235	5.89605	4.4729	5.0777	5.49515	4.39125	
MRPS16	9.8163	8.48335	9.659	9.9587	8.00655	9.68615	
PTPRC	7.551	8.3379	6.9523	6.8375	8.76175	6.64575	
RPS5	7.4345	6.4943	7.0788	6.1415	5.8631	6.14905	
NOL3	8.2821	8.1436	7.9451	8.8656	8.34885	8.1777	
PSMG1	11.2902	9.3895	11.0687	10.3495	10.1341	10.6631	
NR1H2	7.0337	7.1209	7.421	6.8815	8.22965	7.83695	
TMEM97	7.6612	10.2316	9.9931	9.5108	9.6096	9.9407	
LRRC41	10.8072	10.3132	10.7655	11.1308	10.916	10.8382	
PLS1	9.5435	9.06675	9.0813	8.5048	8.094	9.48805	
DUSP22	7.2465	8.45395	8.1755	8.0075	8.0635	8.4628	
KIAA1279	8.2986	8.4573	9.639	9.6776	9.7868	9.88115	
RPS6KA1	9.0125	9.16	9.0921	8.8821	9.10245	8.92425	
TCEAL4	7.7542	8.70435	9.3454	10.1425	10.0253	10.1508	
DCK	10.6292	10.2719	8.9178	9.0249	7.43325	8.7143	
NUP133	8.9353	9.3577	9.7938	9.7463	9.1406	9.2198	
NUP62	9.4954	8.14855	9.6925	9.3239	9.36865	8.74125	
TRIM2	8.8942	9.22895	8.5133	8.5221	8.41015	9.30825	
SNCA	9.7753	10.0656	10.3255	10.762	11.3325	10.4068	
SPTAN1	6.1447	5.98995	6.219	6.0499	4.9668	5.91855	
MALT1	7.5177	7.12605	8.3368	7.7766	8.26955	8.4334	
VPS28	5.1692	8.05645	7.1535	7.0175	6.5896	6.8176	
LRRC16A	5.7496	5.98035	5.8565	6.0858	6.82475	7.76045	
YKT6	9.6067	10.0537	10.5204	10.0491	9.7558	10.2034	
CHP	7.4429	5.47005	4.9991	5.509	5.8492	4.8938	
KIF2C	4.7233	6.72885	7.0155	7.6349	5.6311	6.5712	
NNT	7.637	8.2025	8.7941	9.3692	8.57895	8.8904	
NR2F6	9.5771	9.6151	9.5385	8.5143	8.6173	9.65905	
COL1A1	6.279	6.29565	6.4198	6.7643	6.64305	7.36065	
EXOSC4	5.1113	6.87955	5.3873	6.4074	5.89465	6.04255	
CDC25A	5.5476	7.6228	8.1171	7.2511	5.65255	6.77505	
PDLIM1	11.8708	10.9633	9.883	9.6576	10.1271	9.6636	
CRELD2	6.8975	6.1385	6.5389	6.0499	6.1022	6.2408	
TP53	8.825	9.8009	9.446	9.3114	9.0202	9.10995	
IQGAP1	9.439	10.007	10.1935	10.0775	10.3783	10.3888	
RRP12	8.4166	8.36415	8.7083	8.795	7.90655	8.4848	
ACAT2	9.639	8.4632	8.7006	8.2525	8.09695	9.78285	
EGR1	5.3235	5.8678	5.2362	6.5004	5.9523	5.32655	
MUC1	6.9253	6.7582	6.5254	6.465	6.5933	5.65975	
THAP11	7.1614	4.82535	6.4724	6.2957	4.76965	6.6831	
AURKB	9.9724	10.3512	9.7706	9.5563	9.0894	9.476	
CEBPD	6.9538	6.418	7.0672	6.8616	6.9625	6.9625	
HSPA4	10.9976	11.4965	11.038	10.8938	11.3274	10.8577	
MAST2	8.4843	7.49835	8.2957	8.7309	7.25685	8.3912	
DHDDS	7.7763	7.20955	8.0638	7.9116	7.787	7.35755	
TOP2A	12.7578	12.9867	12.8576	12.0874	12.2185	12.0391	
GADD45B	6.3255	6.54225	6.7641	6.6056	5.6517	7.2052	
NCK2	5.0345	8.58095	8.4614	7.9786	8.3695	7.62955	
AURKA	8.3933	8.3792	8.5416	8.3143	8.36905	8.5358	
KIAA0355	4.685	5.013	5.4451	4.8258	5.84315	5.27025	
B3GNT1	7.9888	6.98495	8.2797	8.1755	8.66935	8.2352	
DYNLT3	4.5892	7.21	7.6293	8.1751	6.49835	8.1825	
CDK5R1	6.5735	6.38975	5.8988	5.1608	7.60055	4.8716	
CHMP4A	6.6436	7.88145	7.2774	7.3979	4.7517	7.6812	
IPO13	10.0494	8.07585	7.6129	7.4752	8.1078	7.7667	
SCP2	7.3075	7.2334	7.8887	8.3983	8.3093	8.16775	
ITFG1	6.3531	6.55275	5.9222	5.3976	6.3404	6.3706	
RAD9A	6.8312	6.23445	6.6056	6.9538	6.7071	6.1229	
DRAP1	11.3905	11.6971	11.5124	12.0505	10.6872	11.642	
SPP1	5.4482	9.4222	3.5792	11.9346	8.36635	3.4532	
HYOU1	7.9456	8.69945	8.6474	8.8999	9.38635	9.01715	
PCMT1	9.107	10.6316	10.3979	10.3296	9.3111	10.6866	
FOS	5.7566	6.88225	6.5405	5.708	9.06255	6.9152	
FYN	6.7805	6.38675	6.8901	7.153	6.7053	6.9471	
MCOLN1	4.7589	5.9475	6.3446	6.1902	6.89855	6.65785	
MYC	9.8214	10.2982	10.1761	10.3842	10.1509	10.3324	
ID2	7.4678	5.87375	6.5389	5.8646	6.06755	5.9379	
POLB	7.4949	7.364	7.2934	7.7973	7.5096	7.70215	
CETN3	7.4949	8.13925	9.3732	8.8969	8.041	9.33335	
KCNK1	4.8832	9.01045	4.3684	4.3004	6.9911	4.8913	
AXIN1	6.7113	6.79225	6.5411	7.1821	6.558	7.2371	
SMC4	11.1403	9.76575	10.8747	10.2313	9.2846	10.2211	
RAI14	10.5582	10.2347	9.9737	9.8051	10.0418	9.7396	
SMARCD2	7.1829	6.4517	7.543	7.2601	6.1793	8.07265	
DNAJC15	9.3192	8.3933	9.1474	9.0354	9.41355	9.62525	
MPZL1	9.6329	9.81415	9.9587	9.7324	10.103	9.77065	
HOXA10	3.9179	4.39525	4.3684	4.065	3.6939	4.8917	
NRAS	9.1251	8.7562	8.9959	9.3518	9.36715	9.5211	
CASP2	6.4942	7.10505	6.7583	6.072	5.4962	5.9305	
EBNA1BP2	11.0595	10.778	11.908	11.7626	10.9973	11.6133	
CTNND1	8.4304	7.11995	6.2934	7.6945	6.7617	7.5658	
TATDN2	6.1222	6.7191	7.3368	6.5236	6.3876	6.20605	
LRPAP1	10.4285	10.2234	10.824	10.824	11.0804	10.6868	
ZNF131	7.0139	8.6709	8.8516	9.0212	8.06485	8.78675	
BNIP3L	8.5779	10.0573	9.9414	9.9532	9.6966	10.3648	
HOOK2	4.9761	5.5011	6.061	5.8128	5.55085	5.89265	
ERBB2	7.2263	9.28855	8.7562	9.0114	8.5176	9.124	
TBPL1	8.7417	7.8151	7.6667	7.5144	8.49285	7.74365	
INTS3	7.5408	7.78255	7.8589	8.0939	9.35175	8.5598	
RAE1	8.4926	8.3311	9.6275	9.428	7.7234	8.9337	
CDK1	10.6253	10.9614	11.191	10.5691	10.1947	9.8572	
RFNG	9.0376	8.4833	8.5982	9.1075	9.39845	10.3814	
MICALL1	6.0652	6.04275	6.2507	6.0073	5.47585	6.32925	
SLC35A1	7.8647	7.79315	8.0893	7.7938	7.97545	7.8396	
KLHL21	8.4478	5.4655	5.6707	5.5801	8.43015	6.60525	
NIPSNAP1	5.9166	7.27615	6.953	7.2937	7.4633	7.04085	
BCL7B	6.0294	6.74055	7.0531	6.8152	6.5461	6.3809	
TLE1	8.7301	10.7316	10.834	10.9859	7.8512	11.1251	
FZD7	9.7429	9.67585	9.2479	8.2271	8.67065	9.66985	
TIMELESS	7.6612	8.4593	8.4971	9.5033	8.47785	7.66995	
COG2	8.3165	7.6711	7.6539	6.8502	5.81935	7.30085	
DHX29	6.647	7.61795	7.2635	7.8271	7.58125	8.1	
MMP2	7.3404	7.1971	7.8697	6.3765	7.37885	7.36365	
MRPS2	10.0282	10.3494	10.2259	10.1597	8.83215	9.8838	
KCTD5	6.9934	6.8801	7.3421	7.4913	7.09845	7.61405	
TCEA2	8.8572	9.173	9.4923	9.569	9.66145	8.7914	
CNPY3	7.5939	9.3872	8.1678	8.4078	8.73975	8.72565	
FHL2	10.4117	9.7842	10.3587	10.0633	9.1974	9.80225	
ADAM10	9.4236	9.7754	9.8887	10.2353	10.1265	10.1157	
FKBP4	13.0097	11.9043	11.6356	11.5124	13.3424	12.4128	
CD58	9.8616	10.3827	10.9585	11.3285	10.9314	11.4146	
KAT6A	7.6745	6.46785	7.4532	7.8493	7.79265	7.6679	
CDK7	8.4776	10.5331	10.3392	10.8628	10.7708	10.7859	
KIF5C	5.367	5.4252	5.3096	5.4695	4.94845	5.05695	
HMG20B	10.4635	10.4823	11.0479	11.4343	11.6089	11.6269	
MAP3K4	5.7534	6.0707	6.2741	6.4221	5.7761	5.7985	
PIN1	9.1768	11.927	11.706	11.5652	9.8271	11.6733	
ZFP36	10.6032	7.9264	8.2145	8.1678	9.47485	8.59725	
INPP1	8.2383	9.44565	9.9787	10.2455	9.82365	10.2354	
LAGE3	6.2031	5.40525	5.6105	6.1337	6.2362	6.29185	
RAC2	7.2914	8.1585	9.1462	9.6482	10.0909	9.87735	
TNFRSF21	12.2042	10.9465	11.0355	11.365	10.6919	11.139	
HMOX1	5.435	6.007	7.252	6.8657	8.0375	6.2954	
KIF14	7.7844	6.82015	5.367	5.4184	5.80835	7.43745	
COL4A1	8.2821	8.1585	8.5248	8.2903	7.3468	7.9955	
DUSP6	12.3643	11.5966	12.669	12.5774	13.4297	10.614	
CYB561	9.9544	8.64875	8.42	8.5248	8.09945	8.6793	
EPB41L2	5.9367	7.49455	9.5853	9.1994	8.9939	9.3977	
GNAI2	6.9843	8.4326	9.3335	9.4542	7.66315	9.508	
HTRA1	10.4518	8.95685	8.6317	7.2975	9.44975	8.47145	
TSTA3	6.279	6.73755	7.8162	7.6068	8.6883	7.44755	
WASF3	5.3982	5.61305	5.5529	5.4695	5.4147	6.02765	
DNMT1	11.972	11.9548	11.8858	11.5368	10.5694	11.1289	
TSPAN6	7.2511	8.4112	8.1535	8.2283	8.77165	8.57835	
FBXO21	7.9862	8.79225	9.1433	9.0974	7.68915	9.0016	
RAB27A	8.6941	8.6404	7.997	7.8955	9.2719	8.30025	
DDR1	5.5839	6.9101	5.9496	6.5336	7.79585	6.01635	
PPP2R3C	9.9784	7.6334	9.4976	9.7045	8.38785	9.64225	
ADRB2	7.23	7.38385	7.3341	7.6723	6.6216	8.2453	
LPGAT1	7.6612	8.3635	8.8531	8.6532	8.11775	8.04285	
DUSP11	10.4646	10.0646	9.6211	9.7006	10.3787	9.1772	
GRB10	7.8464	7.5968	7.6945	8.4866	8.17385	8.97475	
MMP1	8.6823	9.8477	9.7967	10.3666	11.5084	11.9588	
TP53BP2	10.296	10.1633	10.5361	9.8959	10.3781	9.97545	
CDKN1A	6.9843	8.3066	10.5678	9.5218	10.3901	10.3406	
ZW10	8.8516	9.2119	9.2559	9.1717	8.05355	9.12225	
CORO1A	7.7844	5.5197	7.4012	5.736	5.50505	7.205	
TJP1	7.551	8.3981	7.1795	8.0939	8.2213	6.09385	
ABCB6	9.4681	9.4689	8.0749	7.8398	9.5233	8.3657	
XPNPEP1	6.7038	6.67245	8.47	8.4561	8.88565	7.2871	
MAMLD1	7.1379	7.11645	7.3323	7.6068	6.88385	7.9055	
MTHFD2	6.4218	8.3392	9.8051	9.0676	8.60715	8.7406	
DSG2	8.4113	9.25455	8.9196	8.8669	6.65125	8.91355	
PRAF2	8.0521	8.2953	9.1274	9.5485	10.2133	9.77885	
DNTTIP2	10.4285	9.61335	11.2094	11.101	10.4359	11.1292	
SLC27A3	8.8804	8.81505	7.9679	7.7605	7.8701	8.52325	
CD97	11.1288	11.7415	11.0793	10.8675	10.1083	10.9397	
HTATSF1	11.5652	11.219	11.6674	11.6228	11.9938	11.6416	
IL13RA1	7.5939	7.32665	7.9242	7.7742	7.73245	8.04815	
NCAPD2	10.3857	10.0936	9.3163	9.3502	8.6468	9.26575	
AGL	4.9928	5.85805	6.5581	6.0858	8.25785	6.05985	
TMEM109	10.0982	10.0111	10.4677	10.2243	8.6082	10.1836	
CDC25B	11.2406	11.5215	11.5652	11.2347	11.9796	11.7922	
ICAM1	7.6964	6.9839	6.8254	6.9257	8.1701	6.55515	
GATA3	4.9746	4.7237	5.5111	4.4466	5.2667	5.4205	
NUP93	7.6811	6.80735	8.4669	8.1755	7.445	8.285	
PLA2G15	6.2599	6.6628	6.9667	7.0155	7.51185	7.09665	
RPA3	4.9832	7.769	7.3089	7.8247	5.6935	7.1643	
PIP4K2B	6.617	7.1152	7.2032	7.0381	7.45505	7.335	
TES	13.7343	9.89495	11.2689	11.4951	11.6507	11.6599	
MYCBP2	7.2633	7.1523	7.1403	7.1597	6.8801	7.1506	
SPR	8.7647	8.94785	9.2398	9.6816	9.2459	9.6337	
PGRMC1	11.2584	11.4258	11.1838	11.3387	10.8141	11.2695	
RELB	6.7086	7.3394	7.5202	7.3815	7.5374	7.5293	
AARS	8.2969	7.4524	8.4971	8.0778	8.9932	8.26605	
EPHB2	5.7913	8.74645	7.3089	8.0431	5.8489	7.36995	
GPC1	7.0645	8.4617	7.3018	8.1556	7.96425	7.77925	
RPIA	9.874	8.8225	10.4112	9.4941	8.1338	9.6712	
ELAC2	10.1698	9.7515	11.0074	11.1838	10.3682	11.2568	
GPR56	8.473	9.41645	8.5891	9.7722	8.81725	9.9289	
NVL	8.3455	9.06565	9.0157	8.8349	7.63215	9.13535	
PLSCR1	6.8623	6.75925	6.5635	6.4815	5.98005	6.42175	
CHEK1	9.2858	9.12695	9.9188	9.3379	8.42145	9.4708	
CTSL1	9.7487	10.6278	11.4879	11.6411	11.9691	11.6073	
CTSD	12.212	12.552	12.8927	12.7736	13.2745	12.8151	
ME2	8.4583	8.37845	8.3296	8.587	12.9867	8.1584	
ARHGEF2	7.3075	8.2681	8.4113	8.5371	9.46935	8.7541	
PDGFA	6.7199	6.8483	6.944	7.1366	7.42095	7.32695	
ILK	10.4695	10.4864	11.2584	11.3776	9.89755	11.3489	
WDR67	7.9102	8.6738	8.1416	8.3542	9.27335	8.5262	
NFIL3	8.4188	7.1812	7.7214	7.6967	7.52315	7.5165	
RFC2	7.6134	8.9029	8.8051	8.9941	7.7383	8.62905	
ARL4C	8.6317	8.0057	8.2217	8.9741	9.98835	8.99	
TIMM9	8.7617	12.0319	11.6914	11.8184	9.0785	11.6777	
CPNE3	11.0341	10.8959	11.6167	11.6674	10.7719	11.7382	
ORC1	10.3799	9.2035	9.7574	9.2824	9.007	9.6812	
C5	5.3629	5.3215	5.3428	5.6685	7.4999	4.5659	
PARP2	8.8942	9.0378	8.9741	8.6183	6.7948	8.1859	
FASTKD5	7.8532	8.524	8.3306	8.6623	8.26895	9.3907	
SCRN1	7.6877	8.7224	9.8356	9.6084	8.9782	9.70515	
MAN2B1	8.9488	7.938	8.8164	9.286	8.7836	8.93375	
PTPLAD1	7.3639	7.9297	8.3158	7.4913	8.43515	7.73015	
MSRA	9.1592	9.2058	9.019	8.6317	8.94655	8.91375	
NFKBIA	8.6695	9.1765	8.8714	9.8792	9.0667	9.60845	
DCTD	7.2083	9.67695	9.8037	9.8334	10.1046	10.0049	
SYNE2	5.8952	5.9873	6.2711	6.0544	5.92545	7.84315	
MBNL1	9.446	9.47065	9.7864	9.9762	9.2895	9.82655	
UBE3C	10.9365	10.2699	11.1704	10.9944	10.2039	11.0636	
CCDC92	8.0544	7.58975	8.42	8.3185	7.58935	9.56295	
MYCBP	8.2525	10.5819	10.6074	10.421	9.2464	10.224	
CXCL2	9.8299	4.8296	7.5161	5.9068	5.8792	5.2982	
PTPN1	10.5175	10.0857	10.498	10.3907	10.0582	10.3322	
BRP44	11.0147	11.4811	11.3551	11.2692	12.1969	11.3204	
TIMM22	12.4213	9.8078	9.5563	9.7838	10.5898	9.8561	
ATF5	8.8116	7.78705	8.1799	8.0055	7.88905	8.6385	
ECD	7.4096	8.88445	8.6342	8.8187	8.561	8.58435	
CIRBP	8.6379	7.2461	8.7176	7.9687	6.41825	8.3428	
NSDHL	7.3954	8.41235	8.0055	9.4865	10.2427	10.1186	
ADI1	8.6753	8.38285	8.4278	8.1815	7.5511	6.3002	
NFKBIE	6.7982	5.8384	6.1565	5.9604	5.78455	8.13265	
ADCK3	4.4271	7.8529	4.9782	4.2969	5.21825	4.89185	
PRSS23	12.5331	12.4398	12.4975	12.3734	10.7604	12.3456	
CCNH	8.0023	8.32585	7.4308	7.4013	8.08675	8.06575	
GDPD5	6.9266	6.58615	5.8966	6.2507	7.56735	6.3799	
P4HA2	7.2764	6.76295	8.1489	7.4686	9.49715	8.44295	
TARBP1	8.0762	7.56405	7.1234	7.8867	7.1181	7.3587	
ATP6V0B	6.5735	6.6809	8.5416	7.6539	8.90975	7.7937	
RBKS	6.4547	7.5844	6.6827	8.0025	5.76305	6.6031	
CAPN1	6.5735	6.2775	7.957	6.267	6.6809	6.9602	
KDM3A	9.2824	8.9954	6.9569	8.8872	7.8949	9.13395	
BID	8.606	8.67215	7.6196	6.9156	7.1266	7.29245	
STXBP1	6.5953	6.18685	7.4686	7.7739	8.74335	7.84365	
ITGB5	7.7742	10.7778	10.8575	10.8747	11.5052	11.0986	
MTF2	9.0863	7.87055	8.9865	8.7768	8.10785	8.799	
HLA-DRA	7.8087	6.08295	6.2298	6.5798	6.05195	6.2042	
SLC11A2	6.5401	7.8676	7.6468	7.5134	7.5664	8.65735	
PDIA5	5.9166	4.7402	5.8988	5.4162	5.8525	5.58185	
PIK3C2B	4.7268	5.6923	5.0363	6.1717	6.0562	5.84815	
RAP1GAP	5.6402	5.19245	5.4217	5.624	7.783	5.8749	
SLC25A46	9.0692	9.30545	10.0302	9.7378	10.1852	10.0152	
CDK19	6.9879	7.53235	7.2842	7.2972	7.48815	8.25625	
NOLC1	7.0954	8.58765	9.1404	8.7405	7.83055	8.63165	
CAT	10.9766	10.1449	10.6268	10.6418	11.1417	10.8288	
KIAA0753	6.6436	7.36385	7.3032	7.5033	7.5182	7.2838	
DUSP14	8.0762	8.2381	8.0115	8.2794	8.0436	7.45015	
KAT6B	10.0275	7.30575	7.3647	7.1697	7.73075	8.1519	
CHN1	6.2599	6.54225	6.367	6.4598	5.63885	6.62975	
HMGA2	7.3018	6.1886	7.2077	6.927	7.33595	6.7188	
IGFBP3	8.9922	9.06145	9.0256	9.5958	8.98055	8.82135	
MAPK13	7.9456	9.07065	8.5885	8.7127	8.68285	9.50455	
