gene	3hr	24hr	
ATP1B1	nan	12.3705	
STK10	nan	7.1427	
OXCT1	nan	7.6374	
UGDH	nan	12.2341	
SLC25A4	nan	10.4021	
SQRDL	nan	7.4237	
HEBP1	nan	8.6743	
PSMB10	nan	9.0077	
ASCC3	nan	6.593	
FGFR4	nan	10.3487	
CDKN2A	nan	9.4139	
TRAM2	nan	7.5976	
ATP11B	nan	10.3504	
PYCR1	nan	10.9568	
CD320	nan	11.2231	
NCOA3	nan	10.2699	
CDKN1B	nan	11.527	
POLD4	nan	8.2984	
FOSL1	nan	8.5633	
MLLT11	nan	5.4076	
CEBPZ	nan	9.2646	
PRKACA	nan	11.6233	
GAPDH	nan	14.9678	
CBR3	nan	4.0418	
LYRM1	nan	5.9612	
