gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	10.2819	10.1743	9.3112	9.5214	9.7712	9.1497	
PNKP	7.49095	8.0489	7.2196	7.3901	7.8119	7.6402	
PSME2	10.8614	11.1823	10.9883	11.1001	10.9557	11.5321	
NISCH	7.12675	7.2736	7.2256	7.5058	7.6089	7.3696	
SLC35A3	7.08015	6.7954	7.8256	6.9157	8.0813	7.6273	
CPSF4	9.91695	9.946	9.8187	9.9162	10.0701	9.6737	
LSR	8.03215	7.7266	7.3039	7.5115	7.4156	7.5695	
COPB2	11.2573	11.2468	11.3497	11.2777	12.0282	11.3875	
MEF2C	4.7234	4.8629	5.3179	5.2287	4.9993	4.8195	
GADD45A	8.93945	8.7736	8.8012	9.0718	9.0201	9.1715	
KDM5A	7.28895	7.5244	7.2351	7.4242	7.6504	7.2621	
FAM63A	8.1003	7.5456	7.1049	7.0385	8.2968	7.2046	
SMNDC1	8.82925	9.0532	9.1511	8.9778	8.9372	8.9131	
NUDCD3	8.24025	7.9595	8.4236	8.0459	8.6285	8.0459	
RAB4A	10.2873	10.3095	10.9059	10.5792	10.2756	10.1101	
FGFR2	8.4206	7.4367	7.0535	8.398	6.8441	6.912	
IFRD2	11.2933	11.1797	11.6611	11.4695	11.1058	11.3187	
BACE2	5.39875	5.5139	6.101	5.5715	5.7613	5.8119	
HMGCR	10.2541	10.1002	9.8853	10.0092	11.6564	9.6633	
LYN	4.6688	5.0977	4.8455	4.9993	4.9014	5.2934	
SLC35B1	10.9365	11.0788	11.1479	11.0347	10.9156	10.9663	
ISOC1	8.3365	8.31	8.6518	8.4118	8.2179	8.6158	
TIMP2	7.5435	6.8822	6.8125	6.8369	6.8108	6.9692	
DUSP3	8.46805	9.0387	9.2124	8.8743	8.7044	8.7761	
LSM6	7.86795	8.2166	8.6299	8.2496	7.8548	8.3644	
CALM3	8.6733	7.3514	7.0523	7.6631	6.4433	7.5623	
MOK	6.5743	6.125	6.4417	6.5491	6.9076	6.6264	
PPP1R13B	6.4	5.8001	6.1875	6.4042	5.7112	6.4524	
SACM1L	9.27555	9.7893	9.4662	9.336	9.6806	9.6453	
DNAJB2	9.6667	9.1053	8.9607	8.9214	9.6543	9.0452	
TCERG1	10.6363	10.795	10.846	10.7818	10.4439	10.799	
CERK	7.99115	7.681	8.253	8.3791	7.6525	8.1537	
KIAA0196	9.26815	9.5858	9.4057	9.6756	9.4149	9.6246	
DNM1	7.71545	7.3434	6.878	6.5681	6.6566	6.8199	
LAP3	10.6247	10.1675	10.3301	10.2792	10.3126	10.082	
DDIT4	10.5755	12.5818	12.6355	12.5429	12.11	12.2378	
MAPKAPK5	10.6477	8.8333	8.8333	8.9131	8.9075	8.7923	
ALAS1	10.3351	9.7513	9.7974	10.336	10.4061	10.01	
HDGFRP3	8.34945	8.4119	9.1618	8.8014	8.6241	8.6517	
PAFAH1B1	9.23745	8.9931	8.9048	8.5705	8.5867	8.4998	
PRKCH	5.22835	5.276	5.1624	5.3868	5.3369	5.6849	
PSRC1	9.36015	9.0241	9.0452	9.1564	8.6425	9.0046	
RAB21	8.1071	7.7151	8.2857	8.0568	8.2893	8.1591	
ERO1L	8.13195	7.7462	7.4748	7.493	7.7687	7.5628	
PSIP1	8.3728	8.5738	8.8279	8.3761	8.5396	8.185	
APOE	4.0818	4.2487	6.3294	4.2455	4.0871	4.4345	
CREB1	6.09965	5.8414	4.9267	6.1978	5.732	5.9781	
MBNL2	7.9881	8.3064	8.48	7.666	7.9572	8.6616	
RBM15B	8.88015	8.3177	7.9453	8.2296	8.4026	8.0316	
PACSIN3	6.2548	6.2411	5.5974	5.9227	5.5969	6.2901	
TOMM70A	9.0955	9.4237	9.7261	9.3804	9.3564	9.4979	
CBR1	10.358	10.0201	10.1743	10.0811	10.4224	10.1436	
MTA1	12.0624	12.0141	11.92	11.5915	11.6884	11.6115	
MACF1	11.2843	11.4532	11.6054	11.4826	11.7971	11.5915	
PRKCD	4.9677	4.811	5.0726	5.1695	5.153	5.0625	
CCNA1	4.94385	4.6931	5.1325	5.2026	4.7335	5.1367	
PIK3R4	7.0478	7.2113	7.6057	7.4997	7.7767	7.2382	
CSNK1E	9.18705	9.3017	8.8693	9.4578	9.1686	8.7942	
HIST1H2BK	11.7549	11.9527	12.0789	12.0789	12.7104	12.3463	
JUN	8.5893	8.8903	8.7566	9.2212	8.2501	9.2333	
PCCB	9.73115	10.0291	9.9935	10.1912	10.3825	10.3747	
STAP2	5.7299	5.4945	5.4914	5.9736	5.7648	5.745	
TMEM50A	9.5267	9.7343	10.1448	9.9862	9.9861	10.0246	
PMM2	12.136	11.5027	11.3563	11.918	10.9503	11.2777	
SCCPDH	10.5511	10.7352	10.8511	10.6925	10.6866	10.9332	
HSD17B11	10.7164	10.9805	11.1797	11.0535	10.9198	11.0535	
TSC22D3	8.24025	8.0818	8.4274	8.0976	9.4741	8.4132	
FBXL12	7.1003	6.5163	6.6754	7.0023	7.2487	6.706	
TFAP2A	10.0658	9.4807	9.1647	9.1647	9.0161	8.7735	
WDR61	9.9185	9.7175	9.9017	9.7798	9.708	9.6945	
ZNF395	11.274	10.8773	10.8314	12.5652	9.6945	10.8773	
FAS	4.636	4.5594	5.0067	4.5346	4.3409	5.2658	
VPS72	9.053	7.8169	8.1228	8.4402	7.8011	7.7598	
CENPE	8.0755	8.1459	8.128	8.2817	7.7642	8.6262	
CLSTN1	9.15665	9.289	8.7578	8.7744	8.5971	8.8874	
CREG1	11.5282	11.6951	11.3371	11.4307	11.5398	11.6564	
MAPK9	10.5142	10.6312	10.5903	10.7481	10.6102	10.6789	
PRR7	6.35045	5.9293	5.3611	5.5974	5.3179	5.7885	
SKP1	6.46425	6.9076	7.71	7.1579	7.3785	7.0941	
POP4	8.98175	9.0407	9.1824	9.2332	9.2622	9.3487	
TMEM110	5.7528	5.5086	5.7928	5.745	6.0509	6.3583	
NFE2L2	9.9637	9.5616	9.5953	9.4451	9.8617	9.4272	
ZNF589	8.16335	5.6495	5.7705	6.1563	5.7489	5.987	
BAX	7.8964	7.331	7.2313	8.0278	9.912	7.2395	
BLCAP	9.48795	9.454	9.5684	9.6158	9.6453	9.8731	
CNDP2	9.87035	10.0355	10.1963	10.0486	10.2167	10.1963	
FAM20B	8.05395	7.7275	7.8472	7.7685	7.5614	7.7296	
PROS1	6.7078	6.8056	7.4451	7.2525	7.6057	7.0713	
TNIP1	6.8944	7.5891	7.0095	7.037	6.7461	7.639	
CRKL	12.7508	12.5554	12.4698	12.5649	12.6305	12.5929	
P4HTM	10.8444	10.5171	10.9559	10.6453	11.1629	10.6102	
REEP5	7.9183	7.0762	7.6075	7.1677	7.8307	7.2724	
ZNF318	6.76745	6.7783	6.5853	6.6425	6.9587	6.9573	
BZW2	10.2001	10.1842	10.0912	10.0853	9.8524	9.933	
FDFT1	8.14425	8.8952	8.6469	8.6242	10.9805	8.7736	
CGRRF1	8.50495	8.5376	9.2265	9.1404	8.1972	9.2975	
TRAP1	9.07045	8.8431	8.5778	8.5997	8.8098	8.4406	
AMDHD2	6.6479	6.5611	5.5828	5.8697	6.8692	6.4041	
GTF2A2	12.8323	12.6795	12.5929	12.4822	12.5652	12.7149	
PEX11A	5.1503	4.8357	4.7335	5.276	4.8357	5.311	
PSMD9	9.72965	9.6806	9.7568	9.555	10.0125	9.9241	
GFOD1	4.9667	4.7198	4.7775	5.2548	5.2393	5.5161	
MTFR1	10.6607	10.1448	9.6979	10.2266	9.4143	10.6258	
PECR	7.49175	7.6	7.6576	7.3514	7.5199	7.1798	
UBE2A	10.3305	10.6951	10.729	10.4407	10.817	10.926	
NIT1	11.3465	11.1276	10.7059	11.865	11.0922	11.0366	
SOCS2	7.04635	6.8907	6.741	7.5175	6.8692	7.4091	
SYNGR3	4.2443	4.0143	3.8139	3.6709	3.7477	3.6662	
ZDHHC6	7.6613	7.681	7.547	7.3834	7.2828	7.4783	
ITGAE	9.4159	9.659	10.057	10.1631	10.1357	10.1743	
NFKB2	4.6949	4.7629	4.8244	4.8822	5.1367	4.9415	
STK25	10.3096	10.3696	10.3639	10.4023	10.3095	10.1842	
TMEM5	10.053	10.1159	10.4104	9.87	10.0641	10.7108	
ABCF3	8.8617	9.0448	9.0138	9.1191	9.1511	9.1217	
ATP5S	5.8186	5.5576	6.2193	5.8407	6.4333	6.5082	
FCHO1	5.172	4.8195	4.5975	5.3061	4.6647	5.0085	
NGRN	7.79535	7.4672	8.0243	7.6216	7.6029	7.6093	
HOXA5	7.8365	8.4002	8.3335	7.5628	8.6164	7.8528	
OXSR1	8.49395	7.7962	8.1649	8.1139	7.9992	8.3184	
GRN	9.9777	9.8793	9.5214	9.249	10.7037	9.8549	
SMARCC1	8.9004	8.9195	9.1473	9.1935	9.0853	9.334	
NUP85	10.6831	11.0683	10.8567	10.729	10.3793	11.006	
PAK6	4.68235	5.0067	4.8363	4.7172	4.9348	4.873	
GHR	4.12305	4.3409	3.8609	4.0632	4.4322	4.2592	
GTPBP8	8.7167	9.2107	9.4234	9.4687	9.3285	9.6806	
GLOD4	9.225	9.7253	10.16	9.8315	10.1081	9.7568	
PTK2	11.0347	11.1583	9.6465	10.3747	10.5446	11.4005	
CDK4	11.2592	11.2868	11.2431	11.3147	11.2722	11.3619	
EPN2	8.4606	8.5197	8.4348	9.0071	8.48	8.8863	
CCDC90A	5.98425	6.6194	6.7095	6.6731	7.3512	6.7216	
IL4R	7.33275	7.1612	7.4378	7.6421	6.8542	7.2949	
KIAA0528	10.1488	10.5171	10.4885	10.4752	10.481	10.5602	
PRKAG2	7.45705	7.3696	7.2949	7.2196	7.8548	7.6518	
KIT	4.4696	4.2361	4.6054	4.5969	4.1558	4.3021	
MRPS16	10.6726	10.6453	11.0969	10.4814	10.5105	10.4623	
PTPRC	5.93865	6.5224	5.9496	6.2901	5.892	5.5499	
RPS5	7.0696	6.1058	6.788	6.6333	6.8308	6.2171	
NOL3	9.0669	8.9347	8.0977	8.5369	8.6373	9.0071	
PSMG1	10.4659	10.9059	11.4532	11.1288	10.7584	10.8789	
NR1H2	7.1571	6.4023	6.1029	6.7402	6.6482	6.558	
TMEM97	10.7594	10.6291	10.8513	10.4982	11.7433	10.2639	
LRRC41	10.8389	10.6232	10.5171	10.6737	10.6824	11.2991	
PLS1	10.8405	10.5695	11.6706	11.6437	11.3763	10.8228	
DUSP22	8.1106	8.468	8.3266	8.6684	8.8592	8.1806	
KIAA1279	7.12685	7.6273	7.6402	7.3696	7.4112	7.8358	
RPS6KA1	9.16795	9.0501	8.9704	8.897	9.4394	9.3066	
TCEAL4	9.97015	9.8271	10.5304	10.1873	10.5845	9.9505	
DCK	10.1283	10.4563	10.3572	10.3473	9.7897	10.2143	
NUP133	9.14725	9.0604	9.4272	9.4483	9.3193	9.3713	
NUP62	8.2089	8.0014	8.5396	7.7575	8.0322	7.8573	
TRIM2	9.3188	9.5214	8.155	8.3335	8.8509	9.7124	
SNCA	10.2304	10.1912	9.6581	10.5735	10.2153	10.0787	
SPTAN1	5.7671	5.6117	5.7571	5.4559	5.6707	5.5828	
MALT1	7.93125	7.5915	7.713	7.8437	7.8602	7.7412	
VPS28	8.5077	8.013	8.5168	7.5206	8.4728	8.2398	
LRRC16A	8.8139	9.2334	8.2018	8.0925	9.2443	8.8218	
YKT6	10.1627	10.0899	10.5091	10.5212	9.7837	10.4721	
CHP	5.3277	4.5033	4.8829	5.2261	4.5851	4.803	
KIF2C	7.09335	6.6796	6.9333	6.5014	6.7095	6.7095	
NNT	6.9826	6.9982	6.8034	6.5106	7.1438	6.5235	
NR2F6	9.19815	9.0963	9.1935	9.1342	8.8903	9.1053	
COL1A1	6.67705	7.3228	6.7511	6.7218	6.7954	6.334	
EXOSC4	6.7997	6.1799	6.1443	6.25	6.0968	6.6366	
CDC25A	7.4025	7.5993	7.3514	7.1763	7.1966	7.6104	
PDLIM1	8.77815	8.6258	8.8811	8.8489	8.5296	8.4463	
CRELD2	8.57545	8.2745	8.105	8.8362	7.9062	8.1925	
TP53	8.02005	7.8973	7.6424	7.1086	7.4367	7.4874	
IQGAP1	9.11315	9.2368	9.2332	9.2417	9.5827	9.4674	
RRP12	8.90215	8.3196	9.0691	8.5555	8.4959	8.8784	
ACAT2	9.01395	8.7923	8.8472	9.0262	10.4338	8.9214	
EGR1	5.213	5.2418	5.7171	5.6061	6.4066	6.0403	
MUC1	7.9869	8.1806	7.2487	7.2419	7.6898	7.5957	
THAP11	7.82905	7.1966	7.1122	6.8822	6.8832	7.068	
AURKB	9.4805	8.7834	8.7761	8.9273	8.2583	8.9704	
CEBPD	8.69555	7.8279	7.9194	7.9142	7.5948	8.3427	
HSPA4	11.5373	10.8916	10.5306	11.325	10.4806	10.6028	
MAST2	8.6265	8.8012	8.5746	8.9276	8.8078	8.8937	
DHDDS	6.73515	6.8199	6.5159	6.6289	6.8802	6.8182	
TOP2A	12.6988	13.0105	12.8691	13.0105	12.6519	13.0824	
GADD45B	6.10205	5.9597	5.5758	5.8842	5.632	5.7305	
NCK2	6.2186	6.2957	6.3752	6.3989	6.6264	6.653	
AURKA	7.9839	8.2677	8.3924	8.3507	7.9341	8.2296	
KIAA0355	5.93085	4.4525	4.7591	4.2487	4.5033	4.4001	
B3GNT1	11.4485	11.6115	11.6564	10.8887	11.4761	11.2132	
DYNLT3	7.0558	7.3236	7.617	7.713	7.9284	7.8407	
CDK5R1	4.22315	4.4799	4.945	4.8829	4.6772	4.9618	
CHMP4A	7.2206	8.4002	8.5349	8.4778	8.877	8.7834	
IPO13	9.80875	8.2559	7.8979	9.2855	8.4132	9.3788	
SCP2	10.1159	10.2328	10.2334	9.8651	9.9444	10.0701	
ITFG1	7.66205	7.4748	7.5957	7.7173	7.7648	7.8973	
RAD9A	6.68865	6.0846	6.6586	6.1932	6.6796	6.2957	
DRAP1	11.0621	11.3138	11.2589	11.3883	11.2715	11.4307	
SPP1	9.2535	9.7747	9.7837	9.6001	10.0054	9.4851	
HYOU1	9.057	8.6753	8.2913	8.67	8.0077	8.604	
PCMT1	9.62335	9.9063	10.3719	10.082	9.9964	10.1176	
FOS	4.34265	3.7964	4.2469	5.5903	4.2151	5.2913	
FYN	4.5595	4.7107	5.2316	4.4345	4.6054	4.4097	
MCOLN1	6.53715	6.2736	6.029	6.0852	6.7155	6.2453	
MYC	11.0044	11.226	11.1899	11.1402	11.1281	11.1433	
ID2	7.4505	7.2569	7.1209	6.7665	6.255	6.7284	
POLB	7.8877	7.6631	7.9652	7.783	7.493	7.7296	
CETN3	6.5535	7.1209	8.0077	7.662	7.4242	7.4543	
KCNK1	5.4745	4.2577	4.2331	4.3382	4.1807	4.7224	
AXIN1	6.518	6.5014	6.25	6.5568	6.4183	6.3696	
SMC4	10.1896	10.5466	10.6737	10.6416	10.1002	10.4613	
RAI14	10.295	10.0604	8.6723	8.6517	8.7206	10.3903	
SMARCD2	8.92935	8.2501	8.014	7.9453	8.0625	8.2947	
DNAJC15	6.3649	6.2407	6.4489	6.558	7.2438	6.8984	
MPZL1	11.5826	11.3677	11.83	11.6441	11.7486	11.6884	
HOXA10	4.26575	4.7842	4.4525	4.6847	4.6988	4.9726	
NRAS	9.2149	8.9032	9.1335	9.027	9.0691	8.9032	
CASP2	7.3674	6.9333	6.8402	6.0612	7.4174	6.6154	
EBNA1BP2	11.0998	10.9987	11.4828	11.1629	11.1139	11.2177	
CTNND1	10.5963	9.7648	9.6691	10.0771	9.6756	9.8312	
TATDN2	5.5591	5.4559	5.9031	5.5422	5.9662	5.4856	
LRPAP1	9.91045	10.0318	10.0018	9.9785	10.0586	10.0519	
ZNF131	7.76335	7.9218	7.896	7.7309	7.9184	7.7767	
BNIP3L	7.93345	8.3924	9.0353	8.8592	8.9411	8.8198	
HOOK2	5.1787	5.3001	5.3593	5.1934	5.632	5.0543	
ERBB2	9.71985	9.6367	9.3788	9.2033	9.5856	9.0359	
TBPL1	6.90455	7.7214	7.8082	7.6421	7.666	8.013	
INTS3	9.2776	8.7256	9.1737	8.8483	9.2895	8.6822	
RAE1	9.14005	9.4394	9.7425	9.5006	9.6264	9.6336	
CDK1	10.5042	10.8887	11.0196	10.7716	10.1308	10.5695	
RFNG	10.3604	9.6006	9.0663	9.8211	9.8039	9.2215	
MICALL1	4.861	4.6647	4.324	4.5346	5.011	4.8653	
SLC35A1	9.02805	9.2708	8.8784	9.2104	9.0942	9.4741	
KLHL21	4.5331	4.1822	4.5758	4.4525	4.6272	4.3523	
NIPSNAP1	9.14605	9.2582	8.6592	8.8097	9.3591	9.1589	
BCL7B	7.5227	7.5628	7.7995	7.7382	7.7721	7.7685	
TLE1	9.03485	9.4119	9.6581	9.4851	9.1226	9.4237	
FZD7	5.3612	5.6774	5.7224	5.3457	6.2411	5.704	
TIMELESS	10.6572	10.5274	10.2259	10.3412	10.1649	10.5304	
COG2	9.58475	9.6696	9.3746	9.8039	9.528	9.5671	
DHX29	8.1754	8.2254	8.3426	8.1018	8.3343	8.2353	
MMP2	8.2625	7.4569	7.2736	7.946	7.1049	8.1483	
MRPS2	9.02015	9.0118	8.5555	8.7386	8.7998	9.1312	
KCTD5	6.03005	5.7993	6.1949	6.0499	6.1158	6.0299	
TCEA2	9.8755	9.5286	9.5759	10.0346	9.7261	9.7631	
CNPY3	7.9668	6.9312	6.9057	7.5244	7.2272	7.6631	
FHL2	9.73625	10.3898	10.1286	10.4355	10.469	10.9054	
ADAM10	10.0763	10.0366	9.8428	9.5671	9.8428	9.5418	
FKBP4	13.796	13.9281	13.5494	14.0816	13.2953	14.0816	
CD58	10.2478	10.5903	10.7628	10.723	10.8228	10.7059	
KAT6A	7.06675	7.7658	7.2178	7.2047	7.5695	7.5035	
CDK7	10.6907	11.1402	11.1276	11.0969	11.4761	11.5987	
KIF5C	4.26225	4.2889	4.2294	4.3196	4.2057	4.5264	
HMG20B	10.6209	10.5655	10.0641	10.4839	11.0873	10.6737	
MAP3K4	6.1924	6.334	6.6194	6.4596	6.2255	6.4679	
PIN1	10.8628	11.0478	10.9557	10.6975	10.7772	10.933	
ZFP36	8.7709	8.2343	8.5557	8.9012	8.6015	8.7304	
INPP1	8.9255	8.9276	9.111	9.0943	9.4674	9.1565	
LAGE3	6.60085	6.9602	7.2668	7.0523	7.1086	6.9076	
RAC2	3.9873	4.0575	4.3879	4.0575	4.1394	4.1054	
TNFRSF21	6.82595	9.4851	9.4501	9.8004	9.5953	10.107	
HMOX1	4.86115	4.6054	5.1367	4.7527	6.5871	5.0781	
KIF14	7.79915	8.31	8.4628	8.6109	8.6421	8.7913	
COL4A1	10.9232	11.4122	10.9663	10.4563	9.7765	10.3825	
DUSP6	8.9891	9.6525	9.5808	10.4719	11.0083	10.6195	
CYB561	8.6778	8.7248	9.5887	8.2618	8.2057	8.7834	
EPB41L2	9.8616	9.9758	10.0787	10.1773	9.7424	9.5147	
GNAI2	5.4058	5.2548	5.6723	5.5274	6.034	5.6323	
HTRA1	6.58985	6.4524	6.5335	6.9207	4.7591	5.9736	
TSTA3	8.2074	7.9169	7.9707	8.2126	8.8596	8.4983	
WASF3	6.5835	7.2575	7.2504	7.186	7.1546	7.3228	
DNMT1	12.3331	12.1552	12.194	12.7913	12.1263	12.5288	
TSPAN6	9.80715	10.0441	10.0398	10.0855	10.4495	10.5274	
FBXO21	10.4793	10.5439	10.4495	10.5397	10.3412	10.6213	
RAB27A	8.83075	8.9594	8.8539	8.8097	8.5746	8.8322	
DDR1	8.0326	7.7342	6.9859	6.9312	7.4322	7.224	
PPP2R3C	7.0417	7.617	8.0976	8.0788	7.7286	8.3835	
ADRB2	3.97535	3.676	3.5449	4.1209	3.4305	4.5907	
LPGAT1	11.5864	11.865	11.9527	11.9914	11.8148	12.3116	
DUSP11	9.21115	9.2563	9.3285	9.3408	9.1748	9.1322	
GRB10	6.6706	6.6974	6.8199	6.9387	7.3822	7.0095	
MMP1	5.68065	5.8852	6.1443	6.3007	6.0339	6.5491	
TP53BP2	10.5724	10.4752	10.5494	10.7196	10.7236	10.5924	
CDKN1A	10.1637	9.6098	10.001	9.963	9.8498	10.0604	
ZW10	8.0647	8.1253	8.1324	7.8605	8.0925	8.1139	
CORO1A	6.65305	6.6353	6.4654	8.2166	6.4949	6.974	
TJP1	8.07485	8.1934	7.7832	7.9146	8.2132	8.1046	
ABCB6	6.2672	6.2193	6.0266	5.8119	6.5491	6.2725	
XPNPEP1	7.77755	8.067	8.4071	8.1426	8.1841	8.1934	
MAMLD1	4.0776	4.2057	4.3021	4.0143	4.5033	4.6381	
MTHFD2	10.5932	11.0873	11.1139	11.1751	10.6913	11.0347	
DSG2	9.98695	9.877	10.0394	10.1984	10.0041	9.8936	
PRAF2	8.90515	8.9103	9.2453	9.0501	9.3564	9.0966	
DNTTIP2	10.5378	11.037	10.8887	10.8065	10.8511	10.7395	
SLC27A3	9.6125	9.1404	9.0359	9.4057	8.9965	9.6072	
CD97	9.152	9.0013	8.877	9.0687	8.7744	9.4269	
HTATSF1	11.5826	11.7093	11.4733	11.4867	11.3794	11.7583	
IL13RA1	9.88225	8.7594	8.2179	8.5866	7.9267	8.8139	
NCAPD2	11.0168	10.0041	9.7039	9.8359	9.5025	10.0054	
AGL	7.23515	7.1694	7.6273	7.4889	7.6181	7.5568	
TMEM109	9.66705	9.7346	9.8793	9.8793	9.3574	9.7798	
CDC25B	10.32	10.4639	10.1388	10.3603	10.6453	10.4407	
ICAM1	5.8201	5.5777	5.6254	5.987	6.8822	6.228	
GATA3	6.46375	3.9249	4.2151	4.2834	3.676	3.9413	
NUP93	8.4703	8.3592	8.9182	8.7942	8.5701	8.7366	
PLA2G15	7.1224	6.8262	6.8822	6.741	7.1654	6.9127	
RPA3	7.26655	7.7382	8.7662	8.362	8.2942	8.1777	
PIP4K2B	7.86455	7.598	7.7648	7.6104	7.8127	7.4322	
TES	11.9578	11.8802	12.0339	12.1742	11.5841	11.9405	
MYCBP2	7.18625	6.9871	7.3418	7.1209	7.3984	7.5106	
SPR	9.7143	9.1871	9.479	9.3702	9.4662	8.8193	
PGRMC1	12.4279	12.8415	12.6887	12.6519	12.8415	12.9062	
RELB	6.11135	5.6944	5.5867	5.804	5.804	5.6061	
AARS	11.0949	10.5606	10.4588	10.469	11.2497	10.6975	
EPHB2	6.67605	7.0095	6.7954	7.0625	6.2455	7.0328	
GPC1	6.35505	5.8962	6.1629	6.2519	5.6577	5.7851	
RPIA	9.9233	10.2581	10.3412	10.3068	9.9017	10.3255	
ELAC2	10.5119	10.3425	10.5076	10.5252	10.1829	10.5788	
GPR56	9.0665	8.9411	8.6574	8.9594	8.9176	9.0194	
NVL	11.1795	10.9095	10.5274	11.4019	10.3438	11.0122	
PLSCR1	6.54975	7.0881	7.0977	6.7915	6.6713	6.8832	
CHEK1	8.6441	8.7057	8.9411	9.0609	8.6978	9.075	
CTSL1	10.5931	10.8349	11.2497	11.2264	11.6706	11.2722	
CTSD	10.1624	9.6543	9.6737	9.528	9.9162	9.5887	
ME2	9.68885	8.3485	8.5251	8.5376	8.6353	8.5523	
ARHGEF2	7.49645	8.0371	7.7877	8.0843	8.1105	8.0489	
PDGFA	5.9504	6.3517	6.7338	6.3517	6.255	6.6059	
ILK	8.5032	8.8276	8.4265	9.0838	8.9455	8.8276	
WDR67	9.06595	8.4818	8.8279	8.7144	8.5251	9.1885	
NFIL3	6.79195	6.9651	7.3107	6.9901	7.7326	7.0881	
RFC2	9.4862	9.4027	9.4399	9.4394	9.2152	9.3412	
ARL4C	10.9153	10.3985	10.4152	10.4224	9.3999	10.2636	
TIMM9	12.5611	12.8199	12.9327	12.9327	12.8203	13.0373	
CPNE3	10.6539	11.2614	11.3875	11.1626	11.4005	11.2126	
ORC1	12.1644	10.9198	10.336	11.1823	9.6826	10.8407	
C5	8.39455	8.0541	8.7206	7.9901	7.4596	7.6133	
PARP2	8.43275	8.4531	8.2968	8.9075	8.6944	8.9911	
FASTKD5	7.0986	7.9971	7.814	7.3236	7.9049	7.8119	
SCRN1	9.81785	9.1173	9.3709	9.4027	9.2201	9.1935	
MAN2B1	6.21505	6.2008	5.8293	5.9031	6.6127	6.6333	
PTPLAD1	11.1004	9.3515	10.7772	10.8916	10.5641	10.8152	
MSRA	8.28565	6.3135	6.0667	6.3806	6.5163	6.3698	
NFKBIA	10.9177	10.6312	10.4958	10.1649	10.4674	9.9092	
DCTD	9.8118	9.9544	9.6853	9.8793	9.9451	10.1204	
SYNE2	6.22655	5.8596	6.0968	6.2601	7.0941	6.3906	
MBNL1	9.4321	9.9092	9.9241	9.7458	9.8418	9.9063	
UBE3C	9.60055	9.5172	9.4741	9.8668	9.5671	10.0242	
CCDC92	7.39175	7.4322	7.3939	7.3108	7.6681	7.3445	
MYCBP	11.3279	11.4428	11.9267	11.7237	11.3371	11.6126	
CXCL2	6.99565	7.1014	7.6838	7.3392	7.7642	7.4156	
PTPN1	9.26665	8.9428	8.9385	9.17	9.1507	9.2334	
BRP44	11.8523	11.986	12.1486	11.7971	11.6951	11.7586	
TIMM22	9.46905	7.6127	7.3696	7.4849	7.0288	7.1122	
ATF5	8.7795	9.1595	8.8496	9.4984	8.9665	9.027	
ECD	8.78215	8.7834	9.0501	9.1748	9.249	9.3509	
CIRBP	8.5778	8.0751	8.5631	8.7057	8.8147	8.5866	
NSDHL	8.8058	9.1497	9.2282	8.9862	10.9984	9.2998	
ADI1	10.2209	10.4141	10.5606	10.5171	10.5171	10.6556	
NFKBIE	6.1621	5.8591	5.983	6.0092	5.7352	5.8293	
ADCK3	6.6126	3.9498	3.7907	3.9413	4.0367	3.9498	
PRSS23	8.9663	9.2233	8.9715	8.9296	8.9356	8.7476	
CCNH	8.47485	8.0733	8.4857	8.5168	8.1324	8.9296	
GDPD5	6.0306	5.8414	6.5006	5.9674	5.794	6.3471	
P4HA2	6.99935	6.9902	6.9871	6.7691	6.912	6.741	
TARBP1	8.7479	8.5104	9.0718	8.8822	9.1255	8.9965	
ATP6V0B	8.8158	8.6332	8.9103	9.0448	9.2998	9.0201	
RBKS	5.6249	5.877	5.9714	5.7831	6.3884	6.3057	
CAPN1	8.6014	8.5866	7.9169	7.3745	8.0714	7.666	
KDM3A	7.7386	8.1649	8.6873	8.6836	8.7834	8.5925	
BID	6.954	7.675	7.2569	7.4849	6.4669	8.2501	
STXBP1	5.9336	5.9413	5.5348	5.4308	6.9651	5.153	
ITGB5	8.6632	8.9607	9.0611	9.4862	9.5418	9.4003	
MTF2	9.10355	9.0387	9.5172	8.5369	9.2805	9.0501	
HLA-DRA	8.516	8.2837	4.4345	5.7489	4.9775	4.9267	
SLC11A2	10.6548	7.9692	7.6424	8.2232	7.7309	8.0565	
PDIA5	4.90175	5.1192	5.5023	5.1718	5.86	5.1806	
PIK3C2B	7.21755	7.5911	7.0709	7.0423	7.4591	7.4451	
RAP1GAP	7.6668	7.9762	7.8419	7.8127	8.4375	8.3539	
SLC25A46	7.8967	7.5555	8.3999	7.4615	8.5631	7.7831	
CDK19	8.10945	6.699	6.4277	6.4489	7.0721	7.3882	
NOLC1	9.79455	9.0831	9.7631	9.5783	9.4646	9.9704	
CAT	8.3614	9.0687	9.69	9.6177	9.5006	9.3497	
KIAA0753	9.2692	7.5058	7.5839	8.6735	7.7721	9.0996	
DUSP14	10.609	10.6416	10.2266	10.7059	11.06	10.8513	
KAT6B	6.3295	6.6307	6.6127	6.9514	6.7648	6.4277	
CHN1	6.965	6.8311	5.9958	6.2292	5.9937	6.6754	
HMGA2	4.97875	5.1778	5.6254	5.4695	5.0781	5.5244	
IGFBP3	8.45125	8.9113	8.677	8.3042	6.4774	7.9543	
MAPK13	8.4956	8.1925	8.8139	8.6052	8.9499	8.5701	
TRIB1	8.0902	7.4997	7.5062	7.7854	7.5229	7.4886	
