gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
CASP3	10.5179	9.7149	10.2703	10.3002	10.7388	10.0865	
MBOAT7	9.6334	10.3037	9.643	9.563	9.0798	10.0291	
PNKP	8.266	8.3622	8.1455	8.3521	8.80745	8.4823	
PSME2	11.8906	11.7981	11.5298	11.9931	12.3699	12.0951	
NISCH	7.5721	7.3448	7.7363	7.6572	8.52655	7.6848	
SLC35A3	5.4618	5.7671	6.3003	6.069	6.27605	5.7674	
CPSF4	9.7479	8.7916	9.3547	9.104	10.3795	9.4452	
LSR	9.7364	9.3624	8.488	9.4074	9.6184	8.6622	
COPB2	11.0943	10.746	10.7881	10.804	10.7973	10.8381	
MEF2C	5.5405	4.7256	4.7794	5.429	7.0095	4.98425	
GADD45A	10.441	10.645	10.6261	10.4083	10.8734	10.9076	
KDM5A	7.1479	7.2813	7.11	7.1907	7.28505	7.2667	
FAM63A	7.46	7.0896	7.3151	7.5707	7.0912	7.45365	
SMNDC1	8.8559	9.3663	9.3814	9.2429	8.78925	9.0705	
NUDCD3	9.104	9.8362	9.2993	9.9379	9.9313	9.9852	
RAB4A	9.5235	8.7617	9.741	9.0971	8.2998	9.1744	
FGFR2	8.5174	6.9621	6.5793	6.3559	9.07825	8.2618	
IFRD2	11.4996	12.2343	12.3278	12.1256	9.3982	9.6301	
BACE2	8.1932	8.3613	9.5615	8.1131	8.15195	8.78105	
HMGCR	9.0072	9.2055	8.6318	8.6584	10.2274	8.79305	
LYN	5.6746	5.1681	5.3291	9.1669	7.7352	8.96725	
SLC35B1	9.4917	9.7813	9.6872	9.8003	7.5454	9.6824	
ISOC1	7.9219	8.9516	9.0034	8.638	8.27905	8.52885	
TIMP2	8.1427	7.2093	7.6411	7.6012	9.6697	8.78755	
DUSP3	6.9153	6.9063	7.6064	7.5116	6.38015	8.00355	
LSM6	7.9567	7.9593	8.3569	7.898	6.90525	7.3503	
CALM3	8.0614	8.8288	7.4381	7.2616	8.31015	7.07005	
MOK	6.3247	7.3511	6.5796	6.8137	6.44805	6.9589	
PPP1R13B	6.564	6.3592	5.5405	5.7907	7.45305	6.41965	
SACM1L	10.2316	9.8647	10.4284	10.4156	10.063	9.98965	
DNAJB2	7.7542	7.818	7.5957	7.6475	8.3107	7.96815	
TCERG1	11.2298	11.2231	11.2134	11.1861	9.8322	11.1637	
CERK	8.0191	7.7337	8.1727	7.8409	8.7769	7.9424	
KIAA0196	9.8088	10.082	10.2918	9.9251	10.8817	10.4307	
DNM1	4.2738	3.9908	4.0593	3.6215	5.0511	4.1308	
LAP3	11.4181	11.3013	11.3378	11.1953	11.0434	11.3597	
DDIT4	12.5979	12.7302	12.2718	12.3806	12.3149	12.262	
MAPKAPK5	8.5326	8.4893	8.3885	8.3521	8.246	8.19775	
ALAS1	10.9218	9.9003	9.8377	10.15	11.438	10.2451	
HDGFRP3	8.1904	8.1381	8.6476	8.5817	7.311	9.36145	
PAFAH1B1	9.295	8.9168	8.7261	8.9702	10.275	9.49205	
PRKCH	5.5915	5.4158	5.4469	5.2127	6.3881	5.7755	
PSRC1	9.9902	9.6813	9.7867	9.4113	9.6148	9.9845	
RAB21	7.7081	7.625	7.1489	8.6122	7.91165	7.62065	
ERO1L	8.4571	9.0084	8.6066	8.9853	8.66235	8.6736	
PSIP1	8.3569	8.0639	9.1414	8.38	6.97495	8.65295	
APOE	4.8778	7.0434	5.5511	7.2415	5.03345	5.51695	
CREB1	7.7341	5.0579	7.4466	5.5173	7.98055	5.68125	
MBNL2	9.9501	9.4944	9.5324	8.3104	8.28125	9.3476	
RBM15B	8.9444	8.9301	8.8991	9.3802	9.54275	8.71245	
PACSIN3	8.0255	7.5281	7.025	7.5289	8.20705	7.2958	
TOMM70A	9.5855	9.2891	9.2316	9.3259	8.45255	9.27815	
CBR1	10.3493	10.2996	9.6276	10.1266	9.88015	9.7034	
MTA1	9.8937	9.6767	10.1214	9.6349	9.82905	10.5021	
MACF1	8.8129	9.0238	9.202	9.301	9.60745	9.2041	
PRKCD	6.9762	6.8037	7.3906	7.4381	6.4401	7.5513	
CCNA1	6.3507	5.8811	5.6857	5.5557	5.3069	6.52695	
PIK3R4	7.3448	7.7194	8.1998	7.9814	7.3366	8.0488	
CSNK1E	10.6645	10.7536	10.8083	11.0109	10.8451	11.1215	
HIST1H2BK	8.6451	8.5047	8.1451	8.5736	10.3334	8.8584	
JUN	8.6537	9.3714	9.0102	8.9209	9.6612	9.87295	
PCCB	8.9758	8.7202	8.4916	8.1605	9.07165	8.75425	
STAP2	6.8468	6.5935	6.219	5.9837	7.0869	7.84845	
TMEM50A	8.704	8.8065	9.0476	9.1116	9.27905	9.0273	
PMM2	12.3665	11.1407	10.3249	11.2881	12.5779	11.4751	
SCCPDH	9.7574	10.0653	10.7292	10.406	9.9417	10.2514	
HSD17B11	7.004	7.8268	7.3745	6.9095	8.1365	7.18155	
TSC22D3	7.7856	7.2277	7.964	8.0614	11.4669	8.45	
FBXL12	6.7057	6.7896	6.2902	6.3751	6.8434	6.51455	
TFAP2A	11.0312	10.3983	10.6645	10.2351	10.9958	10.9694	
WDR61	8.291	8.4267	8.7774	8.3885	7.6961	8.29065	
ZNF395	10.746	9.9973	9.8088	9.7817	11.735	10.6052	
FAS	6.4323	7.2842	7.1204	6.8264	6.30385	6.896	
VPS72	8.8448	7.489	8.2946	8.1837	9.6176	8.7186	
CENPE	8.5779	8.2857	8.6953	9.2277	7.05865	9.1762	
CLSTN1	9.8937	9.9505	9.5418	9.956	9.95835	9.38335	
CREG1	13.2488	13.2093	13.1253	13.2821	13.8356	13.0556	
MAPK9	11.2174	10.7996	10.7389	10.7115	10.6851	10.56	
PRR7	6.7057	7.0761	6.8087	6.6015	5.9317	6.5143	
SKP1	8.0572	8.5297	9.0854	8.6426	7.99315	8.7064	
POP4	9.5765	9.7533	9.7091	9.5508	8.89315	9.34345	
TMEM110	6.5633	6.7682	6.2284	6.7669	7.0705	7.3481	
NFE2L2	9.2476	9.7213	9.256	9.2587	9.4346	9.4347	
ZNF589	7.303	6.2057	5.8933	6.3751	6.9544	6.8705	
BAX	9.2726	8.7774	8.5126	8.8549	10.5133	9.19175	
BLCAP	10.9457	10.7609	10.7996	11.0865	10.8767	10.8077	
CNDP2	10.7588	10.9541	10.7916	10.8298	10.9538	11.0828	
FAM20B	9.0358	8.458	8.602	8.5174	8.3061	8.6154	
PROS1	4.0093	4.5894	4.3961	5.2524	5.63005	5.0285	
TNIP1	8.5514	8.8424	8.8106	8.729	9.66605	9.0831	
CRKL	10.5098	10.2471	9.9842	9.9657	10.3433	10.1252	
P4HTM	7.3585	7.0991	7.0755	7.5233	8.66595	7.0829	
REEP5	8.7744	10.2092	10.5655	9.9501	8.6344	9.9046	
ZNF318	7.1907	6.8849	6.8311	7.0334	7.8653	7.2412	
BZW2	10.8984	10.0022	10.1032	10.63	8.9601	9.98645	
FDFT1	10.0472	11.0693	11.4512	10.1741	12.5193	11.337	
CGRRF1	7.8322	8.0833	8.1485	8.2431	7.8996	8.3108	
TRAP1	10.4568	10.0649	9.7587	9.8007	9.56135	9.777	
AMDHD2	7.3843	7.391	7.1075	7.2512	7.9991	6.79355	
GTF2A2	11.9931	11.8346	11.7981	11.6956	10.8254	11.6249	
PEX11A	4.9717	4.6737	4.7642	4.9333	6.75485	4.0146	
PSMD9	9.9379	10.041	10.0472	10.1741	10.232	10.0523	
GFOD1	6.8549	6.308	6.494	6.3502	6.91175	6.20605	
MTFR1	9.5427	9.2936	9.1804	9.046	9.9817	9.2808	
PECR	6.4323	6.2592	6.339	6.4199	6.6717	6.2305	
UBE2A	10.5636	10.4949	10.7786	11.0216	10.8509	10.8558	
NIT1	11.1953	9.6813	9.5174	9.801	11.15	9.9257	
SOCS2	7.6927	7.2996	7.2245	6.9762	7.4924	8.99615	
SYNGR3	3.8998	3.8364	3.9541	4.9907	5.3216	5.10015	
ZDHHC6	8.3263	7.9029	7.8786	7.7684	5.54625	6.68375	
ITGAE	9.8738	9.7574	9.4915	9.4885	9.4164	7.00305	
NFKB2	4.3673	4.106	4.3673	4.4012	5.4577	4.97095	
STK25	11.3313	11.1177	11.0259	11.2602	11.2043	11.3318	
TMEM5	9.3599	10.2282	10.0234	10.0222	8.40705	9.7012	
ABCF3	8.4302	8.5444	8.522	8.5187	7.99845	8.02025	
ATP5S	6.8997	6.7252	7.3446	7.0045	7.0542	7.73925	
FCHO1	6.144	5.7686	7.1342	4.0435	6.9698	6.9422	
NGRN	4.7794	4.7794	4.7073	6.5338	4.66105	5.25705	
HOXA5	10.144	8.6066	10.5413	9.3741	8.4804	10.349	
OXSR1	8.499	9.4173	8.8853	8.6815	8.7768	8.7587	
GRN	9.3615	10.7004	10.0043	10.2055	11.1174	10.4008	
SMARCC1	9.9072	10.248	10.4824	10.7916	9.5313	10.4037	
NUP85	10.3922	10.2216	10.2073	10.3353	6.2099	9.984	
PAK6	5.0515	5.4843	5.3686	5.5596	7.0463	5.4152	
GHR	4.9907	4.6872	4.9158	5.0104	7.13205	4.332	
GTPBP8	8.1313	8.4042	8.8784	8.0677	6.2642	8.1531	
GLOD4	8.9575	9.6391	9.9505	9.7587	8.9947	9.86505	
PTK2	10.9666	10.6669	10.9899	10.6182	11.1385	11.1175	
CDK4	11.1335	11.6508	11.5532	11.2457	9.51645	11.0628	
EPN2	8.5184	8.3155	8.2514	8.9806	8.8342	8.3726	
CCDC90A	6.8902	7.3118	7.5105	7.4186	5.57505	7.1897	
IL4R	8.4782	8.2689	8.0816	8.0455	8.71095	8.31645	
KIAA0528	10.6576	8.9375	10.3111	9.4074	10.1065	9.7021	
PRKAG2	10.0653	9.8241	9.5489	10.2394	10.4057	9.80165	
KIT	5.0128	4.3961	4.354	3.5729	4.05765	4.4875	
MRPS16	10.1167	10.6096	10.7529	10.6261	9.65305	10.399	
PTPRC	7.5318	5.8854	7.1624	7.0466	8.31805	6.7118	
RPS5	6.8139	7.1675	5.3604	6.2699	6.682	7.6583	
NOL3	9.1041	8.2749	8.2472	8.349	8.4518	8.51825	
PSMG1	10.4245	11.3446	11.3871	11.1763	9.70845	10.9797	
NR1H2	8.0544	7.4035	6.9226	6.9621	7.1807	7.7691	
TMEM97	8.9152	9.7885	9.5418	9.3259	9.1164	9.2159	
LRRC41	11.4293	11.518	11.289	11.325	11.8846	11.6176	
PLS1	9.1361	9.3335	9.6037	9.6547	8.43815	9.31605	
DUSP22	7.6691	9.0304	9.0561	8.7125	8.071	7.8412	
KIAA1279	8.32	8.0991	8.1865	8.3713	8.5934	8.69615	
RPS6KA1	10.8739	10.8306	10.8911	10.8095	10.4826	10.0536	
TCEAL4	9.3997	10.0222	10.1822	9.6993	10.3189	10.6043	
DCK	10.1206	10.131	10.8252	10.3774	8.0691	10.2602	
NUP133	10.6669	10.43	10.4957	10.5072	9.7249	10.3323	
NUP62	9.2228	9.3111	9.4863	9.2794	8.00885	9.2468	
TRIM2	8.453	7.6897	7.3118	7.6467	8.72385	7.73915	
SNCA	10.0937	9.2728	9.4944	9.3139	10.9664	9.62225	
SPTAN1	7.4005	7.5585	7.8133	7.5682	6.89965	7.4054	
MALT1	7.9988	8.6635	7.9889	8.2575	7.22485	8.34195	
VPS28	6.392	7.7246	7.5827	7.6294	8.5203	7.44725	
LRRC16A	5.9692	6.609	6.0745	6.5537	7.1832	7.85485	
YKT6	9.4809	9.1877	9.8911	9.9166	7.9398	9.8338	
CHP	9.1575	8.489	8.5062	8.6116	10.543	8.65755	
KIF2C	4.9333	6.3024	6.3296	6.4515	4.97965	6.34685	
NNT	9.7451	8.9923	9.1098	8.8728	8.9695	9.15195	
NR2F6	8.5736	10.1937	9.9661	10.041	9.0525	8.8273	
COL1A1	6.8663	6.2135	5.5915	5.5596	6.5517	6.3229	
EXOSC4	5.2565	5.6185	7.2021	7.0791	5.81115	4.85945	
CDC25A	8.7446	9.4415	9.0489	9.2284	8.19055	8.64725	
PDLIM1	9.9046	8.7496	9.9263	9.6408	8.90485	10.1295	
CRELD2	7.4048	7.4486	6.9845	7.2132	7.1257	7.4322	
TP53	9.2654	9.4156	9.2874	9.3631	9.18835	9.3087	
IQGAP1	9.4834	9.61	10.1418	10.0674	10.663	10.2078	
RRP12	9.7115	10.1351	9.2666	9.0218	8.258	9.06525	
ACAT2	6.4527	7.9479	6.8643	6.8772	7.19655	6.89835	
EGR1	7.11	7.2898	7.7991	7.4338	9.0795	7.9733	
MUC1	7.2546	7.5151	7.4863	7.2769	9.1484	7.119	
THAP11	6.4452	6.8244	7.0085	6.9845	7.10355	8.05165	
AURKB	10.4906	10.3555	10.1006	9.9902	10.0812	10.346	
CEBPD	8.807	8.6122	8.3943	8.2993	8.21055	8.7538	
HSPA4	11.9771	11.8873	11.8153	11.7155	11.2678	11.6897	
MAST2	7.8907	7.8896	7.6884	7.8008	8.31235	7.7562	
DHDDS	7.3511	7.2174	6.9792	7.044	7.77895	6.99145	
TOP2A	12.3951	12.2828	12.5454	12.6804	11.0947	12.422	
GADD45B	5.6545	6.4615	6.4322	6.4202	5.1593	7.3301	
NCK2	6.7926	7.3575	7.4242	7.1906	7.35635	6.4057	
AURKA	7.7509	7.9814	8.2029	7.6691	7.05615	7.87335	
KIAA0355	5.1227	4.8536	5.0626	4.9333	5.03665	4.5942	
B3GNT1	7.2327	6.9967	7.4641	7.3585	7.1043	7.4835	
DYNLT3	6.0049	6.2309	6.7509	6.6343	6.91065	6.1111	
CDK5R1	4.8337	5.2044	5.9333	5.8195	4.04105	5.35525	
CHMP4A	8.1871	8.6631	8.5369	8.6552	7.86795	8.38385	
IPO13	8.9258	7.2546	7.561	7.8761	7.62665	7.0415	
SCP2	7.9816	8.1767	7.7367	8.0819	8.4017	7.9139	
ITFG1	7.4532	5.8281	5.9953	5.3432	6.69035	5.00305	
RAD9A	5.9226	6.7597	6.8953	6.9924	6.38	6.62775	
DRAP1	10.2933	10.248	10.3524	10.623	10.5184	10.4737	
SPP1	9.4994	3.9587	9.5555	10.2153	4.751	10.4168	
HYOU1	9.3335	8.7825	8.3519	8.5007	9.2981	8.9493	
PCMT1	9.7683	10.1214	10.3726	10.3641	10.0873	10.1488	
FOS	6.7769	7.008	3.5676	6.7179	7.9048	3.8341	
FYN	3.9158	4.4012	5.8678	4.6486	4.15065	6.1471	
MCOLN1	6.8997	6.3202	5.8727	6.1638	9.34925	5.90645	
MYC	12.453	12.1921	12.3665	12.1962	11.5838	12.2104	
ID2	6.5387	6.3601	7.5527	7.3938	6.6954	6.9967	
POLB	8.4177	8.499	8.3431	7.8152	8.39255	7.7141	
CETN3	7.7016	8.0957	8.6833	7.9388	7.49875	7.63915	
KCNK1	6.8311	7.609	7.8573	8.6291	7.4336	8.55665	
AXIN1	7.6077	7.793	7.3334	7.4203	7.18245	7.204	
SMC4	10.6011	11.4363	11.4644	11.3313	9.4824	11.2236	
RAI14	10.9122	9.6528	9.7864	10.2759	8.62775	10.0571	
SMARCD2	9.7296	9.2587	8.801	8.8555	10.3683	8.81545	
DNAJC15	8.9396	9.6833	10.868	9.9166	10.3921	9.6745	
MPZL1	10.062	10.7764	10.467	10.0134	9.57305	10.6396	
HOXA10	7.7183	7.4308	7.2585	7.4964	6.00405	7.0765	
NRAS	9.2373	9.475	9.6467	9.2374	9.04785	9.42285	
CASP2	6.392	6.3728	6.2739	6.6441	7.6955	6.24645	
EBNA1BP2	10.7925	11.4048	11.4874	11.6234	10.6165	11.4867	
CTNND1	10.6507	9.1951	8.7939	8.6272	10.5786	7.48675	
TATDN2	5.3347	6.4366	6.4341	6.2947	5.5996	7.5865	
LRPAP1	9.4135	9.8944	9.8157	10.0082	9.8001	9.7066	
ZNF131	8.5225	8.5642	8.6365	8.532	8.182	8.3309	
BNIP3L	5.7108	6.0756	6.1711	5.9482	7.7222	6.33505	
HOOK2	5.3549	4.8708	5.0896	5.2711	5.37445	4.6898	
ERBB2	8.686	7.8466	8.5444	8.7019	6.6968	8.8209	
TBPL1	7.5707	8.278	8.245	8.027	9.23575	7.9483	
INTS3	9.4707	8.5817	9.3624	9.5223	9.5506	9.1212	
RAE1	8.798	9.3708	8.9806	8.8206	7.8773	8.97395	
CDK1	11.4806	11.4293	11.8873	11.8153	10.5729	11.5485	
RFNG	8.9858	8.313	8.0574	8.3946	10.2337	8.8819	
MICALL1	7.6029	7.3269	7.3448	8.2927	9.1315	7.25395	
SLC35A1	8.5089	7.964	8.1228	7.6969	8.00245	8.25915	
KLHL21	4.8905	5.6265	5.8359	5.6057	8.5224	5.45215	
NIPSNAP1	7.2711	7.4935	7.2662	7.1559	7.1673	7.0792	
BCL7B	6.3728	6.218	6.4857	6.7464	5.54755	6.1433	
TLE1	8.257	8.5225	8.8424	8.7665	8.795	8.5355	
FZD7	6.2309	5.6669	5.7041	5.8422	6.42065	5.51625	
TIMELESS	9.8797	9.8377	9.7149	9.9721	9.4585	9.58735	
COG2	8.8587	8.9262	8.8559	8.7991	9.1269	8.6219	
DHX29	7.7717	7.8985	7.9479	7.7183	7.0726	7.8427	
MMP2	8.3619	7.9042	6.8407	6.4226	9.41665	7.39455	
MRPS2	10.7729	10.4957	10.3944	10.4716	9.73985	10.3601	
KCTD5	7.3164	7.292	7.0964	7.2132	7.14405	6.94195	
TCEA2	8.9702	7.8484	7.898	7.9958	9.75755	8.57895	
CNPY3	7.6478	7.1586	6.9143	6.9333	7.38275	7.04	
FHL2	10.4451	10.6437	10.7588	10.7536	10.5397	10.8099	
ADAM10	9.5211	9.45	9.176	9.2632	9.34235	9.31635	
FKBP4	13.7639	13.1253	12.1477	12.4235	13.6764	12.6462	
CD58	8.4976	7.6395	8.644	8.1323	7.57165	7.54385	
KAT6A	8.3453	8.6805	8.2386	8.8265	8.5029	8.61575	
CDK7	10.9119	10.2832	10.6299	10.7536	11.0631	10.6009	
KIF5C	4.697	4.6486	4.4425	5.1121	6.24325	4.94875	
HMG20B	10.6338	9.4524	9.726	10.1442	11.044	9.88845	
MAP3K4	7.295	7.3012	7.4863	7.4346	6.36455	6.9846	
PIN1	10.7292	10.4851	10.6114	11.1126	11.211	10.5952	
ZFP36	10.9541	10.9666	10.985	10.594	11.3062	11.2159	
INPP1	9.3387	9.2867	9.3218	9.3361	8.97435	9.41185	
LAGE3	4.98	5.2788	5.5098	5.429	4.2873	4.77125	
RAC2	9.1116	8.9806	9.0083	9.2726	10.2483	9.1777	
TNFRSF21	10.3726	9.455	8.3867	8.6413	8.9036	9.28865	
HMOX1	7.6155	3.8545	8.6573	8.574	3.93105	5.8477	
KIF14	4.3961	8.6365	4.2222	5.0988	7.35385	6.1207	
COL4A1	8.6815	8.3052	8.3431	8.5942	7.80395	8.1802	
DUSP6	10.7312	11.1424	10.981	10.9492	10.9645	11.1093	
CYB561	7.4028	7.5383	7.7197	8.3104	7.3885	7.4207	
EPB41L2	8.3266	8.2204	8.2948	7.825	7.56435	8.0941	
GNAI2	8.5503	8.7665	8.4444	8.5729	9.4591	8.84975	
HTRA1	7.7466	8.0349	7.8357	7.1907	7.43425	7.676	
TSTA3	8.0795	9.0599	9.122	9.1489	9.0873	9.22095	
WASF3	6.4014	6.5633	6.6203	6.682	6.45415	6.92845	
DNMT1	12.4791	11.7342	11.8906	11.9494	11.6592	11.8557	
TSPAN6	8.5876	8.1865	8.4703	8.5475	7.9655	8.1556	
FBXO21	9.8327	9.7135	9.5842	9.1775	9.3515	9.0859	
RAB27A	8.5444	8.0357	8.1124	8.0473	9.3418	8.96275	
DDR1	8.1036	7.8678	7.2769	7.544	8.67035	7.7601	
PPP2R3C	7.1366	7.0208	6.5428	7.9174	6.42395	7.0713	
ADRB2	8.2765	7.9303	7.9081	7.8754	6.4601	8.6663	
LPGAT1	9.2891	9.8438	9.8535	9.8713	9.32895	9.43095	
DUSP11	9.867	9.8506	9.6698	9.801	10.6031	10.2594	
GRB10	7.6927	7.6411	7.4925	7.5213	7.4012	7.5669	
MMP1	5.3967	5.096	4.5894	5.269	6.43355	7.531	
TP53BP2	10.5182	11.0216	11.0911	10.7046	10.712	11.1293	
CDKN1A	9.6672	10.6011	10.6531	10.6632	11.4807	11.4349	
ZW10	8.1603	8.3519	8.0908	8.3484	8.11485	7.96165	
CORO1A	7.6439	6.4605	6.3431	6.7335	7.5565	6.55845	
TJP1	8.5007	8.2066	7.8985	8.189	8.9091	8.21855	
ABCB6	8.4091	7.7828	8.0885	7.5802	7.9969	8.038	
XPNPEP1	6.871	8.4465	8.5621	7.5447	5.6477	7.8626	
MAMLD1	5.026	4.9602	5.2865	4.7964	6.7518	4.72305	
MTHFD2	10.878	11.4595	11.4503	11.4209	9.91505	11.2067	
DSG2	10.5501	11.2457	11.5148	11.3983	9.62285	11.4539	
PRAF2	7.5378	7.3007	7.6905	7.5105	9.19535	7.49755	
DNTTIP2	11.3426	11.1437	11.132	11.2086	10.8468	11.1053	
SLC27A3	10.58	9.6533	9.4257	9.7399	9.62485	10.1502	
CD97	8.6939	9.0682	8.9923	9.093	9.06825	9.25495	
HTATSF1	10.9551	10.674	10.5358	10.774	11.3498	10.6856	
IL13RA1	8.0914	8.21	8.0111	7.9636	8.6084	8.00485	
NCAPD2	10.1534	9.9383	9.6115	9.8508	9.9605	9.73485	
AGL	6.0049	6.2012	6.4281	6.219	6.25855	6.2358	
TMEM109	10.0794	10.1318	10.0312	10.1886	9.18075	9.7943	
CDC25B	12.2492	12.4069	12.1548	12.4686	11.8116	12.2398	
ICAM1	5.9341	5.7929	5.9333	5.8811	6.31965	6.0847	
GATA3	4.7794	4.7248	4.4467	4.5342	6.48825	4.90075	
NUP93	7.625	8.5979	8.5699	8.0981	6.1563	8.3112	
PLA2G15	6.2124	5.8127	6.006	5.9341	5.20005	6.45155	
RPA3	7.0961	8.7715	8.3292	8.2184	7.8915	7.92965	
PIP4K2B	7.4964	7.1674	7.4641	7.3413	7.27885	7.45965	
TES	12.2086	11.8247	11.6103	11.7342	12.1924	11.9263	
MYCBP2	7.3151	7.3585	7.8465	7.8337	7.63325	7.7285	
SPR	8.6476	9.2198	8.908	8.6939	9.4598	8.43525	
PGRMC1	11.0911	11.083	11.2881	11.3013	10.614	11.2297	
RELB	6.9857	6.6573	6.0756	6.8584	7.70375	8.82025	
AARS	9.7839	10.0649	9.8506	9.8332	9.3823	9.97195	
EPHB2	4.98	5.3777	5.2044	5.1759	5.2782	4.48005	
GPC1	7.9355	7.4371	7.2662	7.3646	8.68705	7.33475	
RPIA	9.5278	9.6533	9.7517	9.7068	8.6919	9.21035	
ELAC2	11.063	11.0911	10.746	10.868	10.9011	11.1004	
GPR56	7.8559	7.0715	6.6834	8.0816	8.77325	7.42845	
NVL	10.7046	9.5235	9.0238	9.508	10.9711	8.80725	
PLSCR1	7.0434	7.8875	7.9754	7.9759	7.3827	8.63365	
CHEK1	9.3852	9.2496	9.3942	9.2488	9.1485	9.51485	
CTSL1	12.0593	12.128	12.0465	12.3047	11.8843	12.2346	
CTSD	10.3598	10.0513	10.0082	10.2249	11.3974	10.1903	
ME2	9.4885	9.8297	9.3547	9.7213	8.52795	9.2328	
ARHGEF2	9.5355	9.0218	9.2993	9.3755	10.2166	9.737	
PDGFA	7.8914	8.2199	8.0743	8.1791	8.5267	8.1979	
ILK	9.5844	9.7683	9.7699	9.5458	9.94055	9.53525	
WDR67	8.8962	8.6236	8.8619	8.5736	8.1552	8.52025	
NFIL3	6.9762	6.9967	7.6012	7.4237	7.95875	7.7809	
RFC2	9.1757	9.2857	9.1926	9.2827	6.199	8.213	
ARL4C	7.9816	7.3802	7.0002	7.0269	8.4963	7.5192	
TIMM9	11.7155	11.9158	12.0086	11.9902	10.9274	11.8285	
CPNE3	11.8479	12.0919	11.9902	12.2553	11.9759	11.9406	
ORC1	11.1259	10.4362	9.8438	10.144	10.9798	10.0718	
C5	5.5693	4.7774	8.2224	4.9476	7.19135	5.23775	
PARP2	6.9459	8.3739	5.9226	8.424	5.48465	7.993	
FASTKD5	8.865	9.0155	9.2794	9.3681	7.1267	9.07955	
SCRN1	8.4843	7.9388	7.8125	7.7183	7.83775	7.68595	
MAN2B1	7.8826	8.0242	7.7608	9.6909	9.28665	8.7151	
PTPLAD1	9.9973	10.0519	10.0812	8.0816	7.5366	8.37845	
MSRA	8.3663	8.06	8.2036	8.3195	8.69855	8.17725	
NFKBIA	10.4233	10.4303	10.2522	10.2971	10.4487	10.3027	
DCTD	9.8849	10.2348	10.0578	10.1145	9.4519	9.7499	
SYNE2	6.9602	6.9004	7.0703	7.3745	8.74005	8.4455	
MBNL1	8.3369	9.7969	9.6673	9.4589	8.2178	9.4184	
UBE3C	11.545	11.2298	11.1126	11.3497	11.0925	11.3482	
CCDC92	7.3735	7.4076	7.1191	6.9549	7.51245	9.1	
MYCBP	10.4876	10.8358	10.898	10.8397	9.2785	10.4446	
CXCL2	4.9272	5.9842	5.7603	6.2695	6.3579	5.98685	
PTPN1	9.8634	10.375	10.2394	10.3754	10.9763	10.6276	
BRP44	11.8182	11.6328	11.6328	11.7085	11.3596	11.7318	
TIMM22	8.3852	8.0697	8.0508	8.1032	8.6936	8.05765	
ATF5	8.2386	8.257	9.4436	8.2204	8.37235	8.60875	
ECD	8.798	9.1804	8.3136	8.7261	8.4257	8.5519	
CIRBP	8.0181	8.7129	8.6358	8.5282	8.4931	8.7054	
NSDHL	8.2971	8.2147	8.0768	8.0933	9.03655	8.0346	
ADI1	9.1358	9.508	9.4139	9.4944	7.91855	9.20985	
NFKBIE	5.9026	5.0198	5.2336	5.1687	7.2103	5.2832	
ADCK3	4.2145	4.3438	4.4556	4.0922	4.8322	4.16605	
PRSS23	5.38	5.5426	5.5691	5.1687	5.7502	5.48645	
CCNH	7.1559	7.519	7.7036	6.5458	6.395	6.91325	
GDPD5	6.1342	6.0001	6.4672	5.9142	7.9474	7.2062	
P4HA2	8.3519	8.6291	8.6122	8.6868	9.0706	8.5041	
TARBP1	10.0762	9.5867	9.5757	9.6197	7.79385	9.4429	
ATP6V0B	6.9853	8.4194	8.4194	8.018	5.27785	7.90975	
RBKS	5.2127	5.5057	5.2842	5.2127	6.45855	5.80475	
CAPN1	7.3636	7.6031	7.4163	7.8295	8.1275	8.4501	
KDM3A	8.2946	8.1403	7.9419	6.8549	9.32225	7.2415	
BID	5.3359	6.8767	5.843	5.7129	7.8796	7.15815	
STXBP1	6.2124	6.1479	6.4441	6.4016	6.0794	5.9373	
ITGB5	9.3387	9.3761	9.2614	9.772	9.6966	9.644	
MTF2	7.8109	8.168	8.458	8.234	7.39795	7.8931	
HLA-DRA	6.218	5.1853	5.1918	4.5778	5.734	6.40515	
SLC11A2	6.9178	7.0725	6.4158	6.4693	7.93795	6.26835	
PDIA5	5.7108	5.5691	6.2073	6.1592	6.7575	5.74135	
PIK3C2B	4.928	6.2703	4.6585	3.6721	4.90285	5.5355	
RAP1GAP	4.4984	4.5378	4.9602	4.9045	6.23425	5.3023	
SLC25A46	9.2614	10.1167	10.0846	10.0803	6.75015	9.52335	
CDK19	6.8179	6.4279	6.3718	8.2432	7.24055	6.3974	
NOLC1	9.5657	10.4569	10.4817	10.4451	8.98555	10.2527	
CAT	9.8392	9.6574	9.7318	9.8963	10.2018	9.7792	
KIAA0753	7.4048	6.9063	7.1271	7.1604	7.99575	7.3251	
DUSP14	7.6624	7.7297	7.984	7.7568	8.11125	7.9101	
KAT6B	8.4229	6.8902	6.8826	7.1604	6.99735	6.92365	
CHN1	7.9152	6.3885	5.5288	6.039	5.38555	5.9442	
HMGA2	7.6344	8.7968	8.8804	8.8315	8.45425	8.8871	
IGFBP3	7.0675	6.6229	6.3922	6.954	6.423	6.8007	
MAPK13	5.9692	6.3276	6.1038	6.1784	7.20035	6.9172	
