gene	3hr	24hr	
ATP1B1	nan	10.857	
STK10	nan	6.9234	
OXCT1	nan	8.5596	
UGDH	nan	8.8676	
SLC25A4	nan	11.208	
SQRDL	nan	6.1115	
HEBP1	nan	7.8392	
PSMB10	nan	8.9969	
ASCC3	nan	7.6335	
FGFR4	nan	5.252	
CDKN2A	nan	8.5762	
TRAM2	nan	7.001	
ATP11B	nan	8.7093	
PYCR1	nan	7.7257	
CD320	nan	10.2147	
NCOA3	nan	8.338	
CDKN1B	nan	10.764	
POLD4	nan	9.3025	
FOSL1	nan	11.9324	
MLLT11	nan	10.3066	
CEBPZ	nan	9.9347	
PRKACA	nan	10.3401	
GAPDH	nan	15.0	
CBR3	nan	5.7646	
LYRM1	nan	6.1934	
