gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
CASP3	11.014	10.6128	10.7215	10.7726	10.6753	10.9868	
MBOAT7	12.3217	11.4881	12.4054	12.0998	12.5793	12.3564	
PNKP	8.03015	10.6898	7.7229	7.758	8.5101	8.3856	
PSME2	11.6502	11.2759	11.2582	11.5065	11.5732	11.7801	
NISCH	8.396	8.4768	8.6824	8.6535	8.8941	8.9657	
SLC35A3	5.92955	6.1478	5.9457	6.1166	5.5823	5.4306	
CPSF4	10.0298	9.8141	10.0385	10.1296	10.4705	10.2545	
LSR	6.4749	5.4973	6.8151	5.5141	6.1972	7.3493	
COPB2	11.9011	11.8925	11.9499	11.92	11.6683	11.7355	
MEF2C	5.41035	5.0905	5.6835	4.8774	6.0809	6.279	
GADD45A	10.9986	10.8087	11.069	10.718	10.1679	11.0583	
KDM5A	7.39115	7.2332	7.4961	7.7078	7.5198	7.3348	
FAM63A	6.4472	6.5677	6.3576	6.192	7.0374	6.9947	
SMNDC1	9.1305	9.0614	9.0851	9.0784	8.9752	8.9882	
NUDCD3	7.7849	10.6559	7.4572	8.208	7.4286	7.6505	
RAB4A	10.2327	8.7084	10.5215	11.1219	9.6922	10.5956	
FGFR2	9.56495	7.0413	6.2661	6.5807	8.1524	8.0849	
IFRD2	10.1483	11.3713	11.2351	11.5991	10.0078	10.5769	
BACE2	8.9434	10.3585	9.2756	10.0507	9.8802	8.9405	
HMGCR	9.44505	9.4444	9.0094	9.5756	11.8306	10.4941	
LYN	5.08565	4.8998	5.5014	4.7168	5.3824	5.4185	
SLC35B1	9.2245	9.8115	9.4538	9.3664	8.6053	8.8736	
ISOC1	8.0824	9.7748	8.1524	8.1687	9.2694	8.4532	
TIMP2	8.47145	8.5929	8.7128	8.9703	10.0853	8.8636	
DUSP3	8.0696	7.7175	8.0464	8.0585	8.0694	7.4926	
LSM6	7.91195	8.4871	8.0256	8.2444	7.454	8.018	
CALM3	8.51275	7.433	8.0935	9.1343	8.8683	8.0628	
MOK	9.84585	8.9856	9.878	10.1355	8.8554	9.7433	
PPP1R13B	6.9497	8.9999	6.5317	6.0579	7.7634	7.1881	
SACM1L	9.69705	9.2413	9.3949	9.237	9.6502	9.5058	
DNAJB2	9.07355	10.1272	9.2694	9.3014	9.3307	9.0572	
TCERG1	10.2379	9.9389	10.2673	10.4179	9.194	9.9477	
CERK	8.2432	8.6476	8.5382	8.3022	8.7609	8.4916	
KIAA0196	9.3193	9.4101	9.5354	9.3803	10.248	9.8044	
DNM1	8.7488	8.8597	8.5517	8.7981	8.5828	8.6692	
LAP3	10.5534	11.3317	10.5024	11.416	11.1457	10.9192	
DDIT4	7.88185	7.7338	7.896	7.7914	9.2131	7.6696	
MAPKAPK5	8.0018	8.3098	7.7113	7.7062	7.7229	7.1065	
ALAS1	11.1133	10.0507	10.5133	11.0083	12.2546	11.3713	
HDGFRP3	7.7366	8.0984	8.1093	7.8554	7.7993	7.8769	
PAFAH1B1	10.0108	9.614	9.7343	9.7098	10.486	10.1936	
PRKCH	4.342	4.5364	4.1247	4.1365	4.5516	4.5261	
PSRC1	9.85005	9.7707	9.942	10.4938	10.7726	10.4779	
RAB21	8.006	7.9245	8.0362	8.3377	8.8014	8.3608	
ERO1L	6.07985	6.7795	6.5634	6.5275	5.7517	5.8571	
PSIP1	10.7614	11.1539	11.0796	11.0847	10.7215	10.9412	
APOE	4.64995	4.1811	5.2168	4.0596	4.7486	5.3815	
CREB1	6.66205	7.439	6.3585	7.0416	6.5317	7.0928	
MBNL2	8.9585	8.4797	9.545	8.3429	8.3323	9.2734	
RBM15B	8.93685	9.7978	9.088	9.0437	8.9104	8.928	
PACSIN3	7.11415	5.9457	6.7397	6.0579	6.4838	6.9176	
TOMM70A	8.97165	8.832	8.444	8.9979	8.7243	8.6359	
CBR1	8.2034	8.3264	8.4418	8.6408	8.6879	8.6401	
MTA1	9.6057	9.9661	9.7496	9.9851	10.0123	9.8121	
MACF1	10.5424	10.6753	10.9977	10.7692	10.7391	10.923	
PRKCD	6.58205	7.0784	6.8043	6.7656	6.4682	6.6128	
CCNA1	5.31625	4.6612	4.7551	4.8149	5.3035	5.1511	
PIK3R4	6.9652	8.0323	7.2103	7.5267	6.9702	6.8792	
CSNK1E	10.4559	10.5633	10.5382	11.0198	11.1087	11.0018	
HIST1H2BK	9.35345	8.6745	8.8169	8.8015	9.6924	9.9389	
JUN	9.7765	9.0574	10.1059	9.5936	10.073	10.3921	
PCCB	10.324	10.5302	9.6645	10.0789	9.4943	9.7029	
STAP2	5.86865	6.4851	6.0906	6.433	6.6915	6.4142	
TMEM50A	10.8377	11.1806	11.01	11.1025	10.5663	10.8765	
PMM2	12.6068	10.1446	12.109	12.3925	13.1871	12.649	
SCCPDH	9.9677	10.8083	10.0182	10.1077	9.953	9.7796	
HSD17B11	7.76485	8.0396	8.1667	8.1339	9.8291	8.1358	
TSC22D3	5.9253	6.0432	6.6857	6.4152	7.896	7.0455	
FBXL12	7.17575	7.8395	7.6361	7.7332	8.0731	7.9057	
TFAP2A	9.08595	8.9255	9.6502	9.5849	9.8605	9.4194	
WDR61	8.70105	8.9631	9.0537	9.1897	7.8759	8.626	
ZNF395	11.6732	9.8239	11.5849	10.6276	11.9691	11.9691	
FAS	3.088	4.1396	4.086	3.8822	3.6177	3.7825	
VPS72	7.5755	7.8622	7.4926	7.5433	7.9245	7.439	
CENPE	9.9333	9.1669	9.3148	8.7015	9.0574	9.172	
CLSTN1	9.80985	9.5009	9.9793	9.7856	9.6622	9.9438	
CREG1	8.6328	9.3077	8.5195	8.8234	8.8355	9.0079	
MAPK9	10.1479	8.8902	9.9008	9.7373	10.5555	10.087	
PRR7	6.33875	6.2698	6.3356	6.192	6.2867	5.5834	
SKP1	5.66865	7.563	7.2583	7.2045	5.5565	6.3622	
POP4	9.09145	9.3496	9.4838	9.4492	8.6955	9.2131	
TMEM110	6.776	5.7585	6.3979	5.6775	5.8201	6.5359	
NFE2L2	8.24045	8.1774	8.3164	8.7529	9.2806	8.5335	
ZNF589	6.70265	5.8092	5.6536	6.0809	6.5708	5.8678	
BAX	9.05725	9.7029	9.2413	8.9319	9.4697	9.2734	
BLCAP	9.6601	9.3005	9.6984	9.5793	9.6577	9.7373	
CNDP2	11.2298	11.5453	11.2921	11.5034	10.8943	10.9935	
FAM20B	7.51155	6.9609	7.2669	7.2499	7.97	7.5074	
PROS1	3.45425	3.9104	4.1028	4.0157	3.7275	3.3478	
TNIP1	9.13025	9.4876	9.5487	9.5353	9.2958	9.1586	
CRKL	10.3997	9.1981	10.3118	10.3433	10.7804	10.8187	
P4HTM	8.43935	8.6955	8.9135	8.8745	9.7201	8.9707	
REEP5	7.6955	8.9488	8.3785	8.2411	7.4896	7.2993	
ZNF318	6.83755	6.3302	6.3815	6.2241	6.9458	6.0249	
BZW2	9.2693	9.398	9.591	9.3077	8.2616	9.0108	
FDFT1	10.9948	11.0667	10.9192	11.673	12.6249	12.2546	
CGRRF1	8.27375	8.4276	8.2737	7.9984	8.017	7.8089	
TRAP1	9.27205	9.3387	9.1315	9.22	8.7396	9.0924	
AMDHD2	7.32655	7.0154	7.0815	6.9987	7.4147	6.9176	
GTF2A2	11.1851	10.5986	11.1819	10.8666	10.2866	10.8087	
PEX11A	5.74315	4.8181	4.9815	4.6503	4.995	5.0629	
PSMD9	9.36225	9.7142	9.5191	9.459	9.3471	9.0832	
GFOD1	5.3532	4.921	5.1348	4.878	5.4074	5.9407	
MTFR1	10.7313	9.6118	10.2773	10.0926	10.581	10.4573	
PECR	6.5003	6.1053	6.5719	6.3815	6.4032	6.5931	
UBE2A	10.2471	10.3031	10.3574	10.2234	10.061	10.2652	
NIT1	11.3191	10.2987	10.3332	10.4654	12.0257	11.5991	
SOCS2	6.25475	5.8887	5.7028	5.8825	6.0638	5.9602	
SYNGR3	4.2248	3.9132	4.1028	3.7955	4.1128	3.8325	
ZDHHC6	8.3772	8.5738	8.4856	8.2835	7.81	8.2317	
ITGAE	9.91025	9.9758	9.9482	9.7265	9.5846	9.3019	
NFKB2	4.7262	7.3306	4.8673	4.7402	4.8637	4.5516	
STK25	11.6636	11.5065	11.62	11.5881	10.9698	11.5034	
TMEM5	8.7263	8.4964	8.4174	8.3644	8.2613	8.3098	
ABCF3	8.5698	8.5907	8.7663	8.6473	8.2049	8.2878	
ATP5S	5.6031	6.7431	6.6444	8.6248	5.9312	5.8293	
FCHO1	5.37255	4.4528	5.5497	4.6241	5.3949	6.1055	
NGRN	5.77915	6.8508	6.3128	6.7693	6.0194	5.9684	
HOXA5	10.4377	11.5506	11.2071	11.3346	11.1219	10.9305	
OXSR1	10.0429	9.4357	9.2573	9.3518	8.5585	9.0527	
GRN	10.9862	11.3982	10.6663	11.5506	12.3925	11.4466	
SMARCC1	10.8612	10.5874	10.4705	10.6128	9.9908	10.2764	
NUP85	10.9074	11.0404	10.1487	10.967	10.6698	11.1632	
PAK6	4.11245	4.0073	4.4073	4.086	4.501	3.9132	
GHR	4.6072	8.9362	4.6255	4.0568	4.4598	4.1247	
GTPBP8	9.0317	5.3292	9.22	9.0362	8.6724	8.9931	
GLOD4	9.77125	9.7209	9.8023	9.7249	10.158	9.8399	
PTK2	11.5332	10.9708	10.8187	10.7091	10.978	11.344	
CDK4	11.7927	11.92	11.6993	11.8187	11.2243	11.62	
EPN2	8.55205	7.2332	8.1515	7.7485	9.0614	8.8791	
CCDC90A	5.24795	6.2184	5.7989	6.2448	5.909	5.7989	
IL4R	7.18565	6.8606	6.5025	7.2394	8.0167	7.6438	
KIAA0528	10.1852	10.2476	10.3682	10.4171	10.5091	10.4556	
PRKAG2	7.3866	7.4107	7.6622	7.517	7.1867	7.454	
KIT	4.0385	3.9614	3.9866	3.9655	4.9361	3.9614	
MRPS16	9.68575	10.6976	10.0499	10.4236	9.7462	9.9882	
PTPRC	6.24315	6.4426	6.265	5.6041	7.1343	6.9488	
RPS5	5.5075	5.7362	6.1476	6.6088	6.111	5.7683	
NOL3	8.2774	7.4001	7.436	7.4967	8.916	8.5503	
PSMG1	10.4867	11.1404	10.9199	10.6898	9.7744	10.1296	
NR1H2	7.5577	6.8752	6.7693	6.9619	8.159	7.7022	
TMEM97	8.9687	9.3936	9.4392	9.2878	10.8187	9.6984	
LRRC41	10.6306	10.3438	10.8083	10.4362	11.0796	10.8402	
PLS1	7.85995	8.0253	7.9847	8.2613	7.9847	8.2663	
DUSP22	7.01925	7.4676	8.3406	8.5879	8.2393	8.3184	
KIAA1279	7.99285	8.1887	7.9458	8.0914	8.0487	7.7812	
RPS6KA1	9.8329	9.3664	9.4194	9.2719	9.6857	9.2017	
TCEAL4	9.8612	10.3606	9.8919	10.4779	10.3992	9.7978	
DCK	9.74735	9.1094	9.987	9.9632	9.2158	8.9631	
NUP133	9.709	9.8628	9.3785	9.313	10.0038	9.9396	
NUP62	9.39985	10.3739	9.4271	10.3164	8.9826	9.5322	
TRIM2	9.9183	8.1618	8.7838	7.9627	7.7495	9.1868	
SNCA	9.87795	9.3392	10.0052	9.4672	10.3464	10.073	
SPTAN1	6.977	6.9122	7.1083	6.9394	6.4426	6.572	
MALT1	7.7246	8.1718	7.8944	8.1646	7.8844	7.7893	
VPS28	6.17965	6.9609	6.6524	7.2432	6.5388	6.7891	
LRRC16A	5.8349	5.782	5.6598	5.4012	5.6835	6.6319	
YKT6	10.152	10.7304	10.3636	10.7081	10.6377	10.3009	
CHP	6.34195	8.0253	5.5434	5.485	8.0253	6.0521	
KIF2C	6.1499	7.7338	7.1867	7.1343	6.1374	6.5062	
NNT	8.5286	7.6798	8.1285	8.4297	8.5047	7.7771	
NR2F6	7.68015	8.793	8.6676	7.848	9.3518	8.8055	
COL1A1	13.274	13.4692	13.5882	13.686	12.9863	13.3954	
EXOSC4	5.4904	6.5282	5.3952	5.2408	5.0244	5.3662	
CDC25A	9.10235	8.405	7.8316	7.8369	7.3198	7.8136	
PDLIM1	8.35425	10.4796	9.8573	9.8409	9.1398	9.1433	
CRELD2	8.71435	8.2491	8.6053	8.4064	8.38	8.6187	
TP53	9.97295	10.4705	10.2652	10.3294	10.0499	10.3164	
IQGAP1	9.9314	10.0866	10.0903	10.1984	10.8279	10.2809	
RRP12	8.40545	8.7243	8.6745	8.7217	7.8441	7.9945	
ACAT2	10.2707	10.5449	10.4441	10.7959	11.3023	11.1457	
EGR1	5.57585	6.5206	5.9527	6.3149	5.6522	5.8147	
MUC1	3.97155	5.825	4.7402	4.1396	4.0073	4.1247	
THAP11	6.3157	6.5542	6.7017	6.5137	6.2208	6.4061	
AURKB	10.8415	11.1705	10.8666	11.3028	11.5926	11.6831	
CEBPD	7.05185	6.5671	7.0283	6.5492	8.6745	7.7247	
HSPA4	11.9689	10.9011	11.5453	11.6559	11.4227	11.8759	
MAST2	8.3447	8.2725	8.3924	8.3358	8.7688	8.4871	
DHDDS	10.0888	6.8864	7.6532	7.0852	7.7771	7.6532	
TOP2A	13.1373	12.8969	13.345	13.0202	13.3347	13.0202	
GADD45B	8.05515	8.0935	8.0813	8.0532	6.2373	6.8649	
NCK2	7.23905	7.2645	7.3301	7.1728	6.8649	7.4631	
AURKA	7.1616	8.0715	7.5111	8.2904	7.7974	7.3802	
KIAA0355	4.8293	5.8678	5.3194	4.9661	5.1707	5.2439	
B3GNT1	6.7019	7.6438	7.6505	7.3515	7.0928	7.1539	
DYNLT3	7.2926	7.4578	6.7325	7.4818	6.3815	7.3502	
CDK5R1	4.35475	4.9815	5.0202	4.9184	4.1028	4.2573	
CHMP4A	9.81555	8.4517	9.0885	9.0278	8.7527	9.1159	
IPO13	10.5485	7.8203	8.8083	9.0848	9.4558	9.3392	
SCP2	6.89935	7.7338	7.3689	7.1728	7.224	7.1354	
ITFG1	7.4006	6.713	6.8151	7.0051	7.6254	7.4572	
RAD9A	5.1727	6.1352	5.842	5.6536	4.8262	4.9536	
DRAP1	11.5363	11.6121	11.7159	11.9121	11.833	11.78	
SPP1	3.98205	4.2685	3.9813	4.2426	5.7212	4.2797	
HYOU1	11.1426	9.5548	10.1446	9.8093	9.1038	10.1317	
PCMT1	10.4471	11.1039	10.8589	11.1525	10.7081	10.5686	
FOS	5.5971	4.7753	5.1857	4.8262	5.825	5.2508	
FYN	5.50845	6.1218	6.1352	6.1218	6.6039	6.0432	
MCOLN1	6.03685	10.2981	6.2373	6.192	6.8286	6.1708	
MYC	10.336	10.6452	10.5769	10.5694	9.3014	10.315	
ID2	7.2769	7.8917	6.9448	6.8621	8.1108	6.2603	
POLB	6.48255	7.3509	7.4286	7.2398	6.8618	7.2294	
CETN3	6.748	8.0385	7.7532	7.968	7.7441	7.341	
KCNK1	4.3858	6.0121	4.4098	4.2245	4.6742	4.7131	
AXIN1	6.7803	5.842	6.5442	6.4101	6.7079	8.0737	
SMC4	10.9585	11.6683	11.1208	11.9605	11.0977	11.0359	
RAI14	9.7771	11.78	12.1342	11.9326	11.8187	12.0426	
SMARCD2	7.98955	7.7338	8.0996	7.8429	7.6528	7.5867	
DNAJC15	8.4197	8.1384	8.58	8.626	8.2932	8.0471	
MPZL1	10.3315	10.4487	10.412	10.2139	9.8688	9.8271	
HOXA10	9.3251	8.9121	9.0186	8.9796	9.5353	8.8234	
NRAS	9.1267	9.6984	9.5487	9.7849	8.8582	9.4909	
CASP2	6.0078	6.6915	6.3917	6.5317	6.4261	6.5891	
EBNA1BP2	11.0931	11.1404	10.8328	11.4071	10.1891	10.7215	
CTNND1	10.7313	8.7374	8.3058	10.1891	11.8591	11.2149	
TATDN2	5.5972	6.6952	6.106	6.5905	5.612	5.3952	
LRPAP1	9.8549	9.9219	10.072	10.2614	9.9615	9.987	
ZNF131	8.3822	8.0628	8.4663	8.4325	8.8352	8.4325	
BNIP3L	10.0041	10.7691	10.4941	10.5916	10.4602	10.2294	
HOOK2	4.9009	5.4216	5.1999	5.4567	5.5811	5.1059	
ERBB2	9.4332	9.5756	9.3553	9.6669	9.3105	8.5855	
TBPL1	8.4541	8.1626	8.5885	8.2096	7.8361	8.1289	
INTS3	7.4481	8.2962	8.4532	8.3982	9.0314	8.2096	
RAE1	8.9752	9.4347	9.3154	9.0885	8.4131	9.0186	
CDK1	10.2028	10.9362	10.9862	11.3255	10.967	10.9634	
RFNG	10.7685	8.6999	9.6857	9.7644	10.5874	10.3682	
MICALL1	7.4608	8.2002	7.5008	7.2063	6.3576	7.2045	
SLC35A1	9.0108	7.6696	8.6689	8.5335	9.1718	9.0243	
KLHL21	4.7833	5.3266	4.7551	5.2961	4.5754	4.4749	
NIPSNAP1	8.89345	8.6552	8.7529	9.1531	9.6376	9.2406	
BCL7B	6.6106	7.1234	6.8489	6.8864	6.751	6.9394	
TLE1	9.43475	10.2787	9.7978	9.7905	9.5675	9.4538	
FZD7	10.1387	8.928	9.1094	9.088	8.6624	9.3902	
TIMELESS	9.98185	10.1088	10.1933	10.2177	10.7091	10.6698	
COG2	7.6786	7.3306	7.6472	7.8441	8.0396	8.0663	
DHX29	7.39775	7.5956	7.1112	7.1539	6.5275	6.7325	
MMP2	10.056	8.8912	8.5885	9.0108	10.718	9.9615	
MRPS2	9.83695	9.6131	10.2071	9.7978	9.4222	9.7525	
KCTD5	6.8343	7.0128	6.9673	7.2265	6.3576	6.7827	
TCEA2	8.76195	8.5503	8.4087	8.9891	10.1936	9.5953	
CNPY3	8.67535	7.8557	8.38	8.221	8.7015	8.7396	
FHL2	12.5396	12.5693	12.3925	12.4446	11.0479	12.283	
ADAM10	9.73635	10.1535	9.7922	9.9456	9.545	9.654	
FKBP4	14.6945	13.9223	14.0316	13.8074	14.844	14.1819	
CD58	9.0634	9.787	9.7781	9.7367	9.2067	9.3824	
KAT6A	8.51695	7.4523	8.6315	7.7419	8.0256	8.5014	
CDK7	10.7674	10.0947	11.1973	10.0385	10.2177	10.7675	
KIF5C	7.5143	5.3292	4.8262	4.3451	4.878	5.0629	
HMG20B	11.6806	11.2041	11.4824	11.3823	12.1603	11.7966	
MAP3K4	6.59545	6.8845	6.713	6.4916	6.3041	6.7028	
PIN1	12.375	12.0667	12.1603	12.4925	11.361	12.4925	
ZFP36	8.7161	8.9752	8.8322	8.7475	11.56	9.4838	
INPP1	8.12015	7.9486	8.1862	7.8708	8.372	8.1425	
LAGE3	4.43885	6.106	4.7372	5.4012	4.1649	4.8547	
RAC2	6.33975	6.4152	6.8877	6.1252	7.0743	6.3302	
TNFRSF21	9.8956	8.9931	9.1531	9.4347	10.8462	10.3606	
HMOX1	7.02975	7.9057	6.8012	6.9605	8.9707	7.9245	
KIF14	7.6849	7.7769	7.7831	7.4001	8.1305	7.1343	
COL4A1	14.8176	14.7766	14.9196	14.844	13.8785	14.565	
DUSP6	6.8728	6.928	7.0852	6.9976	9.136	7.5915	
CYB561	5.50225	5.9125	6.002	5.7393	7.264	5.5197	
EPB41L2	11.5157	11.5126	11.6683	11.7355	10.5024	11.1705	
GNAI2	9.41275	9.3471	9.5058	9.8576	9.3949	9.5715	
HTRA1	6.0212	6.5025	6.4838	7.1262	8.3429	7.113	
TSTA3	7.4939	7.165	7.4631	7.2213	7.5174	7.5267	
WASF3	6.3385	6.2587	6.5991	5.7212	6.0754	5.8587	
DNMT1	13.3847	12.9863	13.3001	13.1871	13.2881	13.4083	
TSPAN6	8.1666	8.0813	7.8554	7.8613	8.1384	8.1687	
FBXO21	9.12005	9.7877	10.0995	9.727	11.0847	9.474	
RAB27A	8.0972	7.6982	7.978	7.9391	8.5864	8.184	
DDR1	5.9121	6.1166	5.8994	5.842	7.2394	6.433	
PPP2R3C	9.23715	9.2012	9.5849	9.6098	8.9475	9.1669	
ADRB2	3.86605	4.5364	4.0287	5.2902	4.5939	4.3043	
LPGAT1	9.04175	8.8121	8.9508	8.9458	9.1897	8.9752	
DUSP11	9.32425	8.7312	8.866	9.1669	9.8209	9.2613	
GRB10	7.1926	7.6067	7.6134	7.8234	7.1881	7.3689	
MMP1	6.4487	5.6732	6.192	6.4838	7.2031	6.4795	
TP53BP2	11.0312	11.1219	10.9645	11.0479	11.1875	10.9862	
CDKN1A	7.8919	8.3975	8.2616	8.3735	9.8327	9.2838	
ZW10	9.54475	9.6101	9.8327	9.787	9.3148	9.3876	
CORO1A	7.75345	6.9609	7.4733	7.1881	9.674	7.7607	
TJP1	8.34565	7.8844	8.5475	7.8136	8.2444	8.3219	
ABCB6	7.6959	7.4286	7.6264	7.655	7.9569	7.2645	
XPNPEP1	8.1905	8.2096	7.9633	8.2781	7.4631	7.8694	
MAMLD1	7.59315	5.0403	4.8875	4.9579	4.6387	4.7263	
MTHFD2	10.9577	11.2491	11.0448	10.763	9.3154	10.477	
DSG2	8.59775	10.217	8.3814	8.6552	8.375	8.2439	
PRAF2	9.5006	9.1725	9.6464	9.953	9.987	9.9645	
DNTTIP2	10.986	11.1638	11.1142	11.0887	10.6457	10.9125	
SLC27A3	9.96475	8.8169	10.6698	9.643	9.9482	10.1617	
CD97	7.2248	7.1354	7.5851	7.049	7.0852	7.1544	
HTATSF1	11.3939	10.763	10.9018	10.9192	11.7966	11.5849	
IL13RA1	8.93175	7.8811	8.0585	7.7738	8.8736	8.429	
NCAPD2	10.9151	9.6545	10.3865	10.5699	10.8135	10.8662	
AGL	7.03935	6.6088	6.763	6.8191	7.3509	6.9458	
TMEM109	10.1199	10.1891	10.2508	10.0671	9.7098	10.0278	
CDC25B	11.017	11.0583	10.9598	10.8765	10.6559	11.2243	
ICAM1	7.67005	7.5008	7.7363	7.7634	7.7202	7.5008	
GATA3	5.1684	10.7512	5.3505	5.2902	5.5511	5.6416	
NUP93	9.98775	10.0058	10.0995	9.9952	9.9319	9.6811	
PLA2G15	8.29975	8.9346	8.5627	8.9504	8.6942	8.2488	
RPA3	6.4703	7.8609	6.7248	7.5811	6.7675	6.7503	
PIP4K2B	6.75285	7.6472	7.0453	7.4474	6.7827	6.8319	
TES	10.0864	12.1695	12.649	12.9173	12.8081	11.7671	
MYCBP2	7.373	7.3831	7.1881	7.36	7.36	7.5433	
SPR	7.9901	6.6684	7.6798	6.6517	7.8554	8.4607	
PGRMC1	12.2304	12.1855	12.4183	12.2393	11.9499	12.2052	
RELB	6.0697	6.5677	6.582	6.7186	6.7959	6.6631	
AARS	10.2076	10.486	10.5609	10.3048	10.4938	10.319	
EPHB2	8.6367	8.7203	8.7084	8.6439	7.1427	8.376	
GPC1	7.94415	7.4229	7.5915	7.5923	8.4087	8.2987	
RPIA	10.4539	10.6517	10.4009	10.248	9.9661	10.1059	
ELAC2	11.9652	11.01	11.8243	11.2332	11.3255	11.4901	
GPR56	9.94185	9.159	9.8524	9.2711	9.1114	10.0452	
NVL	10.7439	10.2866	10.6898	10.8558	11.8759	9.3387	
PLSCR1	6.4659	6.9675	6.8239	6.9458	7.3687	6.8142	
CHEK1	9.0468	8.8683	9.2342	9.1198	9.5548	9.2289	
CTSL1	10.7772	10.978	11.0583	10.9125	11.2568	10.9018	
CTSD	9.0514	9.088	8.8773	9.0935	10.5162	9.4671	
ME2	8.92165	8.4125	8.3297	8.2895	7.5071	8.0596	
ARHGEF2	7.68135	7.8098	7.9057	7.9913	8.1697	7.8751	
PDGFA	7.1062	7.2799	7.3933	7.5108	5.5715	6.5545	
ILK	11.4815	11.5849	11.5991	11.5849	10.6898	11.0847	
WDR67	9.45415	8.4975	8.775	8.9802	9.4144	9.6341	
NFIL3	7.54695	8.4347	8.4418	7.7267	7.7247	7.6472	
RFC2	8.96385	8.5253	8.2025	9.1608	9.4207	9.128	
ARL4C	8.215	8.0753	7.9547	8.2241	9.9169	9.0455	
TIMM9	11.9629	11.7053	11.673	11.7658	11.1632	11.416	
CPNE3	10.4808	10.9698	10.8662	11.2021	11.4282	11.0514	
ORC1	12.1358	8.9657	11.1219	10.238	12.3085	12.0257	
C5	5.2918	5.3949	5.6385	5.6732	6.3149	5.6385	
PARP2	9.51395	9.6265	9.4101	9.4697	9.2461	9.1897	
FASTKD5	8.67365	8.7492	8.306	8.0849	8.0119	8.1465	
SCRN1	10.3042	10.1394	10.0231	10.0331	10.3031	10.2537	
MAN2B1	6.4367	6.8151	6.7564	6.5209	6.6068	6.2959	
PTPLAD1	10.2455	9.8271	10.3453	10.251	9.7796	10.1394	
MSRA	7.8923	7.1343	8.1769	7.6927	7.8388	8.208	
NFKBIA	9.2873	9.9116	9.4227	9.6063	8.6324	9.3707	
DCTD	9.6904	9.528	9.6654	9.6265	9.527	9.7849	
SYNE2	6.532	6.6524	7.2706	6.8696	7.1572	7.0852	
MBNL1	11.0295	10.489	10.6222	10.6929	10.315	10.7692	
UBE3C	10.3873	10.9868	10.7512	10.4738	9.8257	10.1543	
CCDC92	8.0405	8.2973	8.1082	8.3297	7.8996	8.3058	
MYCBP	9.3068	10.2992	9.7656	9.6769	7.8692	9.0832	
CXCL2	3.9787	4.2944	4.3864	4.093	4.4572	4.3043	
PTPN1	9.3146	9.277	9.4943	9.5671	9.9758	9.4909	
BRP44	9.57295	9.7249	10.2809	10.1059	10.4441	10.1858	
TIMM22	9.3772	10.4441	9.5594	9.2569	9.528	9.0614	
ATF5	8.8417	9.3434	8.4174	8.1414	8.4837	9.3871	
ECD	8.91345	8.6264	9.1315	8.9891	8.8975	8.8547	
CIRBP	9.4597	9.2289	9.2279	9.6811	9.3253	9.4838	
NSDHL	8.7553	9.6098	9.4323	9.128	11.1039	10.5226	
ADI1	8.44755	8.1565	8.7096	8.5475	7.9633	8.0753	
NFKBIE	6.7142	6.2448	6.3205	6.6433	7.1778	6.9337	
ADCK3	3.81595	4.5364	4.0027	4.0422	4.1684	4.0027	
PRSS23	11.2593	11.3183	11.325	11.344	9.3387	10.5103	
CCNH	8.76445	8.639	8.8456	8.5719	8.7879	8.9346	
GDPD5	6.5487	6.4649	6.4061	8.7396	7.5477	6.6731	
P4HA2	9.32495	9.6407	9.8404	9.6259	8.0813	8.775	
TARBP1	8.13775	7.8955	8.0694	7.6622	7.5923	7.7089	
ATP6V0B	6.78335	7.2193	7.3105	7.1488	6.5589	6.6856	
RBKS	4.61485	4.616	4.5676	4.6079	4.6959	4.797	
CAPN1	4.3362	4.7131	4.4572	4.7486	4.2589	4.2944	
KDM3A	8.4608	8.5427	8.7622	8.6372	8.6187	8.4443	
BID	8.8403	8.7775	8.4768	8.8453	8.7166	8.9149	
STXBP1	5.8261	6.9609	6.0751	6.7169	7.0648	6.6703	
ITGB5	9.88595	9.4538	9.5058	9.8688	10.7538	10.1245	
MTF2	9.54475	9.2466	9.9732	9.3876	8.8902	9.1949	
HLA-DRA	5.34495	4.5793	8.0812	4.921	5.5998	5.692	
SLC11A2	10.2578	6.452	6.7028	6.5677	6.9223	7.0652	
PDIA5	5.00305	6.6319	5.7069	6.3622	5.0768	5.4523	
PIK3C2B	5.22595	6.0809	5.3887	5.0905	4.8044	5.0623	
RAP1GAP	4.79875	4.713	5.0403	4.591	5.1559	5.0807	
SLC25A46	9.4103	9.4579	9.5498	9.5551	8.9052	8.9802	
CDK19	8.68605	8.0517	8.6115	7.6852	9.1159	8.38	
NOLC1	8.76535	9.3065	9.277	9.1392	8.2721	9.0455	
CAT	9.77985	10.0483	10.0038	10.063	10.4253	10.3402	
KIAA0753	8.7028	7.6436	7.6753	7.6736	8.3164	9.878	
DUSP14	8.5395	7.4741	8.0615	7.7879	7.8136	8.1289	
KAT6B	7.479	8.0628	7.2117	6.9488	6.9836	8.2091	
CHN1	6.5842	5.1095	7.5491	8.0322	5.692	8.2049	
HMGA2	5.2103	5.8571	5.7212	5.5252	5.9913	5.7393	
IGFBP3	11.7935	11.941	11.7801	11.456	8.0849	9.7462	
MAPK13	6.1387	6.9293	6.7325	6.6524	6.9987	6.1636	
TRIB1	8.14865	7.5281	7.4474	7.3902	8.1756	7.5034	
