gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	11.5315	11.1683	11.0928	10.8319	10.8729	11.3856	
PNKP	12.108	9.7277	9.4509	9.7404	9.4394	9.817	
PSME2	9.9276	11.0372	11.516	11.9115	11.3562	11.8477	
NISCH	7.4992	7.8546	7.8224	7.8818	8.1242	7.7011	
SLC35A3	6.2099	6.4961	7.5666	7.2266	7.2215	7.9627	
CPSF4	9.4869	9.3626	9.3124	9.4234	9.2651	9.8383	
LSR	8.7131	8.541	8.3017	8.3353	8.1203	9.3883	
COPB2	9.4242	10.3175	10.3158	10.3669	10.7007	10.5173	
MEF2C	5.1552	5.5806	5.2011	5.6654	5.2447	6.2924	
GADD45A	10.2439	9.9632	9.5777	9.7138	9.8411	10.1037	
KDM5A	9.4397	6.8189	6.7146	6.878	7.0047	7.0817	
FAM63A	11.7523	5.4322	5.4619	5.9391	6.3135	5.6787	
SMNDC1	7.1829	8.3598	8.5967	8.7516	8.6467	8.744	
NUDCD3	9.0177	8.6975	8.739	8.5272	8.6844	9.1692	
RAB4A	10.3073	10.735	11.2187	10.6798	11.0982	8.683	
FGFR2	6.197	6.3118	6.1005	6.5291	6.7265	5.9746	
IFRD2	11.3236	11.5259	12.3698	12.1201	12.3561	11.6364	
BACE2	9.7647	10.1113	10.4206	10.0398	10.4913	9.0681	
HMGCR	7.6203	7.835	7.8278	9.2024	8.9048	7.7856	
LYN	6.0876	4.8731	4.8222	5.164	5.0504	5.4915	
SLC35B1	10.799	11.0538	11.0847	11.0338	10.9839	10.999	
ISOC1	7.7711	7.6886	8.6001	8.5517	7.9938	8.5493	
TIMP2	7.3224	8.3119	8.2911	8.1124	9.2165	8.1787	
DUSP3	8.0715	8.1593	8.1533	7.9512	8.6786	8.3571	
LSM6	8.1242	8.1402	8.5336	8.3541	7.7353	7.9207	
CALM3	7.0583	7.3298	6.9295	8.5418	7.2794	7.5433	
MOK	7.2397	7.3298	6.6949	6.8704	7.4919	8.3667	
PPP1R13B	6.5551	5.8905	5.9732	6.2675	6.3065	7.6156	
SACM1L	9.8308	10.4538	10.1994	10.5762	10.1569	10.5574	
DNAJB2	11.7665	9.2995	9.6258	9.477	9.7529	9.8534	
TCERG1	10.2398	10.2415	10.3077	10.0942	10.1569	10.2536	
CERK	7.7193	6.8133	6.5769	6.5923	6.6428	6.7638	
KIAA0196	9.8742	9.9758	10.4538	10.1532	10.639	10.169	
DNM1	11.1209	6.7119	6.9954	7.2615	6.8321	7.3398	
LAP3	9.9024	10.1071	10.3518	9.8071	9.8888	10.1837	
DDIT4	9.053	7.0685	7.1677	7.3298	8.5134	7.2729	
MAPKAPK5	7.4876	8.5314	8.4671	8.2643	7.8863	8.3575	
ALAS1	10.9885	11.7539	11.562	11.2937	11.8977	11.7299	
HDGFRP3	8.9916	8.5327	8.5152	8.4018	7.7928	8.1686	
PAFAH1B1	8.2882	8.0754	7.6394	7.7279	8.6958	8.1593	
PRKCH	6.6684	6.7525	6.5969	6.7004	6.7351	5.6153	
PSRC1	8.9329	9.4318	9.2165	9.1718	9.2316	9.331	
RAB21	9.5387	7.7249	8.6642	7.7188	7.8505	7.6394	
ERO1L	7.8546	7.7928	7.7355	7.7488	8.2343	7.0115	
PSIP1	7.541	7.4244	8.179	8.0358	7.5095	7.6547	
APOE	7.1048	4.3195	3.9341	4.0995	4.5669	5.7096	
CREB1	5.6227	7.9224	7.4244	7.4033	7.404	7.3967	
MBNL2	6.9759	7.1276	7.2615	7.1589	7.6145	6.61	
RBM15B	8.7471	8.6119	8.1589	8.4546	8.3571	8.9736	
PACSIN3	8.1203	7.6765	7.0639	7.6895	6.9394	7.8803	
TOMM70A	10.1464	10.1199	10.0106	9.9637	9.9715	10.2302	
CBR1	10.0495	10.1988	10.2291	10.3158	10.4454	10.0465	
MTA1	10.5851	9.3285	9.6528	9.4346	9.8704	9.4791	
MACF1	7.8012	7.8555	8.6372	8.9612	9.053	9.2416	
PRKCD	8.4535	8.9055	8.9437	8.8248	9.3164	8.6737	
CCNA1	5.8559	6.2401	6.0843	6.3506	6.7843	6.4426	
PIK3R4	6.4923	6.7862	6.6448	6.9655	7.3895	6.8167	
CSNK1E	8.8815	9.006	8.9336	8.8325	9.8081	9.4067	
HIST1H2BK	11.0597	10.8729	10.7317	11.0907	11.6189	11.6538	
JUN	7.5473	7.4015	7.5235	7.7011	7.185	9.2753	
PCCB	10.3226	11.0114	10.7928	11.0538	10.735	11.1112	
STAP2	8.3649	8.7655	7.6299	7.743	8.1593	8.0595	
TMEM50A	7.8671	8.4141	8.8545	8.6169	8.8361	8.6086	
PMM2	11.2641	10.5945	10.3669	11.3888	10.4246	11.0538	
SCCPDH	10.5143	10.8951	11.1207	10.532	10.9839	10.6352	
HSD17B11	6.1309	6.8977	6.0007	5.9529	6.4458	6.5186	
TSC22D3	6.8049	6.2738	6.5467	6.8039	7.1197	7.0288	
FBXL12	6.4047	7.9551	7.3562	7.3208	7.6	7.0668	
TFAP2A	7.9297	8.632	8.261	7.3849	8.4723	8.1984	
WDR61	9.248	9.2429	9.2797	9.1135	8.6398	9.3479	
ZNF395	9.4177	9.4394	9.6388	9.6851	9.5371	9.7381	
FAS	4.3813	3.641	3.6338	3.4432	4.4784	3.4432	
VPS72	7.5308	9.0333	8.3537	7.7168	8.7368	8.0694	
CENPE	8.3177	7.8886	8.0686	7.8943	7.2549	8.1867	
CLSTN1	9.5311	8.9098	8.9754	8.8433	9.1328	9.0768	
CREG1	10.782	10.7603	10.5489	10.0526	10.5489	10.3546	
MAPK9	9.4082	10.0867	9.656	10.5143	9.6126	10.7244	
PRR7	7.5963	6.953	7.1394	6.9458	7.2149	6.1786	
SKP1	8.4758	7.8943	8.418	7.8416	8.4376	7.1178	
POP4	9.7668	10.2439	10.1776	10.4465	9.9607	10.3663	
TMEM110	7.5095	6.4961	6.0213	6.7843	5.8906	7.2522	
NFE2L2	8.6169	8.1592	7.7141	7.872	7.7814	7.7279	
ZNF589	9.2345	6.6566	5.7767	5.7484	6.0873	6.3467	
BAX	8.2191	8.0696	7.8677	8.2722	8.1349	8.4469	
BLCAP	10.9185	11.0338	11.0063	11.0818	11.2038	11.3072	
CNDP2	8.819	9.1391	9.8961	9.7571	9.6144	9.7571	
FAM20B	7.0146	7.1318	6.9091	7.1091	6.7842	7.7928	
PROS1	4.1782	4.7335	4.891	4.6197	5.0244	4.4384	
TNIP1	8.635	8.9312	8.2826	8.2643	9.2533	8.0736	
CRKL	9.4621	9.5865	9.3974	9.5025	9.0998	9.4945	
P4HTM	10.4327	9.2505	9.7004	9.4105	9.6267	9.1046	
REEP5	8.8072	8.5928	9.2003	8.5877	9.2665	8.0634	
ZNF318	7.0934	6.4455	6.3298	6.2165	5.8458	6.3506	
BZW2	10.1628	9.9186	10.1905	9.6434	9.7622	10.3073	
FDFT1	8.6046	8.9356	9.9297	10.0891	11.2937	9.6738	
CGRRF1	10.6523	10.9329	11.804	11.6593	11.407	11.4561	
TRAP1	9.6126	9.8818	9.7706	9.811	9.6552	10.1348	
AMDHD2	8.5963	7.248	7.1236	7.3657	7.1418	7.4159	
GTF2A2	11.6381	11.5901	11.2658	11.382	10.9301	11.4444	
PEX11A	6.1555	5.311	4.8132	5.4136	5.3046	5.4041	
PSMD9	10.1199	10.1406	10.0398	10.0674	10.0465	10.0742	
GFOD1	7.2794	6.0764	5.7767	5.7263	5.3764	6.3298	
MTFR1	10.2302	10.3333	10.2476	10.4131	10.3055	10.4769	
PECR	10.0891	6.9458	7.4663	7.2435	7.4587	7.4089	
UBE2A	8.7051	9.8237	10.3282	10.3073	10.3013	10.2782	
NIT1	9.5001	9.4615	8.9834	9.3611	9.7051	9.5386	
SOCS2	6.4137	6.5913	6.393	6.5304	6.4132	6.7801	
SYNGR3	8.9336	3.8175	3.5556	3.8567	3.5556	3.8418	
ZDHHC6	6.7843	7.908	7.4992	7.6145	7.3757	7.7249	
ITGAE	9.3149	10.5574	10.2361	10.5663	10.0571	10.593	
NFKB2	4.7379	4.7379	4.3668	4.5366	4.3813	5.1736	
STK25	10.2246	10.0571	10.0643	10.1776	10.1606	10.2476	
TMEM5	9.9609	8.4207	9.05	9.7026	8.4271	8.8492	
ABCF3	9.5255	9.6267	9.9127	9.6267	9.5741	9.4869	
ATP5S	6.0213	7.2826	7.8855	7.3373	7.8588	7.4015	
FCHO1	6.5221	6.2094	6.4663	6.3017	6.9251	6.9832	
NGRN	5.7809	6.3237	6.9357	6.5635	5.6048	5.8366	
HOXA5	7.7116	7.412	7.0664	6.9653	6.8987	7.0173	
OXSR1	11.2533	8.7389	8.7263	8.7443	8.792	8.9553	
GRN	11.5217	11.4368	11.5729	11.4703	11.705	11.2499	
SMARCC1	9.7051	9.0152	9.9127	9.7459	9.5178	9.5626	
NUP85	10.1402	10.7526	11.0744	11.3236	10.6706	11.0063	
PAK6	6.9019	6.2363	6.4137	6.4862	6.4455	6.0798	
GHR	5.1736	5.0341	5.2182	5.4365	4.9705	5.493	
GTPBP8	9.1408	10.1758	10.6216	10.7928	10.0843	10.4948	
GLOD4	10.9096	9.3618	9.6724	9.7277	9.4126	9.4126	
PTK2	11.2142	11.232	11.5786	11.6593	11.6858	11.5943	
CDK4	10.8951	11.2403	11.1926	11.1457	10.7526	10.9642	
EPN2	9.5651	9.4346	8.9496	9.3051	8.8929	9.3712	
CCDC90A	5.654	6.9827	7.4876	7.0583	6.878	6.3768	
IL4R	9.6791	7.5375	6.603	7.0697	7.8245	7.4701	
KIAA0528	8.0051	8.7215	9.4371	9.4242	8.7273	9.4888	
PRKAG2	8.6755	8.0358	7.9591	7.937	7.8454	7.4895	
KIT	9.5986	6.8248	3.8972	4.0221	4.9981	4.3899	
MRPS16	11.9116	12.5168	12.8543	12.5601	12.9658	12.1165	
PTPRC	5.4003	5.3708	5.5155	5.4291	5.5406	5.2819	
RPS5	7.7537	7.9253	7.9593	8.1269	8.2556	7.3122	
NOL3	9.1371	9.2091	8.8726	9.1027	8.7181	9.6701	
PSMG1	9.7822	10.5851	11.4561	11.1902	11.0016	11.0372	
NR1H2	9.9786	8.9076	8.4349	7.7725	7.8568	7.9135	
TMEM97	8.6609	8.5591	8.9438	8.8492	9.0998	8.6677	
LRRC41	8.3824	10.2302	10.0364	10.1994	10.0741	10.0813	
PLS1	9.2186	9.4563	9.5371	9.244	9.5511	9.5777	
DUSP22	8.9706	8.1786	8.2686	8.7824	8.1962	8.5418	
KIAA1279	6.8818	8.2891	8.8613	8.3985	8.7389	7.8518	
RPS6KA1	9.3766	10.593	10.7454	10.8627	10.9383	10.9383	
TCEAL4	8.7477	9.6258	10.169	10.1435	10.4066	9.7487	
DCK	10.6352	10.5862	10.7049	10.393	9.7872	9.593	
NUP133	9.0458	9.3051	9.3375	9.3712	9.1718	9.9186	
NUP62	8.921	9.7853	10.3462	9.7607	9.8071	8.8671	
TRIM2	9.2714	8.5166	7.9499	8.2477	8.2277	8.2937	
SNCA	11.6045	11.5766	11.3411	11.5254	11.3411	11.7523	
SPTAN1	8.686	6.5186	6.3624	6.3273	6.1145	6.2304	
MALT1	8.1349	7.3397	7.8506	7.859	8.4368	7.3636	
VPS28	6.2087	7.8025	7.6547	7.0146	7.5836	6.5411	
LRRC16A	8.872	5.7004	5.8505	6.3117	6.5304	6.0364	
YKT6	10.0889	9.866	10.2404	9.8355	9.5777	9.9736	
CHP	6.4458	4.5366	4.7229	4.8132	4.9208	5.7347	
KIF2C	5.6059	5.5011	5.83	6.0333	5.7644	4.5896	
NNT	10.0364	6.8605	6.877	6.8721	6.7451	6.8605	
NR2F6	7.3964	9.2968	9.4653	9.2567	9.3712	9.0395	
COL1A1	8.3354	6.2738	5.8222	6.2915	5.5679	5.7253	
EXOSC4	8.785	7.9751	8.0479	8.0244	8.2191	7.8391	
CDC25A	8.9566	8.2038	8.1443	8.6406	7.3373	8.1918	
PDLIM1	8.5735	8.692	9.0842	8.3507	9.7742	8.8433	
CRELD2	7.8343	7.6927	7.6652	7.3047	4.9903	7.5553	
TP53	9.8308	5.043	5.0457	5.2049	6.5369	4.9854	
IQGAP1	8.4088	7.8712	7.6991	8.0976	8.5572	8.1242	
RRP12	7.8314	8.3601	8.1327	7.5375	8.1445	7.643	
ACAT2	9.2276	9.0926	9.0564	9.1743	9.8521	8.758	
EGR1	4.7431	4.0752	4.2713	4.4886	4.0816	4.9471	
MUC1	4.5582	4.5777	4.9705	4.6622	5.689	4.6037	
THAP11	7.743	7.0609	6.6698	6.8248	6.4343	6.6803	
AURKB	9.1991	9.722	9.9032	9.7942	9.3941	10.0106	
CEBPD	7.3373	5.5406	5.497	5.9638	6.1377	6.2165	
HSPA4	10.4832	10.7908	10.5574	10.6733	10.639	10.439	
MAST2	9.0774	8.091	7.6652	7.9789	7.8391	7.9237	
DHDDS	7.1226	7.0817	7.0969	7.2238	6.9295	7.8045	
TOP2A	11.3037	11.7856	11.7539	11.8191	11.0671	11.924	
GADD45B	7.4663	6.3467	6.5886	6.6292	6.4874	6.8855	
NCK2	5.8138	6.9979	7.3774	7.5279	7.2639	6.8486	
AURKA	9.374	7.9398	8.0976	8.1321	7.6963	7.3843	
KIAA0355	4.1974	4.803	4.2663	4.3195	4.6622	4.7739	
B3GNT1	9.7302	8.6211	9.1768	8.9787	9.0094	8.5433	
DYNLT3	7.6352	8.2943	8.994	9.5809	9.0039	9.0559	
CDK5R1	4.5363	4.2789	4.4877	4.4285	4.2026	4.5762	
CHMP4A	11.9922	9.9242	9.6607	10.1111	9.5902	9.6607	
IPO13	8.3224	8.3687	7.8886	8.2007	7.6608	8.5152	
SCP2	9.1091	9.2316	9.1806	9.2024	9.248	9.2276	
ITFG1	6.1377	5.7809	6.6212	6.6129	5.5864	6.9867	
RAD9A	6.7451	6.2099	6.4978	6.0995	6.5923	6.2363	
DRAP1	11.924	12.0206	12.0495	12.2095	12.2257	12.1575	
SPP1	5.5748	3.1019	3.641	3.1019	3.6989	3.157	
HYOU1	9.7515	9.2665	8.8231	8.8866	8.6974	10.0891	
PCMT1	9.1507	9.8676	10.542	10.3372	10.2931	10.3456	
FOS	4.9728	4.9182	4.7335	4.8271	4.939	5.6153	
FYN	5.8855	6.5304	6.2401	6.3223	6.2165	6.1753	
MCOLN1	8.4817	6.456	6.3506	6.0095	6.4367	6.0654	
MYC	11.0808	11.0886	10.852	10.9374	11.0977	10.6827	
ID2	5.8458	5.7409	5.7253	5.5665	5.7584	5.3389	
POLB	8.921	9.09	8.9765	9.0767	9.253	8.7691	
CETN3	7.6166	8.9553	9.0854	8.7562	8.7389	8.5592	
KCNK1	8.4244	8.4109	8.9706	8.4713	8.7945	7.8148	
AXIN1	7.2397	6.3223	6.3223	6.603	6.2446	6.0565	
SMC4	10.3333	10.0424	10.541	10.4015	10.0614	10.0137	
RAI14	10.2476	10.3698	10.1859	10.4518	10.2125	10.3372	
SMARCD2	8.686	9.3712	9.0908	9.2119	8.8294	9.1768	
DNAJC15	7.6578	9.0646	9.2753	9.1002	8.9993	8.9594	
MPZL1	9.8124	8.802	9.8411	9.6311	9.7672	9.5584	
HOXA10	7.6124	7.3636	8.6119	9.1408	7.933	8.7569	
NRAS	7.0116	6.6129	7.1975	6.7119	8.5218	6.9013	
CASP2	6.9827	6.3597	6.4248	6.6024	6.5191	6.8321	
EBNA1BP2	10.2361	10.6324	11.4352	11.1575	10.9672	10.892	
CTNND1	8.648	8.8545	8.5773	8.7127	8.7127	8.6262	
TATDN2	6.3986	6.1123	6.6183	6.456	6.3986	6.0867	
LRPAP1	8.8262	9.1135	8.9594	8.6712	8.6508	8.7441	
ZNF131	8.4173	8.6372	8.5782	9.1317	9.1921	8.7389	
BNIP3L	8.3902	9.8961	9.9862	10.0169	10.1988	9.6851	
HOOK2	9.9846	7.5564	7.5311	7.6687	8.175	7.1548	
ERBB2	9.3193	9.047	8.8549	8.9546	9.2809	9.1507	
TBPL1	8.3156	7.8632	8.5049	8.6659	7.5988	8.1762	
INTS3	9.0642	9.9913	8.5218	8.0302	8.7945	8.1145	
RAE1	9.3924	10.3456	10.6954	10.7007	10.3663	10.5035	
CDK1	11.5901	11.882	12.0495	11.811	11.382	11.734	
RFNG	9.7343	9.5921	9.3403	9.3164	9.0203	9.5695	
MICALL1	7.5931	5.8198	5.9391	5.6227	5.4599	4.955	
SLC35A1	8.2829	8.4331	8.686	9.0559	8.7389	8.9916	
KLHL21	6.3782	5.1082	5.4142	5.3193	5.6764	4.5226	
NIPSNAP1	9.5865	9.5402	9.4869	9.7191	9.7	9.882	
BCL7B	6.8444	6.8111	6.922	7.0084	6.8694	6.6627	
TLE1	8.9377	9.1743	9.2416	8.9473	9.166	8.8608	
FZD7	6.5672	6.0596	5.9746	6.0095	6.016	6.2099	
TIMELESS	9.6423	9.4509	9.2345	9.3513	8.924	9.467	
COG2	9.3343	9.8355	9.4371	9.5777	9.2429	9.7004	
DHX29	6.4969	6.758	6.1951	6.2094	6.2935	6.2446	
MMP2	9.607	6.73	6.4825	6.5095	6.9458	6.6575	
MRPS2	8.9438	9.7515	9.0617	9.4047	8.9509	9.2588	
KCTD5	7.7193	7.2437	6.8522	7.1066	6.8484	7.1996	
TCEA2	8.1683	8.3299	8.0284	8.0504	8.1686	8.4109	
CNPY3	11.7416	8.7287	7.541	7.1394	7.6927	7.4876	
FHL2	9.4707	10.5088	10.5766	10.6569	10.3624	10.735	
ADAM10	8.189	7.9158	8.0435	8.189	8.3177	7.798	
FKBP4	11.7105	13.33	12.44	12.5107	12.5413	12.7456	
CD58	9.7607	10.4319	10.4948	10.4187	10.6281	10.6087	
KAT6A	7.6589	7.7594	7.3125	7.657	7.1589	7.8769	
CDK7	9.9119	10.3931	9.9098	10.1283	9.6534	10.5057	
KIF5C	4.6622	4.6381	4.7044	4.727	4.6622	4.7927	
HMG20B	11.1768	10.8443	10.5088	10.9909	10.7105	11.351	
MAP3K4	7.2046	7.3706	7.1975	7.2451	6.9653	6.9561	
PIN1	11.6648	12.1165	12.1431	12.2542	12.1601	12.3131	
ZFP36	7.6589	8.2509	8.3041	8.4849	8.9594	8.1934	
INPP1	7.8769	8.0221	7.6484	8.1349	8.3675	7.7141	
LAGE3	6.226	7.5712	8.2829	7.5877	7.8375	7.4338	
RAC2	7.7028	7.7188	7.7564	7.9147	8.0819	7.8977	
TNFRSF21	11.4258	11.6858	11.4172	11.7905	11.7451	11.4671	
HMOX1	5.8505	6.119	5.7149	6.1377	6.6566	5.9746	
KIF14	7.6896	7.7294	7.9969	8.1787	5.5933	7.2358	
COL4A1	8.2099	7.353	8.2351	7.0817	6.7638	7.7249	
DUSP6	9.3671	9.9711	11.0393	10.9567	11.3719	10.8951	
CYB561	9.4945	10.0742	9.9439	9.6791	10.1207	9.5834	
EPB41L2	9.1718	9.4945	9.6534	9.5648	9.2042	9.1227	
GNAI2	8.3467	8.2319	8.4404	8.4929	8.3309	7.9499	
HTRA1	5.741	4.9903	6.1397	4.8624	5.3184	5.5378	
TSTA3	9.9209	9.7571	10.1074	10.0137	10.1859	9.8017	
WASF3	5.2182	4.9527	4.7739	4.762	4.891	4.8831	
DNMT1	11.2038	12.1942	12.2433	12.1601	11.8581	12.3937	
TSPAN6	10.9329	11.2274	10.9185	10.9672	10.8686	11.2926	
FBXO21	10.4696	10.2866	10.0278	10.2476	9.9977	10.2398	
RAB27A	7.8143	6.6843	6.5095	6.5667	6.226	7.4507	
DDR1	7.9051	8.599	7.0891	7.3629	8.4364	7.6863	
PPP2R3C	8.3153	8.1553	9.1138	9.3193	7.8632	9.1391	
ADRB2	7.6547	7.3572	7.2525	7.3691	6.7656	6.8301	
LPGAT1	9.2103	8.2211	8.8658	9.0564	8.1303	8.5166	
DUSP11	9.1086	9.5777	9.2792	9.2642	9.2381	9.2373	
GRB10	8.9553	7.2096	6.3407	6.1951	6.7351	6.0333	
MMP1	7.5461	8.4588	8.6508	8.5278	9.1859	8.9011	
TP53BP2	10.6561	9.7381	9.7706	9.7073	10.1151	9.8313	
CDKN1A	6.5411	6.5457	6.632	6.9091	7.5235	6.9561	
ZW10	8.2753	9.6045	9.5865	9.6607	9.3824	9.9352	
CORO1A	8.064	7.3086	6.2311	6.7043	6.5608	7.4635	
TJP1	8.6659	7.9161	7.205	7.7028	7.7896	8.5222	
ABCB6	7.6429	7.6235	7.1496	7.6811	7.7072	7.391	
XPNPEP1	6.8941	5.7914	7.558	7.1262	6.9867	6.5034	
MAMLD1	4.8518	4.1974	4.5363	4.3682	4.458	4.6197	
MTHFD2	9.5648	10.3372	10.7152	10.6352	10.3455	10.2931	
DSG2	6.7792	6.2446	6.0391	4.0625	4.5276	5.693	
PRAF2	7.908	4.4053	4.0179	4.9471	5.9208	4.5777	
DNTTIP2	10.5083	10.5083	10.4512	10.5851	10.3589	10.4935	
SLC27A3	8.1409	7.8425	8.6789	9.6528	7.6087	8.907	
CD97	9.8212	9.7568	9.6738	9.7964	9.3479	9.2156	
HTATSF1	10.8267	11.3585	11.4529	11.4031	11.1902	11.4319	
IL13RA1	7.9802	7.8493	7.6156	8.1533	7.686	8.6586	
NCAPD2	8.9504	8.9785	8.7829	9.1046	8.4983	9.0589	
AGL	6.3792	6.6428	6.5569	6.7278	6.4458	7.2274	
TMEM109	10.1905	10.7525	10.7105	10.744	10.5762	10.7105	
CDC25B	11.9873	11.5217	11.2749	11.5766	10.9961	11.554	
ICAM1	5.497	5.3683	5.4449	5.2182	5.7333	5.5582	
GATA3	4.4489	4.5359	4.1197	4.3476	4.5777	4.8518	
NUP93	7.8931	9.1227	9.1743	8.9566	9.0395	8.9125	
PLA2G15	6.2915	6.4343	6.5774	6.61	6.5221	6.649	
RPA3	8.2134	7.899	9.2906	8.8384	8.9291	8.3177	
PIP4K2B	8.1827	6.5672	6.5304	6.6997	6.8704	5.8723	
TES	12.0608	11.7188	11.6461	11.548	11.7236	11.5217	
MYCBP2	7.4482	7.3397	7.2639	7.263	7.0959	7.6962	
SPR	8.461	8.8925	9.5193	9.6243	9.0811	9.4744	
PGRMC1	11.879	12.1912	12.399	12.7006	12.3377	12.5828	
RELB	11.4695	5.9384	4.762	4.9013	5.5358	5.3332	
AARS	11.0982	10.0741	9.3051	9.5584	9.7428	9.477	
EPHB2	10.5089	4.9284	4.8715	4.6622	4.7788	5.069	
GPC1	7.9921	7.4041	7.2964	7.2451	7.0902	7.2947	
RPIA	10.1151	10.4138	10.6204	10.7244	10.2076	10.5663	
ELAC2	10.882	11.9922	12.0829	12.1165	11.7856	12.598	
GPR56	10.1116	9.7051	9.6489	9.9159	9.6489	10.7338	
NVL	9.6077	10.0052	9.6604	9.7595	9.4695	9.7428	
PLSCR1	7.1829	7.4648	7.4672	7.4583	7.0288	7.5606	
CHEK1	8.8034	9.515	9.5651	9.458	9.0811	9.4358	
CTSL1	9.1859	10.1326	9.8665	9.7941	9.8742	9.549	
CTSD	9.7	9.5025	9.7318	9.7302	10.1199	9.5986	
ME2	7.4695	7.6268	7.4613	7.8178	6.9771	7.9297	
ARHGEF2	6.3186	6.7146	6.5015	6.8987	6.9906	6.3873	
PDGFA	5.1905	6.1309	7.0788	6.1753	6.0132	6.9204	
ILK	9.3044	9.5975	9.6434	9.5938	9.7487	9.4695	
WDR67	9.015	9.5648	9.3251	9.0871	8.9369	9.7866	
NFIL3	5.9108	6.5769	6.7716	6.4874	6.9013	6.2674	
RFC2	8.9018	8.648	8.6136	8.6927	8.0871	8.5864	
ARL4C	9.0115	7.5794	7.3298	7.1799	7.505	7.1583	
TIMM9	13.126	13.4895	13.6492	13.6822	12.8453	13.4895	
CPNE3	12.5383	12.7318	12.9653	12.9658	13.0867	13.0064	
ORC1	10.3669	12.8862	9.6851	9.7672	9.4047	12.3214	
C5	5.4365	5.2504	4.9901	4.9527	5.4718	5.5217	
PARP2	5.9936	9.3281	9.6028	9.6679	9.1002	9.39	
FASTKD5	9.3266	8.7655	8.8925	9.3395	8.0766	9.1168	
SCRN1	11.232	9.2148	8.4018	8.3422	9.0717	8.3248	
MAN2B1	7.9815	7.5191	7.346	7.4482	7.6235	7.3208	
PTPLAD1	8.9076	9.2609	9.2325	9.3025	8.9437	8.9972	
MSRA	10.3487	7.1753	7.0685	7.3858	7.0664	7.6268	
NFKBIA	8.8925	8.3791	8.4983	8.4241	9.4563	8.5873	
DCTD	9.6297	9.3343	8.9134	9.0692	8.924	9.2774	
SYNE2	8.1015	5.311	5.2504	5.0703	4.4784	5.0291	
MBNL1	10.6428	9.5432	10.5323	10.6428	10.1659	9.5809	
UBE3C	10.3175	10.4935	10.2225	10.3589	9.9786	10.479	
CCDC92	7.9161	7.3724	7.4565	7.4536	7.9512	7.0664	
MYCBP	10.3282	10.8498	11.1112	10.8115	11.0201	10.6657	
CXCL2	6.4169	3.8507	4.1974	4.3057	4.3668	4.5276	
PTPN1	8.3895	8.3872	8.651	8.679	8.6609	8.2435	
BRP44	10.8443	10.9567	11.0278	11.0016	11.0744	11.0099	
TIMM22	11.5254	9.1454	8.8743	8.778	8.9643	8.5314	
ATF5	10.2646	9.7941	11.1209	10.5173	10.2712	10.1884	
ECD	9.8708	10.8686	10.7526	11.3585	11.0808	11.1773	
CIRBP	9.0108	9.0722	9.3957	9.1922	9.1046	8.778	
NSDHL	9.1234	9.2024	8.8355	10.2076	10.4538	9.7447	
ADI1	9.4318	9.4474	9.8572	10.1348	9.5702	9.6791	
NFKBIE	7.8931	6.1697	5.3193	5.7333	5.6227	7.0867	
ADCK3	5.3286	4.6606	5.0166	4.9728	5.128	4.6381	
PRSS23	9.5981	8.5214	8.064	8.4418	8.5832	8.1349	
CCNH	8.6933	9.8676	10.0022	9.9766	9.8313	9.7853	
GDPD5	7.937	7.4613	7.2435	7.3421	7.4244	7.9147	
P4HA2	7.6299	7.9421	6.9694	7.2777	7.1879	7.2291	
TARBP1	6.9663	6.8189	7.4014	7.1488	7.2689	6.9867	
ATP6V0B	7.0322	7.1488	8.2465	8.3412	8.0663	7.6484	
RBKS	5.6393	5.5806	5.1715	5.133	5.8738	5.7941	
CAPN1	5.2164	5.0291	5.1495	5.0796	5.5268	4.7229	
KDM3A	8.561	9.2505	9.2091	9.4292	9.1974	9.3094	
BID	7.5738	7.0469	6.3968	8.3264	7.8459	7.5126	
STXBP1	8.3041	6.0095	6.216	5.9648	6.0801	4.8623	
ITGB5	7.2874	8.0447	8.0244	8.3224	8.2134	7.948	
MTF2	8.5683	8.5539	8.9275	8.3299	7.7516	8.4915	
HLA-DRA	4.5113	4.7037	5.1607	4.1387	4.4995	5.407	
SLC11A2	11.2828	7.4494	6.4291	7.4267	6.5034	7.5151	
PDIA5	5.3683	5.3389	6.1951	5.5616	5.8905	5.0071	
PIK3C2B	6.3891	7.0171	8.1269	8.2501	8.4056	7.9979	
RAP1GAP	8.0665	7.9627	7.9591	8.0736	7.7011	8.189	
SLC25A46	9.3733	9.1138	9.8355	10.1402	9.4888	9.7745	
CDK19	6.649	7.1422	7.2526	7.5433	7.2904	8.0051	
NOLC1	8.0324	8.6233	9.0589	9.0589	8.6192	8.7287	
CAT	9.7796	10.2225	10.0891	9.9352	10.5574	10.4001	
KIAA0753	7.307	10.2125	7.2778	7.2693	7.2204	8.0289	
DUSP14	9.3712	7.9979	7.3897	8.1321	7.5988	8.091	
KAT6B	8.9206	9.3672	9.6077	9.691	9.9632	9.253	
CHN1	7.1318	6.0227	5.4989	7.2035	5.2164	5.354	
HMGA2	7.8459	7.6762	7.7564	7.6609	8.0861	7.3004	
IGFBP3	9.9862	10.1304	9.0461	9.1227	8.3571	9.0481	
MAPK13	8.778	8.5591	9.477	8.8262	9.1317	9.3611	
TRIB1	9.2617	9.882	10.1023	10.0975	10.5382	10.4246	
