gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	10.625	11.1478	10.1201	9.6188	10.4112	9.4894	
PNKP	8.8328	8.9661	9.1149	9.3723	8.7507	8.8512	
PSME2	12.8984	12.7056	12.8746	12.989	12.9447	12.7713	
NISCH	6.6289	6.0556	6.8523	6.7453	6.5409	6.8896	
SLC35A3	5.6833	7.6168	5.6292	6.5905	6.121	6.033	
CPSF4	10.3661	10.284	10.1535	10.0619	9.834	10.4697	
LSR	9.7785	9.7764	9.5486	10.0288	9.4578	9.8558	
COPB2	11.8136	11.6981	11.8961	12.0338	12.1333	11.7843	
MEF2C	5.9941	5.9546	5.9863	5.8112	5.8698	5.9813	
GADD45A	10.2632	9.8906	9.2288	9.4835	9.3818	9.3193	
KDM5A	7.3767	7.0825	7.388	7.4008	7.3305	7.0169	
FAM63A	6.4387	6.7596	6.642	6.6831	6.2724	6.6217	
SMNDC1	8.1313	8.3688	8.3415	8.3007	7.8583	8.0885	
NUDCD3	10.1364	10.2431	10.3629	10.3379	9.8447	10.1723	
RAB4A	7.2522	7.2717	7.3375	7.7776	7.6249	8.0791	
FGFR2	10.9857	9.4091	8.2546	7.515	10.6654	8.44	
IFRD2	8.9661	10.9155	11.9387	11.7273	9.1175	11.5791	
BACE2	11.299	11.4199	11.5635	11.6625	11.7531	11.6362	
HMGCR	9.0202	8.7489	8.5284	8.6634	9.115	8.6953	
LYN	5.7183	5.3644	5.66	5.6489	5.4633	4.936	
SLC35B1	8.0189	7.961	8.0774	8.2286	8.1176	8.0484	
ISOC1	9.4835	9.5751	9.3089	9.0677	9.6382	9.558	
TIMP2	9.8906	9.4529	9.5219	9.3941	10.1173	9.5074	
DUSP3	5.6127	6.9421	5.9951	6.6082	5.5301	7.097	
LSM6	6.4573	6.083	6.6568	6.6211	6.4387	6.202	
CALM3	6.9903	7.2622	7.1553	6.6893	7.314	7.0356	
MOK	5.66	5.7183	5.7056	4.8352	5.9233	5.7256	
PPP1R13B	8.007	7.0476	6.5785	6.1969	8.0286	6.725	
SACM1L	9.9469	9.6277	9.7665	10.3114	10.0248	9.8031	
DNAJB2	8.6943	8.6452	8.6604	8.5951	8.5825	8.3327	
TCERG1	10.036	10.0979	10.3913	10.4814	9.9809	10.278	
CERK	8.5804	7.845	7.6677	7.3561	8.7033	7.9137	
KIAA0196	10.6654	10.9218	10.9218	10.7713	10.9078	10.9247	
DNM1	5.0495	4.4994	4.8371	4.8422	4.9939	4.5804	
LAP3	12.1521	11.2199	11.276	10.9044	12.1292	11.2147	
DDIT4	8.8348	9.2098	8.9169	9.2098	9.2675	8.7111	
MAPKAPK5	9.4401	8.6974	9.5676	8.7864	8.7079	9.3016	
ALAS1	11.902	11.3534	11.2282	10.6893	12.9179	11.298	
HDGFRP3	6.0586	6.0353	5.968	5.7965	6.1744	5.8272	
PAFAH1B1	10.1507	9.5955	9.5258	8.922	10.6117	9.5718	
PRKCH	5.5889	5.8254	5.8576	5.772	6.0724	5.8272	
PSRC1	10.6846	9.7665	9.8489	9.804	10.6988	10.1111	
RAB21	8.5494	8.6835	8.4122	8.1544	9.21	8.1764	
ERO1L	5.6874	5.7056	5.7581	6.5265	6.2548	6.2919	
PSIP1	9.2818	9.1004	9.0106	9.0823	8.4701	8.9126	
APOE	4.5472	6.4981	4.7717	4.0698	5.7576	5.0841	
CREB1	7.9836	4.936	7.2622	7.0521	8.3632	7.578	
MBNL2	8.8326	8.3187	8.6314	8.4673	10.0619	9.5676	
RBM15B	9.0088	9.2297	9.1507	9.6182	8.6229	9.0328	
PACSIN3	6.2883	6.2057	5.8911	5.8396	6.6036	6.0712	
TOMM70A	10.2215	10.0619	10.1698	10.1458	10.1339	10.0557	
CBR1	10.6328	10.4031	10.4357	10.3629	9.8522	10.0659	
MTA1	11.0724	10.8408	11.1604	10.9639	10.89	11.2688	
MACF1	7.311	7.1302	7.476	7.3561	7.3277	7.4992	
PRKCD	10.6223	10.3142	10.7239	10.8104	8.341	10.0502	
CCNA1	7.0994	6.4779	6.723	6.4353	6.9963	6.8258	
PIK3R4	6.3938	6.9073	7.2135	7.3918	7.5342	7.3472	
CSNK1E	9.5608	9.6594	9.4942	9.5871	10.2593	9.3386	
HIST1H2BK	11.7061	11.4508	11.5459	11.5635	11.672	11.4562	
JUN	7.5535	7.157	7.1266	6.6652	7.1208	7.0021	
PCCB	9.5189	9.499	9.6595	9.7477	9.0106	9.493	
STAP2	6.7822	5.9233	6.1866	5.9863	6.8378	6.5383	
TMEM50A	8.3719	8.4659	8.3351	8.8938	7.6359	8.5418	
PMM2	12.4603	11.6776	11.5722	11.1606	12.2231	11.5693	
SCCPDH	5.714	5.0569	4.7019	5.0495	5.907	5.5561	
HSD17B11	6.3357	6.4317	6.1009	5.5354	5.6909	6.5225	
TSC22D3	9.5241	9.0509	9.6443	9.9018	8.8138	9.21	
FBXL12	6.8762	6.8895	6.9963	6.8025	7.8118	6.5489	
TFAP2A	11.5031	10.6771	10.5158	10.2686	11.0358	10.5092	
WDR61	8.5996	8.2652	8.4216	8.2739	7.2135	8.2292	
ZNF395	11.2074	10.4339	10.4031	8.9654	10.9667	10.393	
FAS	4.1383	8.6491	8.0691	7.3438	8.7994	4.9939	
VPS72	8.7994	8.1861	8.0035	7.3202	9.5676	8.84	
CENPE	8.3533	8.3802	8.5068	9.0866	7.8055	8.8449	
CLSTN1	10.366	10.1673	10.4778	10.4643	10.1507	10.3546	
CREG1	11.7399	11.7145	11.7819	11.6981	11.4711	11.8072	
MAPK9	10.898	10.3871	10.3065	10.448	10.7428	10.5367	
PRR7	5.4629	6.5592	5.3691	6.7655	5.3546	6.7161	
SKP1	5.6741	5.382	6.3953	6.6652	5.7428	5.6251	
POP4	9.5956	9.4729	9.6795	9.8191	9.2673	9.6133	
TMEM110	6.8258	6.4353	6.2612	6.3503	6.2123	6.3938	
NFE2L2	9.0399	8.7912	9.0039	9.047	9.4364	8.7395	
ZNF589	7.6381	6.3362	6.6043	6.7458	7.3997	6.9495	
BAX	9.9953	9.1219	8.9713	8.1448	10.0966	8.7852	
BLCAP	11.672	11.5932	11.5191	11.6362	11.4075	11.7819	
CNDP2	12.8008	12.6468	12.8363	12.8667	12.3882	12.6372	
FAM20B	8.6803	8.6389	8.7489	8.4417	8.534	8.4538	
PROS1	3.106	3.1152	3.4692	3.7662	3.3419	3.3419	
TNIP1	9.0674	9.1064	9.4252	9.6443	10.0599	9.3276	
CRKL	10.6126	10.6352	9.9125	9.893	10.2021	10.1446	
P4HTM	9.7477	9.5812	10.448	10.5209	10.8649	9.7785	
REEP5	9.5345	9.6224	10.0245	10.104	10.0905	9.9891	
ZNF318	6.3723	5.8515	5.5983	6.0955	6.4178	6.2898	
BZW2	11.6593	10.2047	11.3353	10.8666	11.1884	10.3038	
FDFT1	10.5158	11.2074	10.751	11.4817	11.1022	11.3523	
CGRRF1	7.6381	7.5093	7.1491	7.4933	7.3906	7.3006	
TRAP1	10.374	10.2329	10.43	10.5405	9.9997	10.3195	
AMDHD2	7.2692	7.4788	7.8022	7.6777	6.8409	7.6584	
GTF2A2	11.3349	11.1899	11.2752	11.2752	10.547	11.1772	
PEX11A	5.5772	5.9126	5.4319	5.4022	5.6516	5.6487	
PSMD9	7.9299	7.9318	8.1185	8.4417	7.9817	8.0133	
GFOD1	6.1489	5.5684	5.4922	4.8593	5.913	5.4644	
MTFR1	9.9084	10.2605	9.5787	9.4685	10.0122	9.3741	
PECR	6.4242	6.6211	6.1753	6.2548	5.9289	6.4259	
UBE2A	10.304	9.9706	9.9761	10.4112	9.6844	10.303	
NIT1	11.5595	10.7179	10.4059	9.9562	11.3056	10.6052	
SOCS2	7.1491	7.3262	7.0962	6.3877	7.6827	6.4834	
SYNGR3	7.1795	6.7566	7.2621	7.4726	6.3278	7.2687	
ZDHHC6	6.1784	7.5799	7.8917	7.0627	5.6292	7.9656	
ITGAE	9.0587	8.7332	8.7978	8.8957	9.1689	8.6619	
NFKB2	4.3641	4.4373	4.5566	5.0242	5.4883	4.8234	
STK25	10.2166	10.102	9.7414	9.864	10.0046	10.017	
TMEM5	7.7926	8.7257	8.3748	8.4753	8.5024	8.1231	
ABCF3	9.4364	9.0919	9.6537	9.5924	9.5373	9.1581	
ATP5S	7.1911	7.2536	7.23	7.6097	6.3909	7.2838	
FCHO1	5.8661	6.456	6.5115	6.5278	6.7552	6.9073	
NGRN	7.0011	5.5423	6.3647	5.5844	7.1302	6.3723	
HOXA5	6.2562	4.8138	6.0019	5.8112	6.7596	5.224	
OXSR1	10.1341	10.0485	10.2431	10.5511	9.1444	10.0122	
GRN	9.6277	9.2236	9.0932	9.2442	8.7978	8.8006	
SMARCC1	9.2818	9.3219	9.9883	9.9076	9.5987	9.4856	
NUP85	10.4494	10.5899	10.8212	10.6328	9.9076	10.5511	
PAK6	5.1198	5.0415	5.2002	5.7896	4.8023	5.3434	
GHR	4.6451	4.1234	3.9322	4.2435	4.0872	4.2657	
GTPBP8	7.2108	7.3997	7.7489	7.746	7.0169	7.4175	
GLOD4	8.1343	8.178	8.7864	8.7489	8.7882	8.3558	
PTK2	8.9362	9.0899	8.0451	8.1778	9.3256	8.8629	
CDK4	10.9384	10.7858	11.3688	11.3523	10.7602	11.079	
EPN2	8.3608	7.9999	7.7568	7.5157	8.5418	7.6584	
CCDC90A	7.8838	7.5581	7.0003	8.0956	7.4245	7.4373	
IL4R	7.8738	7.4569	7.6289	6.8297	7.9676	7.9404	
KIAA0528	9.9809	9.8184	9.9747	10.1376	9.7927	9.9076	
PRKAG2	6.8994	6.6665	6.5706	6.3134	6.4968	6.2477	
KIT	4.8219	4.4177	4.8371	4.2435	4.7785	4.3888	
MRPS16	11.1157	10.8541	11.4451	11.3432	9.8156	11.057	
PTPRC	9.1417	8.2332	7.5366	7.2199	9.218	8.069	
RPS5	6.8573	7.5133	6.9147	6.1574	6.8102	7.5883	
NOL3	9.6702	9.893	9.0259	8.4245	9.8309	8.8596	
PSMG1	10.0528	10.0838	10.3084	10.6072	9.0597	10.0905	
NR1H2	8.1764	7.8941	7.8761	7.0746	8.0885	7.8282	
TMEM97	9.7357	10.0116	10.284	10.1364	9.9568	10.3182	
LRRC41	11.9888	11.8405	11.6353	11.3477	12.6154	11.6981	
PLS1	7.3383	7.169	7.0912	7.3054	7.2437	7.138	
DUSP22	6.0586	5.8654	5.4922	5.4483	5.7847	5.5016	
KIAA1279	8.6947	8.9051	9.0099	8.8731	8.7718	8.612	
RPS6KA1	8.9248	8.936	9.4089	9.2868	8.5252	9.2896	
TCEAL4	9.4558	8.8756	9.0399	8.534	9.2236	8.896	
DCK	11.0302	10.6651	10.6117	11.069	9.9368	10.6557	
NUP133	9.2377	9.1597	8.9661	9.0959	9.0587	8.9654	
NUP62	9.6844	9.3245	9.7884	9.8042	8.806	9.5771	
TRIM2	10.2831	10.2372	9.2734	9.369	9.4894	9.9976	
SNCA	10.875	10.644	10.805	10.6514	10.3665	10.7602	
SPTAN1	5.1086	5.5873	5.8112	5.3521	5.6355	5.5983	
MALT1	8.6814	8.5996	9.0264	8.5331	9.0906	8.8886	
VPS28	8.1185	8.1269	9.4613	9.2734	9.1219	8.4139	
LRRC16A	6.029	6.1703	10.1314	6.5433	6.213	6.5242	
YKT6	9.7956	9.2302	9.7795	10.303	9.2184	9.8309	
CHP	4.1891	4.3417	6.0493	4.5454	4.8371	4.1647	
KIF2C	5.3691	5.2654	5.0983	5.5027	5.8142	5.2756	
NNT	4.6879	4.6451	5.0648	4.7582	3.9795	4.6638	
NR2F6	11.3588	11.3642	11.6223	11.5118	11.6981	11.1196	
COL1A1	5.8661	5.4259	5.9014	6.2744	5.7183	5.1721	
EXOSC4	4.9702	5.6356	5.3213	5.2356	5.3521	6.494	
CDC25A	8.1906	8.6536	8.9085	8.7852	8.3291	8.7544	
PDLIM1	8.9304	7.8949	8.3903	8.4275	7.3603	8.3107	
CRELD2	8.5932	9.1393	9.2164	9.0399	9.1964	9.0057	
TP53	9.3005	9.7159	9.5215	9.8187	8.9454	9.4184	
IQGAP1	9.4558	9.4228	9.591	9.5751	9.1572	9.5894	
RRP12	7.9424	7.6589	8.1983	7.9233	7.8704	7.9075	
ACAT2	7.4752	8.0719	6.3757	7.2383	8.6974	8.029	
EGR1	5.745	5.5109	7.3711	6.2817	5.6127	5.5587	
MUC1	6.5802	6.7984	6.7623	6.628	6.2482	6.5591	
THAP11	5.7708	5.502	5.3906	7.4096	5.5301	5.616	
AURKB	10.3084	9.082	9.9269	9.5278	10.7629	9.9697	
CEBPD	8.3157	8.1362	7.453	6.9682	8.6209	7.4793	
HSPA4	10.89	11.2074	10.3182	10.2677	11.6029	10.5307	
MAST2	8.7147	8.813	9.115	9.4648	8.8168	8.8149	
DHDDS	8.0733	7.6423	7.8718	7.601	8.1465	7.4992	
TOP2A	13.8212	13.8212	13.827	14.2714	13.3983	13.9982	
GADD45B	6.64	7.3262	7.1652	6.5185	5.8756	6.7365	
NCK2	6.8181	6.5028	6.7377	7.0021	6.85	6.6212	
AURKA	8.4871	8.4207	9.031	9.4385	8.3524	8.9553	
KIAA0355	6.4068	6.3503	6.1472	6.456	5.6251	5.8607	
B3GNT1	6.3909	5.7547	6.1442	6.1262	5.907	6.2166	
DYNLT3	5.3521	5.8795	5.2593	5.0007	5.1998	4.9958	
CDK5R1	4.2032	4.0872	4.3037	4.0747	4.4112	4.0908	
CHMP4A	9.1842	9.2066	9.6541	9.738	8.9065	9.4274	
IPO13	8.0132	9.1949	8.4796	7.7698	9.1763	7.8156	
SCP2	8.5527	7.533	7.8005	8.2637	7.1593	8.1199	
ITFG1	8.2762	6.983	8.0997	6.8025	8.1362	8.2485	
RAD9A	6.8775	7.6155	6.9687	7.5883	7.1803	6.8335	
DRAP1	9.1258	8.8756	8.9518	9.084	8.141	9.0135	
SPP1	4.1383	3.7492	3.3419	3.8961	3.5339	4.0438	
HYOU1	10.5432	9.6918	10.6423	9.4191	10.4566	9.7644	
PCMT1	10.8408	10.8595	10.625	11.0357	10.6085	10.7237	
FOS	4.3271	6.3669	6.8297	4.0465	6.0182	3.9795	
FYN	5.4883	4.0218	4.477	5.5995	4.4575	5.5561	
MCOLN1	6.1866	5.9999	6.7365	6.0378	6.3103	6.1009	
MYC	11.6235	11.4075	12.156	11.7411	11.3015	11.9148	
ID2	9.2768	8.9061	9.1418	8.8033	6.9606	7.3246	
POLB	7.497	7.5812	7.2828	7.3203	7.2687	7.7804	
CETN3	6.9737	6.7675	6.6486	6.5759	7.1803	7.2268	
KCNK1	4.9068	4.7618	5.0152	4.6784	5.8911	5.7605	
AXIN1	8.0286	8.0829	8.029	7.6385	8.2204	7.7311	
SMC4	11.6362	11.6353	12.1279	11.8813	10.8171	11.7671	
RAI14	8.6463	9.0155	8.1957	8.896	8.7507	8.3827	
SMARCD2	9.6188	10.1135	10.0191	10.1504	9.3866	10.0742	
DNAJC15	9.2013	8.977	8.901	9.1064	9.2404	8.7779	
MPZL1	8.8606	9.1216	9.3941	9.5871	8.618	9.1279	
HOXA10	4.4668	4.2042	4.2084	4.3815	4.7077	4.1621	
NRAS	8.618	8.4143	8.224	8.1654	8.6973	8.3483	
CASP2	6.1866	5.8795	5.8654	6.3252	5.5595	6.0019	
EBNA1BP2	11.3776	11.672	11.9221	11.9601	11.3747	11.5358	
CTNND1	10.8238	9.8031	9.4558	8.4545	10.1988	9.4637	
TATDN2	5.5732	5.2079	5.7183	6.0556	5.1168	5.7096	
LRPAP1	8.9971	8.7221	9.0183	8.9339	9.1764	9.2131	
ZNF131	9.6452	9.2377	9.3486	9.5437	10.3142	8.6555	
BNIP3L	6.0238	5.3643	6.093	4.9501	6.1079	5.9014	
HOOK2	5.4947	5.1045	5.1787	7.012	5.5587	5.0728	
ERBB2	15.0	15.0	15.0	15.0	15.0	15.0	
TBPL1	8.226	8.2546	8.318	8.3303	7.632	7.6678	
INTS3	9.3335	9.4701	9.9668	9.4228	9.6741	9.5827	
RAE1	11.0403	11.3688	11.4171	11.3688	11.0197	11.1286	
CDK1	12.1333	11.8261	11.8072	12.156	11.3432	12.0338	
RFNG	9.8404	10.0288	9.2236	8.7395	10.6754	9.6443	
MICALL1	6.3877	6.1574	6.5022	6.7026	6.4317	6.34	
SLC35A1	9.6844	9.7644	9.3687	9.3386	9.3584	9.3207	
KLHL21	4.5647	4.6638	4.7135	4.9786	4.3475	4.7785	
NIPSNAP1	7.4693	7.6345	7.9706	7.7475	7.0712	7.6132	
BCL7B	8.0397	7.6626	7.417	7.8974	7.2692	7.5089	
TLE1	9.3636	9.6702	10.3533	10.7402	10.0599	10.1135	
FZD7	4.7287	4.8224	4.9615	4.3197	4.8857	4.7284	
TIMELESS	10.0122	9.8605	10.0451	9.9718	9.7231	9.9182	
COG2	8.3055	8.1544	8.0359	8.2204	8.0397	7.0778	
DHX29	7.1394	7.0551	7.7064	7.6282	7.3257	7.6692	
MMP2	10.4746	8.6619	8.8354	6.9798	10.393	8.9606	
MRPS2	10.644	10.5092	10.7058	10.8511	10.566	10.898	
KCTD5	6.9161	7.2213	7.3032	7.22	6.5314	6.93	
TCEA2	9.442	8.7718	8.6191	8.4179	9.8384	8.9607	
CNPY3	7.6289	7.2879	7.6132	7.2885	6.7078	7.1719	
FHL2	8.2802	8.141	8.086	7.9648	7.417	7.7511	
ADAM10	7.9469	8.2399	8.4592	8.4534	8.4122	8.5996	
FKBP4	14.0962	14.187	13.562	13.0258	14.3849	13.5892	
CD58	8.8328	8.9431	8.7386	9.0039	8.2737	8.6279	
KAT6A	7.6493	7.7586	7.5295	7.3746	7.7351	7.4911	
CDK7	10.3437	10.1359	9.8695	10.566	10.3437	10.2831	
KIF5C	5.5588	5.8102	5.2665	5.9904	5.4644	5.6423	
HMG20B	12.2002	12.2949	12.2663	12.4883	12.2073	12.5387	
MAP3K4	6.5278	6.6622	7.4008	7.4935	6.4212	7.2027	
PIN1	9.8725	10.5762	10.4918	10.2873	9.5913	10.5683	
ZFP36	9.5258	8.5648	8.9428	8.3758	10.1806	8.6479	
INPP1	6.4653	4.7785	5.4312	5.0188	5.6605	6.0378	
LAGE3	5.3354	6.4924	6.8634	7.4802	5.0983	5.0983	
RAC2	4.4014	4.4868	4.4474	4.5679	4.9236	4.7249	
TNFRSF21	10.7329	9.9606	9.8555	8.6789	11.1334	9.8489	
HMOX1	5.0977	5.0601	6.2333	6.2817	6.7552	5.4696	
KIF14	4.5823	5.4569	5.2359	4.8352	5.2785	4.7717	
COL4A1	6.6678	6.1119	6.0051	5.9176	7.0712	6.202	
DUSP6	7.6648	6.6584	7.1652	6.6082	7.9999	7.2527	
CYB561	10.7156	10.5962	11.0784	11.1542	11.0403	10.8747	
EPB41L2	4.7336	5.2911	4.9546	5.5248	5.2388	4.1891	
GNAI2	6.12	5.8515	6.2769	6.2817	6.1472	6.2166	
HTRA1	9.9706	9.2157	8.7033	7.9656	9.5118	8.3606	
TSTA3	6.8373	7.1945	7.8645	7.7222	7.7351	7.6526	
WASF3	5.3906	5.8982	5.6833	6.083	5.582	5.8318	
DNMT1	11.6223	11.5942	11.1334	11.2415	11.276	11.2769	
TSPAN6	6.967	7.0825	6.7118	7.1171	6.642	6.8849	
FBXO21	9.1302	9.8725	8.6761	8.6745	9.4228	9.7201	
RAB27A	8.0484	7.9856	7.4615	7.7142	7.8938	7.7814	
DDR1	9.6844	9.5771	9.7785	9.2975	9.2377	9.0336	
PPP2R3C	8.8731	8.8886	8.9602	9.7001	8.6974	9.5842	
ADRB2	4.2784	8.6745	4.4046	4.0077	4.3197	4.2329	
LPGAT1	8.7068	8.7815	8.9126	9.2673	8.7205	8.896	
DUSP11	10.4346	9.9463	9.8042	9.2236	10.54	9.7013	
GRB10	9.1507	5.6945	5.3434	5.7952	5.8473	5.928	
MMP1	6.1324	6.2904	5.8068	4.9958	6.3777	5.606	
TP53BP2	10.9078	10.625	10.8108	11.0403	10.7829	10.7239	
CDKN1A	7.071	7.4661	6.6893	7.9759	8.2652	6.3855	
ZW10	8.1272	6.7098	8.1311	6.7655	7.2536	8.2507	
CORO1A	9.614	9.4114	9.6758	9.2516	9.3386	9.6362	
TJP1	7.1168	7.0199	7.3588	7.176	7.0011	7.0712	
ABCB6	10.0451	9.8772	9.8031	10.0557	9.5113	9.8772	
XPNPEP1	5.913	5.8762	6.3362	6.2333	6.144	6.083	
MAMLD1	5.1194	10.9914	4.8723	4.9711	5.0728	4.7909	
MTHFD2	11.6699	11.9349	11.8401	11.8224	11.5118	11.8675	
DSG2	7.0853	8.226	8.2562	7.7698	8.318	7.8582	
PRAF2	8.1204	7.3086	7.7218	7.9753	6.6391	7.7644	
DNTTIP2	11.5932	11.3432	11.3432	11.4735	11.2393	11.1597	
SLC27A3	10.6117	10.6654	10.3754	9.1597	11.2904	10.2873	
CD97	9.1842	9.2734	9.402	9.5437	9.416	9.1059	
HTATSF1	11.5145	11.4538	11.1884	10.9218	11.6223	11.4328	
IL13RA1	7.6897	8.1006	7.674	7.2279	8.2016	7.6475	
NCAPD2	9.9341	9.3027	9.4729	9.1617	9.9606	9.4023	
AGL	7.0114	6.804	6.5716	6.5957	6.4031	6.6527	
TMEM109	11.1017	10.9552	10.9975	11.0613	10.3285	10.8468	
CDC25B	12.9724	12.4879	13.1437	13.1723	13.2694	12.9974	
ICAM1	4.9446	4.9458	5.4875	5.6788	5.9688	5.4207	
GATA3	5.9872	4.9088	4.6783	4.7209	5.0055	4.6093	
NUP93	7.8078	7.5457	7.8583	7.9109	7.8714	7.6827	
PLA2G15	5.745	5.4254	5.298	5.529	5.2079	5.665	
RPA3	7.8184	8.3061	8.2042	8.3086	6.7822	7.6425	
PIP4K2B	5.6672	5.23	5.5587	6.0019	5.0724	5.8728	
TES	13.6576	14.0338	13.6576	13.6576	13.2966	13.4752	
MYCBP2	7.8515	7.9286	7.943	7.7343	8.1427	8.0318	
SPR	9.8334	9.6853	10.2372	10.1435	10.2873	10.004	
PGRMC1	13.2926	13.3128	13.1723	13.4385	12.5011	12.8877	
RELB	7.3375	7.0626	7.23	7.6509	8.0456	7.4396	
AARS	9.433	9.3082	9.4734	9.6119	10.0116	9.4424	
EPHB2	4.6093	5.3434	4.9162	5.14	4.6093	4.3126	
GPC1	7.2281	6.7062	6.2482	6.3806	7.5506	6.828	
RPIA	9.7874	9.8031	9.6594	10.2071	9.2013	9.738	
ELAC2	11.008	10.5767	10.98	10.7237	11.3588	10.98	
GPR56	11.6277	11.4328	11.6142	11.2906	10.987	11.2237	
NVL	10.6557	10.7629	10.5092	10.0248	10.7989	10.1173	
PLSCR1	5.8762	5.8891	5.9454	6.1784	5.9074	5.8102	
CHEK1	9.1925	9.1311	8.8687	9.3207	9.1767	9.2274	
CTSL1	11.4686	11.1676	11.5693	11.7199	12.1115	11.4388	
CTSD	12.6829	12.8181	12.989	12.7527	12.9186	12.8181	
ME2	7.0011	7.2213	7.3259	7.6582	7.1073	7.5568	
ARHGEF2	7.4819	7.3493	7.5581	7.6897	7.2948	7.4474	
PDGFA	6.1435	5.582	5.4875	5.2756	5.0335	6.1258	
ILK	10.3222	10.4565	10.5209	10.7156	9.9175	10.6072	
WDR67	10.9552	10.8213	10.955	11.2344	10.4295	10.7373	
NFIL3	5.745	6.062	6.0507	5.9925	6.2302	6.3152	
RFC2	9.8555	10.1632	10.231	9.9976	9.5351	9.9606	
ARL4C	8.3959	8.0451	7.8309	6.883	8.9271	7.4514	
TIMM9	12.3864	12.4874	12.3852	12.8181	12.0476	12.2767	
CPNE3	13.0699	13.5892	13.2618	13.3738	13.0699	13.1437	
ORC1	12.0505	11.008	10.6219	9.7851	11.8016	10.4135	
C5	6.0724	6.098	5.9524	5.5993	6.1644	5.4162	
PARP2	8.6943	8.7111	8.3719	8.4897	8.1269	8.4089	
FASTKD5	8.9146	9.1729	9.9379	10.2198	9.9258	9.1675	
SCRN1	9.3636	9.1862	8.9654	8.9037	9.218	9.2675	
MAN2B1	7.4121	6.9673	7.1051	7.4401	6.5219	7.0712	
PTPLAD1	9.8392	10.2554	10.1875	10.2072	9.9382	10.0528	
MSRA	6.3093	6.0464	6.1311	5.9904	5.8044	5.735	
NFKBIA	10.5844	10.393	10.898	11.1022	10.4746	10.6219	
DCTD	7.8941	7.9466	7.9987	8.1856	7.7394	8.3727	
SYNE2	6.3993	6.7269	6.7566	6.9161	5.9791	6.6036	
MBNL1	7.8675	8.1473	8.5029	8.3748	8.431	8.1603	
UBE3C	10.1632	10.1204	10.2831	10.4566	10.0485	10.2593	
CCDC92	6.5219	6.3685	6.1584	6.2562	5.5645	6.0935	
MYCBP	9.6853	9.834	9.8031	10.0528	8.6639	9.8147	
CXCL2	4.9458	4.8422	5.1353	5.6261	5.9524	4.8743	
PTPN1	10.3376	10.2142	10.1915	10.3665	10.8171	10.2677	
BRP44	11.7671	11.6029	11.4817	11.5216	11.2074	11.5358	
TIMM22	7.9063	7.7697	7.7804	7.5294	7.8415	7.7082	
ATF5	9.031	8.9843	9.3006	9.0088	8.627	9.0039	
ECD	9.6595	9.7711	9.9729	9.9629	9.7467	9.7283	
CIRBP	8.2728	7.9466	8.107	7.9617	7.4778	7.7619	
NSDHL	7.5634	8.7795	8.6452	8.6491	9.0221	8.9333	
ADI1	8.9381	9.0899	9.082	9.402	8.5264	9.0718	
NFKBIE	6.5904	7.4345	6.3226	6.0669	7.0505	5.9925	
ADCK3	4.4442	4.9702	5.2665	4.9068	5.9579	4.7136	
PRSS23	5.7946	4.8841	5.5292	5.3103	5.6101	5.5983	
CCNH	7.6582	7.1634	7.2494	6.8615	7.1347	7.3203	
GDPD5	7.2472	7.4802	6.8749	7.5116	7.8118	6.7984	
P4HA2	6.0042	5.8627	5.5959	5.968	5.3987	5.7302	
TARBP1	7.8927	8.3061	8.3337	8.7116	6.7062	8.4867	
ATP6V0B	8.8449	8.8927	9.1581	9.025	8.9271	8.6947	
RBKS	7.4935	7.3404	7.3493	7.467	6.0182	7.089	
CAPN1	7.6969	7.2963	7.7271	7.7823	6.5079	7.3203	
KDM3A	6.1853	6.1969	6.7946	7.0082	8.2939	6.4259	
BID	6.8659	7.7311	7.1208	7.9209	7.5883	6.9421	
STXBP1	7.4842	7.1938	7.2992	7.2621	7.7432	7.5426	
ITGB5	9.5373	8.9286	9.2573	10.2632	9.7344	9.6688	
MTF2	8.4685	8.7492	8.6803	8.9561	9.0159	8.5509	
HLA-DRA	5.9313	5.5016	5.0242	5.3337	5.6672	5.1113	
SLC11A2	7.3619	7.3032	7.4275	7.4584	7.5731	7.2262	
PDIA5	5.176	5.0007	5.0538	5.9014	4.9192	5.6874	
PIK3C2B	8.1067	7.9466	8.1654	8.0905	8.0613	8.178	
RAP1GAP	8.6383	8.1313	8.779	8.7779	10.5092	8.8298	
SLC25A46	7.9893	8.7933	7.9062	8.4636	8.5152	8.4021	
CDK19	7.6168	7.4788	7.2106	7.545	7.4645	8.0414	
NOLC1	8.2263	8.3033	8.6204	8.6697	8.0691	8.1603	
CAT	10.3084	10.4097	10.4187	10.2742	10.3342	10.3065	
KIAA0753	7.4373	6.8532	6.9606	6.5022	7.467	6.775	
DUSP14	7.7568	7.4474	7.524	7.7924	8.1603	7.5607	
KAT6B	7.4209	7.3291	6.9208	7.2684	7.4219	7.3932	
CHN1	4.2857	4.8605	5.5534	3.5316	5.224	4.2911	
HMGA2	5.5343	4.987	4.5804	5.1041	5.2306	5.7771	
IGFBP3	6.1008	6.1944	5.975	6.0867	6.0386	5.665	
MAPK13	4.6702	5.1924	4.6638	4.6143	5.0983	4.9957	
TRIB1	8.7677	8.3854	7.9508	8.0718	8.8886	8.3657	
UFM1	8.958	9.1388	9.2098	9.2428	9.3536	9.1445	
