gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MAPKAPK3	6.9588	7.15675	7.53845	7.46115	7.1111	7.50145	
CASP3	10.3524	9.83815	9.6819	9.8453	9.9019	10.2105	
MBOAT7	13.7703	13.7297	13.6301	13.8942	13.5831	13.6663	
PNKP	8.18585	8.02775	8.3703	8.53555	9.0383	8.74605	
PSME2	13.1339	13.43	13.3903	13.6071	12.9256	13.2584	
NISCH	7.6777	6.7472	7.2098	7.3551	7.5198	7.7206	
SLC35A3	6.16955	7.77675	5.9839	5.98275	6.7815	6.92925	
CPSF4	10.5212	10.3763	9.17605	9.49385	9.6492	9.76445	
LSR	9.4885	9.3723	10.7447	10.4175	10.6488	10.334	
COPB2	11.4375	11.4474	11.2987	11.3622	11.2755	11.8365	
MEF2C	6.224	6.3609	5.9888	6.01065	5.8661	5.62275	
GADD45A	10.374	10.4787	9.78865	10.2845	9.7355	10.4351	
KDM5A	7.56835	8.25065	9.21475	7.72525	7.8023	8.18205	
FAM63A	7.72475	7.49635	6.89835	6.8434	6.7881	7.10215	
SMNDC1	7.82205	8.20045	8.46115	8.26345	7.8801	7.66415	
NUDCD3	8.9118	8.747	9.2481	9.20255	9.3517	9.61855	
RAB4A	6.9386	7.1207	7.2606	7.8478	6.4229	7.40545	
FGFR2	9.8712	9.8067	8.2465	9.5352	10.8473	7.86265	
IFRD2	9.42705	8.50795	9.34775	10.5907	8.5772	11.5936	
BACE2	10.3222	9.82465	10.668	11.242	9.5373	10.7999	
HMGCR	8.78105	8.5733	8.4511	8.0753	9.4348	8.3233	
LYN	6.7155	6.7482	6.3128	6.72035	6.0301	6.7412	
SLC35B1	8.5976	8.61585	8.96205	9.23275	9.1223	9.072	
ISOC1	8.9884	8.87205	9.2451	8.8802	8.3386	8.0513	
TIMP2	9.4159	8.3164	8.57205	9.0115	9.2387	8.76775	
DUSP3	8.0509	8.1162	7.1831	7.2412	8.8679	7.2078	
LSM6	6.07465	6.2493	6.26075	6.38685	5.519	6.38465	
CALM3	8.1596	7.6096	7.25045	7.39625	8.0832	6.77115	
MOK	6.99565	4.8581	5.36955	5.3349	5.2485	5.3896	
PPP1R13B	7.93695	8.0811	7.4144	8.0628	7.4158	7.12235	
SACM1L	9.5854	9.57595	9.81225	9.65415	10.0409	10.2095	
DNAJB2	10.1556	10.0175	10.4148	9.36665	9.7329	9.97855	
TCERG1	10.2045	10.0959	9.8889	10.3638	9.2632	10.1341	
CERK	8.5296	8.05	7.41825	7.4628	7.5406	7.72735	
KIAA0196	10.2235	9.7816	9.2185	9.60705	10.8434	8.7802	
DNM1	4.8172	4.94835	4.5413	4.693	4.3488	4.2089	
LAP3	11.8095	12.0259	11.9875	11.7815	11.769	11.5124	
DDIT4	7.84425	8.2211	7.6783	7.44535	8.9873	7.56365	
MAPKAPK5	7.0021	7.21	7.19765	8.36225	8.0441	7.09675	
ALAS1	12.1324	11.3555	11.0582	11.775	11.7544	11.525	
HDGFRP3	5.2871	4.79475	5.6495	5.1989	5.3207	5.6159	
PAFAH1B1	11.1223	10.2971	9.7973	10.0744	10.1362	9.18645	
PRKCH	6.434	6.2679	6.84805	6.6363	6.279	6.48135	
PSRC1	11.5984	11.0964	10.9214	11.4214	11.7838	11.8586	
RAB21	8.5209	7.886	8.5348	8.3761	8.1986	9.81275	
ERO1L	6.6861	7.0536	7.11245	7.83405	7.4664	7.44495	
PSIP1	8.1994	8.5511	9.5171	9.68005	9.3116	8.6379	
APOE	7.18605	6.0162	6.0838	6.2064	6.5052	6.6079	
CREB1	5.0278	5.11525	5.193	4.90975	4.6456	4.94935	
MBNL2	11.2652	11.5422	11.5976	11.4883	10.8519	10.9986	
RBM15B	8.9781	9.00765	9.02845	8.6254	8.4415	8.76735	
PACSIN3	8.12935	7.68735	7.99795	7.68965	7.659	7.61785	
TOMM70A	9.8324	9.597	8.94595	9.6421	9.8415	10.0786	
CBR1	10.5265	10.6525	10.4874	10.9878	10.6808	10.8979	
MTA1	11.3958	10.7043	11.382	9.8998	10.1696	11.2698	
MACF1	9.5639	9.23135	9.2811	9.3498	8.578	8.8382	
PRKCD	8.8309	8.36215	8.8776	9.15585	8.6005	9.4497	
CCNA1	7.00085	5.8508	6.3231	6.03585	6.2954	5.52435	
PIK3R4	6.9564	7.1722	7.05965	7.66695	7.6405	7.41105	
CSNK1E	10.0383	9.85805	9.89865	9.63655	10.0664	10.0257	
HIST1H2BK	12.016	11.7043	11.9652	11.945	12.7836	12.4576	
JUN	8.0172	8.4433	9.24315	9.195	8.6653	8.45325	
PCCB	10.2914	10.6539	10.439	9.3326	10.2393	10.6984	
STAP2	7.5654	7.097	7.33785	7.8576	7.8774	7.8897	
TMEM50A	8.7329	9.0383	8.91095	9.00305	8.4735	9.06325	
PMM2	13.3427	12.3518	11.8541	12.0713	13.299	12.147	
SCCPDH	5.86735	6.17765	5.67515	5.2459	5.0662	5.1183	
HSD17B11	8.225	8.5042	8.61785	8.2239	8.627	8.39895	
TSC22D3	9.84315	9.65775	9.75355	9.95515	9.8804	9.6199	
FBXL12	7.644	7.029	7.913	7.54465	7.9525	7.74305	
TFAP2A	12.1024	11.3666	11.0709	11.7217	11.979	11.0951	
WDR61	8.61315	9.4974	9.00375	9.69725	8.7298	9.09585	
ZNF395	11.654	11.0499	10.2474	10.2999	11.7544	9.705	
FAS	6.94485	5.21195	4.062	4.7325	4.1692	4.27035	
VPS72	9.24385	8.31665	7.4718	8.325	10.1008	7.52855	
CENPE	7.56815	7.44215	7.3412	7.88765	7.4509	7.88165	
CLSTN1	10.1653	10.0719	10.0718	10.1545	9.5722	10.0545	
CREG1	11.445	11.0812	11.4121	11.7356	10.9618	11.6323	
MAPK9	11.0911	11.2365	10.7212	10.4326	10.0558	10.4706	
PRR7	5.31155	5.2009	5.63715	6.5159	5.7269	5.29365	
SKP1	5.71125	5.74185	5.5378	5.1971	6.1842	6.48955	
POP4	9.0652	8.9411	8.7046	9.3051	9.3035	9.42895	
TMEM110	6.54665	6.95895	6.40715	6.0086	6.4751	6.1845	
NFE2L2	10.5877	10.3008	10.3338	10.4524	10.1104	10.4069	
ZNF589	7.3009	6.9777	9.3266	8.58985	7.3303	6.8654	
BAX	9.8394	10.1672	9.55945	9.33195	10.5817	8.99015	
BLCAP	11.356	11.7912	11.5944	11.7597	11.2482	11.8003	
CNDP2	10.9261	11.2599	11.4268	10.9999	11.0077	11.0512	
FAM20B	8.53555	8.51125	8.58515	8.4481	8.3788	8.4385	
PROS1	5.4116	3.8132	3.44175	5.03055	3.2357	3.4348	
TNIP1	7.58535	7.68605	7.1691	7.5908	7.8068	7.99445	
CRKL	11.2451	11.418	11.1602	10.9937	10.1614	10.4559	
P4HTM	8.42925	8.48505	8.5169	8.84725	9.6839	9.38025	
REEP5	8.12575	8.0379	6.50545	7.6243	8.2992	7.12085	
ZNF318	6.7782	7.0306	6.67305	6.6985	6.9424	7.10705	
BZW2	8.95085	10.0385	9.0993	9.88995	8.505	9.91855	
FDFT1	9.83065	8.98365	9.6881	9.95255	11.0113	9.63475	
CGRRF1	7.89195	8.22705	8.48375	8.63615	9.179	8.1994	
TRAP1	8.98605	9.303	9.01835	9.12695	8.8756	9.3595	
AMDHD2	6.39715	6.92615	7.117	7.0716	6.88	6.9894	
GTF2A2	11.7473	11.6145	11.7438	11.7178	11.0738	11.7466	
PEX11A	7.0377	5.5597	5.11195	7.7661	5.5643	6.57305	
PSMD9	8.97025	9.40595	9.04985	9.17215	9.2275	9.7613	
GFOD1	7.53935	7.83055	7.6368	7.4908	7.2144	7.42825	
MTFR1	10.7073	10.5964	10.2518	10.7593	10.5975	9.41945	
PECR	6.23	6.2988	5.85445	6.50925	5.8725	5.6909	
UBE2A	13.101	13.1353	13.2581	13.0979	13.1339	13.4007	
NIT1	11.7058	10.76	10.6774	10.6997	10.9009	10.3825	
SOCS2	7.23305	6.77	6.9642	6.90945	6.7986	6.05745	
SYNGR3	5.3884	5.75875	5.44335	5.15405	5.3939	6.0645	
ZDHHC6	5.19075	5.7867	4.51235	4.61235	3.271	5.5821	
ITGAE	10.6027	10.6297	10.6339	10.406	10.8059	10.5358	
NFKB2	4.3073	5.5133	4.99785	4.732	4.8972	4.08505	
STK25	11.2408	11.3232	11.1759	11.4334	11.3374	11.1924	
TMEM5	7.9323	7.7013	7.97245	7.6015	7.6513	8.21765	
ABCF3	8.28745	8.2568	8.65245	8.17405	8.8501	8.7534	
ATP5S	7.3696	7.51065	7.66655	9.1404	7.9966	8.17565	
FCHO1	7.39015	7.0625	7.2433	7.846	7.8906	6.7161	
NGRN	7.49415	7.30175	7.4636	7.0544	7.1062	6.53175	
HOXA5	7.1558	7.1519	6.82655	7.0288	6.4869	8.32205	
OXSR1	8.155	8.3932	8.1213	8.46015	7.944	8.18215	
GRN	10.6699	10.3117	10.1787	10.8116	9.9815	10.316	
SMARCC1	9.77815	10.5461	10.6688	10.362	10.5313	10.4724	
NUP85	9.45735	9.3359	9.36065	7.63535	9.179	9.347	
PAK6	3.9874	4.5344	4.60525	4.09125	3.8855	5.3057	
GHR	4.5536	5.7298	4.7969	4.62835	4.1271	5.1094	
GTPBP8	6.48715	6.30265	7.6995	6.27915	7.59	6.8262	
GLOD4	9.83905	10.3375	10.235	10.8823	10.9254	10.3587	
PTK2	11.3717	10.6468	11.1725	10.7583	10.7336	11.073	
CDK4	10.26	11.1364	11.2711	11.0283	10.3988	10.6845	
EPN2	9.18505	8.76955	8.67815	8.85905	9.1112	7.87695	
CCDC90A	7.688	6.93485	7.7988	7.95045	7.5495	7.71245	
IL4R	7.44125	7.65315	7.4069	7.53095	8.3311	7.19815	
KIAA0528	9.2349	9.79415	9.28455	9.375	9.3843	9.18315	
PRKAG2	6.34595	7.00635	6.57665	6.93405	5.9239	6.8339	
KIT	5.8463	6.87515	6.03455	3.934	4.0108	3.994	
MRPS16	7.66915	6.484	5.60715	6.3835	9.0121	9.00625	
PTPRC	7.63	7.6696	6.6252	7.17475	6.9278	5.81905	
RPS5	7.40155	5.7626	5.97245	6.769	6.4259	6.38885	
NOL3	8.52485	10.0696	9.03915	9.08115	9.045	9.3349	
PSMG1	9.68465	9.10585	9.9458	10.1581	9.9489	10.2126	
NR1H2	8.36565	7.5415	8.09985	8.0262	8.0805	7.4629	
TMEM97	9.64275	9.6937	10.0812	9.88345	10.4862	10.2521	
LRRC41	11.2924	11.3032	11.2123	11.1699	11.0184	10.6211	
PLS1	9.8585	9.64165	10.3795	10.8703	9.6952	10.6366	
DUSP22	6.62715	7.2569	6.4851	7.2587	6.0844	6.7043	
KIAA1279	7.75265	7.18995	8.19705	8.1008	8.2107	7.64805	
RPS6KA1	8.12435	8.44785	8.94545	8.48595	8.9717	9.3289	
TCEAL4	8.43775	8.13855	8.60955	8.88895	9.3304	9.00785	
DCK	9.781	9.58675	8.5987	8.56285	8.4643	9.4842	
NUP133	9.05305	8.90205	9.2132	9.17365	9.2275	8.77635	
NUP62	9.19185	9.2978	9.8855	9.9133	9.7716	9.9327	
TRIM2	11.8684	12.4771	11.0769	12.5224	12.3147	12.6089	
SNCA	9.4471	9.538	9.08855	7.6398	9.3726	9.40745	
SPTAN1	5.9522	5.5818	5.26935	6.04395	5.3335	5.912	
MALT1	9.372	9.3628	9.6323	9.7271	9.5167	9.3196	
VPS28	7.00925	7.24075	7.19865	7.12505	7.7285	7.51115	
LRRC16A	5.5758	6.76105	6.68095	6.8735	6.8552	7.038	
YKT6	9.1001	9.52835	9.51835	9.90885	10.0598	10.3429	
CHP	5.35375	4.8666	5.1448	4.477	6.1532	4.6655	
KIF2C	6.262	5.465	5.6901	6.2302	5.6071	6.01	
NNT	5.3491	5.44825	4.886	5.0779	4.5708	4.63775	
NR2F6	11.7435	12.0582	12.5381	12.2501	12.5317	12.0615	
COL1A1	5.9247	5.55115	5.47175	5.78355	6.1836	5.8331	
EXOSC4	5.2045	6.0904	5.2268	4.83125	5.3225	5.79255	
CDC25A	7.13695	7.34125	7.2291	6.30245	6.9974	7.14625	
PDLIM1	8.999	8.94765	9.07175	9.23695	8.4901	9.258	
CRELD2	8.4916	7.9244	7.52985	7.9603	8.0121	7.59535	
TP53	11.5016	11.4447	11.9401	11.9955	11.6828	11.7204	
IQGAP1	10.576	10.626	10.5005	10.9119	10.5865	10.9231	
RRP12	7.21165	7.2433	7.31285	7.09365	7.2063	7.4261	
ACAT2	8.3706	8.1653	8.69695	7.60885	8.995	7.20475	
EGR1	5.69555	6.2559	5.09765	5.7167	5.952	6.26755	
MUC1	7.07915	7.04415	6.47965	7.2016	7.1557	6.5942	
THAP11	7.11155	7.2611	8.00755	6.9711	6.2098	8.03255	
AURKB	11.0825	10.5173	10.4464	10.9579	11.4171	11.018	
CEBPD	9.06865	8.763	8.87665	9.04675	8.8649	8.2244	
HSPA4	11.8708	12.0634	11.7402	12.1201	11.6147	11.4102	
MAST2	8.1368	8.22105	8.17215	8.4298	8.1086	8.1509	
DHDDS	7.5471	7.4901	7.74585	7.4686	7.2921	7.1415	
TOP2A	12.5558	12.3862	12.5636	12.6915	13.2621	13.3864	
GADD45B	6.5771	6.66545	6.40545	7.45435	6.1004	6.1466	
NCK2	6.7958	7.2657	7.6492	7.79205	7.2258	7.85255	
AURKA	8.25915	8.05005	8.5581	9.1073	9.2275	9.1934	
KIAA0355	5.39295	6.82075	5.4307	5.96625	5.5677	5.8921	
B3GNT1	5.99345	5.91865	6.7771	6.30495	6.578	6.2038	
DYNLT3	5.4809	6.04825	5.99	5.631	6.0507	5.79795	
CDK5R1	4.8195	5.0875	6.3062	5.54065	3.7185	4.08145	
CHMP4A	6.56595	5.7971	5.44755	4.5401	6.4751	5.81375	
IPO13	9.19185	6.54975	7.7485	7.7792	7.7804	6.53605	
SCP2	6.3954	7.24525	6.59155	7.0952	6.431	7.4271	
ITFG1	8.9582	9.0114	8.91865	8.8992	9.1456	9.2155	
RAD9A	5.5622	5.53275	5.99	7.43685	5.9929	5.2061	
DRAP1	8.6478	8.10785	8.52475	8.6325	9.0506	8.9818	
SPP1	8.2036	3.7978	3.7242	6.1044	4.468	4.46235	
HYOU1	10.3256	10.9284	10.3167	10.5409	10.5593	9.53055	
PCMT1	10.1208	10.024	9.93635	10.0476	10.3077	10.4099	
FOS	7.82035	7.77985	6.84385	6.8731	5.1277	5.76205	
FYN	5.92985	6.0781	6.0152	6.2744	5.6002	6.2559	
MCOLN1	5.18605	4.95555	4.84595	5.271	5.2829	5.26815	
MYC	9.52115	9.17055	9.1841	9.7413	9.6422	10.0497	
ID2	7.1561	7.0056	5.26425	5.98425	6.8202	6.37365	
POLB	7.2478	6.8854	7.32135	7.54985	7.0839	7.45255	
CETN3	6.2948	6.884	6.6194	6.9441	7.6703	7.49935	
KCNK1	9.16625	9.4567	9.76695	9.6654	10.0885	9.67615	
AXIN1	7.1734	7.11465	7.5447	7.4007	6.4561	6.96435	
SMC4	11.5285	11.8766	12.0537	12.2495	11.5412	12.1497	
RAI14	11.4832	11.1953	11.1383	10.8424	10.7732	10.9032	
SMARCD2	9.71945	9.6837	9.76805	9.8617	9.9419	9.50555	
DNAJC15	7.59575	7.6129	8.0286	9.7115	6.9461	7.8948	
MPZL1	9.6847	10.174	9.86495	9.7329	9.325	9.5173	
HOXA10	4.63155	4.47795	7.5241	4.50695	4.0787	7.02835	
NRAS	10.6929	10.7172	11.0305	10.8486	10.8411	11.2205	
CASP2	6.48805	6.34215	6.6997	6.67325	6.3758	6.6298	
EBNA1BP2	10.5964	11.1775	11.2814	11.4101	11.2011	11.1985	
CTNND1	11.1652	10.3424	9.59175	7.25505	10.4065	9.7741	
TATDN2	5.95745	6.1303	6.4614	6.73185	5.9929	6.3627	
LRPAP1	8.9892	9.6185	9.44655	9.57785	10.0505	9.6441	
ZNF131	10.246	9.62605	9.96065	9.94375	9.5336	10.1707	
BNIP3L	6.3118	7.0152	7.2677	6.90955	7.5198	7.26185	
HOOK2	7.7054	7.51845	6.91725	7.4705	6.9702	8.3634	
ERBB2	10.9992	10.6742	11.0799	11.3129	11.2839	11.4475	
TBPL1	6.43385	7.11745	7.42185	7.0678	7.0712	7.0377	
INTS3	8.6143	8.48815	8.6601	8.7066	8.9169	8.90265	
RAE1	9.2972	9.61745	9.8327	9.52025	9.493	9.43095	
CDK1	10.8736	10.7367	10.4494	11.3584	11.4756	11.4667	
RFNG	10.0408	10.316	9.7037	10.0851	11.0291	9.8817	
MICALL1	8.7098	8.4028	7.9989	7.15775	6.8369	7.7456	
SLC35A1	7.57755	7.46235	7.6097	8.09785	7.8011	7.22665	
KLHL21	4.71465	4.2208	4.8649	5.3399	4.5558	4.71095	
NIPSNAP1	8.46975	8.09975	8.51775	8.51145	8.5594	9.05435	
BCL7B	6.213	5.7591	5.90995	5.9622	6.0143	6.0021	
TLE1	9.3271	9.1044	9.2005	9.41465	9.1456	9.0927	
FZD7	9.515	9.3875	9.1553	9.36015	9.8019	9.16475	
TIMELESS	10.5167	10.3321	10.7678	10.5751	10.8707	10.6574	
COG2	6.03045	7.5572	7.09395	5.5215	7.4483	6.37815	
DHX29	7.15265	6.42455	6.73345	6.561	6.375	6.7622	
MMP2	10.1409	8.7046	8.36965	8.6749	8.8285	6.8928	
MRPS2	11.5576	11.5918	11.5597	11.5381	11.3614	11.6288	
KCTD5	6.7087	6.98045	6.8227	8.127	6.3949	7.2922	
TCEA2	10.9571	10.4839	10.0407	10.4755	10.909	10.7302	
CNPY3	8.32285	8.26285	10.2659	7.62205	7.6388	7.55905	
FHL2	13.4864	13.6334	13.8624	13.4703	12.7221	13.7115	
ADAM10	11.0597	10.9087	11.0996	11.4385	10.4726	11.4438	
FKBP4	14.9699	14.659	14.5075	14.5876	15.0	13.9114	
CD58	10.2494	10.5372	10.4499	10.9361	10.9775	10.7678	
KAT6A	7.5624	7.58515	7.43825	6.73085	7.2024	7.4045	
CDK7	9.23875	8.77335	9.1172	8.87955	8.9091	9.20955	
KIF5C	5.18345	5.39795	5.679	5.21775	4.6528	7.1921	
HMG20B	12.1342	11.574	12.0287	11.451	11.9176	12.9321	
MAP3K4	5.03305	5.32005	5.20535	5.5034	4.7849	5.73385	
PIN1	10.0572	10.9162	9.9818	9.7919	10.1231	10.7212	
ZFP36	10.993	10.7044	10.8525	10.9194	10.4216	11.3024	
INPP1	5.89395	5.4931	5.3275	4.2157	6.1836	5.99555	
LAGE3	4.60225	5.4524	4.8763	6.33595	5.6312	4.61655	
RAC2	5.51395	5.8804	6.03595	6.3129	6.0585	6.27525	
TNFRSF21	12.4131	11.6668	11.762	11.2952	11.5044	11.081	
HMOX1	8.01945	8.3615	7.2205	7.47405	7.5564	7.5285	
KIF14	6.7371	7.34055	7.21225	6.80295	7.3187	6.8532	
COL4A1	7.60495	6.7372	6.9865	6.9829	6.3155	6.05315	
DUSP6	7.4242	8.04765	6.01245	5.88405	7.4509	6.96595	
CYB561	9.68725	10.2423	9.88375	9.73415	9.5894	10.236	
EPB41L2	9.86355	10.067	10.35	10.6108	10.3776	10.7014	
GNAI2	6.8452	7.36465	7.67075	7.57345	7.9007	7.45525	
HTRA1	7.8322	6.5748	7.8943	7.27945	8.0563	7.1391	
TSTA3	8.4655	9.2493	9.788	10.0326	9.6085	9.822	
WASF3	7.1037	6.97765	7.42525	7.2438	6.7883	7.3968	
DNMT1	12.9126	12.4987	12.2052	12.4472	12.5577	12.1343	
TSPAN6	7.07735	6.6167	6.95805	7.09935	6.7565	6.7599	
FBXO21	10.1395	10.0075	9.7572	10.0993	10.0258	9.0271	
RAB27A	7.6363	7.6507	7.58855	7.58715	7.8277	7.16225	
DDR1	9.07555	8.8499	9.1293	8.7963	9.5615	8.9879	
PPP2R3C	8.38495	7.38925	7.62695	7.36565	6.913	7.37775	
ADRB2	4.7849	5.3335	4.92815	7.30855	7.9758	5.16935	
LPGAT1	8.35245	9.0296	8.98425	9.0159	8.7413	8.62605	
DUSP11	11.5445	10.7901	10.2792	10.6312	11.4997	8.93705	
GRB10	5.59365	7.3164	5.2697	5.15115	5.0709	5.221	
MMP1	8.16105	5.99525	5.7712	5.54085	5.3433	5.7539	
TP53BP2	11.2412	11.2569	11.1075	11.4248	10.6316	11.2878	
CDKN1A	6.5618	6.76585	7.71415	6.0998	6.3244	6.08985	
ZW10	7.8247	8.86205	6.87305	8.003	9.1963	8.3973	
CORO1A	7.39185	7.1665	6.4076	6.60495	6.6672	7.2418	
TJP1	8.54085	8.5504	8.3054	8.4676	7.4022	8.1735	
ABCB6	8.9489	8.58735	9.4625	8.54655	9.0769	8.9688	
XPNPEP1	7.2131	5.5007	6.04425	6.0071	5.9383	5.9662	
MAMLD1	5.9249	5.56945	5.28125	5.79445	4.9492	5.3063	
MTHFD2	11.7078	12.1548	12.1716	12.2646	12.4684	12.1628	
DSG2	5.5412	7.0172	5.8314	5.3098	5.584	4.99225	
PRAF2	6.25285	6.2525	5.5624	6.7791	6.5345	6.39995	
DNTTIP2	10.5791	10.0629	9.9452	10.3421	10.8118	10.2437	
SLC27A3	11.16	9.13885	9.46035	9.201	10.2126	8.14945	
CD97	8.9021	8.91505	9.1089	8.9935	8.6984	9.3693	
HTATSF1	13.1647	13.3997	13.4242	13.5117	13.5048	13.2506	
IL13RA1	10.6188	10.6052	10.8552	10.4459	10.2568	9.386	
NCAPD2	11.2312	10.9377	11.2276	11.0646	11.1805	11.048	
AGL	6.86015	6.8707	6.35095	6.50025	6.7565	6.9303	
TMEM109	8.328	8.54985	8.48125	8.55995	8.6573	8.6878	
CDC25B	11.3544	11.3946	11.5837	11.7865	11.8591	12.0813	
ICAM1	6.49105	5.87695	6.05455	6.6066	6.9569	6.57725	
GATA3	5.95665	6.46645	5.8184	6.08855	5.8851	6.80735	
NUP93	7.8467	8.00495	8.41965	8.5492	8.6333	7.7783	
PLA2G15	7.526	7.7338	7.8488	7.71455	7.6703	8.01255	
RPA3	6.60415	6.8059	7.28695	7.8246	7.6654	8.2037	
PIP4K2B	5.6246	6.1477	6.13655	6.4786	6.0756	7.24305	
TES	12.7892	12.4923	11.7395	12.3767	12.7946	11.5854	
MYCBP2	6.3145	6.71585	8.38655	7.45875	6.4495	6.33285	
SPR	10.1919	10.6598	10.4502	8.86565	9.8629	10.4457	
PGRMC1	13.217	13.2488	13.3719	12.9419	12.8137	13.2288	
RELB	7.09005	7.07745	6.98355	7.09385	7.4595	6.61815	
AARS	11.6956	11.7442	11.8182	11.8528	12.5248	12.4286	
EPHB2	5.79915	5.40555	5.7194	5.3764	5.013	5.47475	
GPC1	9.509	8.8554	9.3982	9.209	9.8307	9.31695	
RPIA	10.0553	9.98635	9.40795	9.11595	9.2796	9.9298	
ELAC2	11.7507	11.8392	11.8195	11.8075	11.9475	11.5877	
GPR56	11.3551	12.2671	11.8659	11.9312	11.5555	11.6295	
NVL	11.578	10.8043	10.1924	9.3583	10.6414	9.51535	
PLSCR1	6.2073	6.5119	6.8526	7.74275	6.7954	6.1895	
CHEK1	7.6897	8.35105	8.06435	7.7029	10.1574	8.104	
CTSL1	8.70085	8.903	8.9642	8.34405	8.42	8.5744	
CTSD	12.163	12.1297	12.3008	12.3197	12.8185	12.0283	
ME2	6.3811	6.7056	7.3127	7.45135	7.055	7.57165	
ARHGEF2	7.491	7.63885	7.92365	7.49925	7.3851	7.54745	
PDGFA	8.3864	7.7318	7.28185	7.0328	8.1153	8.12955	
ILK	8.6302	8.41725	8.65385	8.596	8.4647	8.7435	
WDR67	8.7038	8.50195	7.74085	7.6037	7.4248	7.10105	
NFIL3	4.6512	5.42195	5.3239	6.3393	6.0027	5.6201	
RFC2	8.7652	8.78185	9.00715	6.89595	8.6094	8.65235	
ARL4C	10.0685	9.1542	9.16695	9.47205	9.5397	9.0325	
TIMM9	9.64225	10.0892	10.3655	10.0273	10.2635	10.912	
CPNE3	9.62955	9.9126	10.1244	10.1107	10.2691	10.5613	
ORC1	12.5943	11.9868	11.7441	11.0414	12.0438	10.2785	
C5	5.77535	5.83815	5.9338	5.8875	5.7736	5.04145	
PARP2	7.56045	6.01405	6.36785	6.9889	8.1723	8.05855	
FASTKD5	7.3049	7.87235	8.7751	8.44825	8.522	8.3392	
SCRN1	8.62565	8.53665	7.8142	8.3661	8.2085	8.7935	
MAN2B1	8.02435	8.1992	9.31355	8.54585	8.298	8.21485	
PTPLAD1	10.2198	10.7654	9.7799	10.9552	11.0956	10.6008	
MSRA	7.35045	6.3825	6.64295	7.0759	6.1521	7.0596	
NFKBIA	7.374	7.4846	7.6818	7.6845	7.8979	7.67855	
DCTD	8.9231	9.00905	9.46675	9.32335	9.1309	9.4886	
SYNE2	7.66895	6.8764	6.47165	6.8849	6.6253	8.1342	
MBNL1	6.9516	7.6875	7.7723	7.61885	7.4579	7.5904	
UBE3C	11.7444	11.8154	11.9948	11.9766	11.6398	12.3733	
CCDC92	7.1081	6.7134	6.58795	6.3523	6.279	5.93365	
MYCBP	9.7351	9.56675	9.97165	10.1984	9.6799	9.85625	
CXCL2	5.6195	5.2599	5.5958	5.58205	5.8003	5.20835	
PTPN1	10.7256	10.7562	10.7606	10.9924	11.8123	10.8223	
BRP44	11.2491	11.1094	11.3954	11.2195	11.0291	11.1978	
TIMM22	7.94565	8.3716	8.16955	8.09705	8.3917	8.19225	
ATF5	9.5487	10.4615	10.5019	10.1481	9.4246	9.69035	
ECD	7.51995	7.6208	8.08225	8.0134	7.7101	7.94405	
CIRBP	6.06295	6.5496	7.47	6.7533	6.4659	7.30015	
NSDHL	8.9992	9.21225	8.24125	9.0835	9.8469	7.73805	
ADI1	9.9668	10.0532	10.4671	10.6042	9.9633	10.5401	
NFKBIE	7.0117	6.7947	6.5835	6.72935	6.7762	5.757	
ADCK3	4.7418	4.5728	4.7966	9.79275	5.0818	7.4606	
PRSS23	10.1975	10.3065	10.1779	10.0778	9.4867	10.3074	
CCNH	6.805	6.82225	7.5207	7.1866	7.6231	6.71015	
GDPD5	7.78445	6.36155	6.2893	5.97045	6.2098	5.98405	
P4HA2	5.599	5.02	5.68295	5.92945	4.2085	6.7726	
TARBP1	7.124	8.83815	7.02465	8.84475	8.1551	8.6975	
ATP6V0B	4.784	5.7638	6.6491	5.3466	5.5256	5.66745	
RBKS	5.32165	4.92055	5.58685	5.7911	6.9047	4.1053	
CAPN1	7.3063	7.935	6.9042	8.1228	7.9667	7.762	
KDM3A	8.13155	7.9053	8.9803	7.31695	8.692	9.04295	
BID	8.7748	8.2816	8.38545	8.36395	8.4439	7.12245	
STXBP1	5.216	5.33685	5.43575	5.6602	5.7096	5.72795	
ITGB5	13.0051	13.2281	13.2777	13.1612	12.4376	13.2535	
MTF2	8.42225	8.71875	9.3815	8.9194	8.7788	8.5345	
HLA-DRA	6.48445	6.041	6.66605	6.191	6.0214	6.00645	
SLC11A2	9.27815	9.23455	8.34195	8.56365	8.8498	8.65135	
PDIA5	5.1081	4.5555	4.4879	4.852	4.6997	5.42615	
PIK3C2B	6.7806	8.3766	8.5964	8.60525	8.4427	8.5682	
RAP1GAP	8.33415	8.9606	9.03705	8.7485	11.0885	9.2493	
SLC25A46	9.23925	8.85555	8.6741	9.1109	8.3382	8.88325	
CDK19	9.8653	9.5437	8.70405	8.09425	10.1877	9.9577	
NOLC1	6.76825	7.53465	8.0547	8.1554	7.4269	7.59335	
CAT	11.5917	11.3568	11.4955	11.6175	11.6146	11.6962	
KIAA0753	8.51685	8.56405	8.6171	8.69465	8.1724	8.1152	
DUSP14	7.85585	7.2927	7.69045	7.6311	7.177	7.48675	
KAT6B	7.57845	6.9974	6.5696	6.17845	7.4153	7.34525	
CHN1	4.9362	4.24785	4.913	4.1555	4.4334	4.29345	
HMGA2	5.4664	5.48855	5.1298	5.56215	5.0379	5.38635	
