gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	10.8247	10.3414	10.6169	10.6764	10.2709	9.9989	
PNKP	8.2883	7.4494	7.5765	6.7875	7.6546	7.6295	
PSME2	12.3346	12.8954	13.0635	12.3711	12.8038	12.7513	
NISCH	7.666	7.7336	7.7614	7.4877	8.2407	7.6849	
SLC35A3	5.2466	6.1799	5.9749	6.2508	5.894	6.2518	
CPSF4	10.7043	9.9793	10.029	9.8565	9.2746	9.7978	
LSR	9.4568	9.0898	8.79	8.573	8.892	8.8996	
COPB2	11.4656	11.6747	11.4806	11.3784	11.8333	11.8732	
MEF2C	5.8259	4.9018	5.0612	5.9136	5.3413	5.2932	
GADD45A	9.8404	10.3576	10.2762	10.4147	10.3024	10.5418	
KDM5A	6.5712	6.7009	6.4141	6.5556	6.879	6.9149	
FAM63A	9.6021	6.3208	6.6163	6.1791	7.2677	6.4581	
SMNDC1	8.1105	8.9146	9.0514	9.1766	9.0568	8.7566	
NUDCD3	7.282	9.495	9.5394	8.876	9.6335	8.3814	
RAB4A	9.0512	7.2215	7.6091	7.2205	7.6795	9.7478	
FGFR2	10.6003	6.9663	7.411	9.4568	6.7431	7.7713	
IFRD2	9.6737	11.5101	11.3834	11.1834	10.4516	11.0031	
BACE2	3.9582	3.9162	3.7943	3.9625	3.9957	3.8489	
HMGCR	9.8314	10.1441	9.8003	10.0559	11.6325	9.8077	
LYN	5.4825	5.3474	4.6143	5.3804	5.0796	5.0213	
SLC35B1	10.6812	11.1922	10.7925	10.4921	10.4619	10.9564	
ISOC1	9.7122	9.4733	9.0475	9.9858	9.5327	9.036	
TIMP2	8.7047	8.0077	7.9949	8.9668	9.2078	9.0512	
DUSP3	7.3007	7.3128	7.9453	8.465	8.6697	8.2255	
LSM6	6.3442	7.8061	8.3744	7.2368	6.5413	7.3847	
CALM3	9.3825	8.3891	7.2223	8.9796	7.4563	7.8505	
MOK	5.2016	5.5785	5.3804	5.5165	5.456	5.4204	
PPP1R13B	8.465	6.8896	7.1776	8.2182	6.2577	6.5597	
SACM1L	9.0257	9.2369	9.5327	8.8306	9.6433	9.7816	
DNAJB2	8.6288	8.9252	8.5271	8.9318	9.2527	9.5482	
TCERG1	9.2267	9.3504	9.4695	8.3345	8.9836	9.1603	
CERK	8.774	8.5413	8.634	9.2213	8.083	8.6906	
KIAA0196	11.0262	9.0165	9.1143	11.0317	9.0888	8.616	
DNM1	9.2646	4.7021	5.2312	4.9388	4.4634	4.5662	
LAP3	11.9062	11.4304	11.9062	11.8837	11.8458	11.5924	
DDIT4	8.713	9.4887	9.1966	8.8359	9.7375	8.4016	
MAPKAPK5	9.4239	8.3925	8.3333	8.5271	8.1669	8.8422	
ALAS1	12.1976	11.8305	11.7524	12.3346	11.8805	10.834	
HDGFRP3	5.9812	4.7353	5.2033	5.859	4.7727	4.8945	
PAFAH1B1	11.3567	9.4099	9.2325	11.0031	8.7711	8.6276	
PRKCH	4.9989	4.5101	4.4659	4.6796	4.23	4.2286	
PSRC1	10.7597	9.7888	10.2532	11.3509	8.6432	8.7218	
RAB21	8.2481	7.7272	8.5425	9.495	7.4813	8.054	
ERO1L	6.4295	6.5647	6.4644	6.9126	7.5459	6.8959	
PSIP1	7.8653	8.294	7.9474	7.8746	6.9106	7.8025	
APOE	8.5695	10.6129	10.6748	10.396	11.2589	11.0164	
CREB1	7.9554	7.0942	7.3807	8.5092	6.9418	6.8093	
MBNL2	7.4566	8.1385	9.103	8.2	9.036	8.1701	
RBM15B	8.6743	8.5479	8.3565	8.681	7.7989	8.3678	
PACSIN3	9.0898	8.4423	8.3317	7.7536	7.731	8.1893	
TOMM70A	9.6518	9.3279	9.3571	8.9642	9.6576	9.4037	
CBR1	8.1979	7.5705	7.4845	7.6926	8.1497	7.5577	
MTA1	9.8618	9.6239	9.6414	8.9204	9.8623	9.6515	
MACF1	8.6596	9.3921	9.2512	8.755	8.9828	9.5685	
PRKCD	7.631	7.2527	7.0122	6.8224	8.0761	7.5417	
CCNA1	5.5815	5.4912	4.7986	5.7701	6.3734	4.5668	
PIK3R4	6.242	6.4184	6.1707	6.1139	7.0151	5.9812	
CSNK1E	9.9757	9.7046	9.6926	10.5014	10.3487	10.2209	
HIST1H2BK	6.2226	6.5413	6.4825	6.5479	7.4084	7.4237	
JUN	8.9686	8.3881	8.6898	9.103	8.9514	9.0898	
PCCB	10.8128	11.4779	11.5714	11.3154	11.5793	11.5985	
STAP2	7.7095	6.7564	6.6546	7.4494	7.5716	6.7246	
TMEM50A	8.5695	9.4848	9.7978	9.3687	9.9442	9.7155	
PMM2	13.244	12.5876	12.9074	13.0635	13.0025	11.8896	
SCCPDH	9.7566	10.5493	10.6826	10.893	10.8997	10.9868	
HSD17B11	9.5632	10.2466	10.8105	10.4516	11.2498	11.1641	
TSC22D3	4.5193	4.5793	5.0912	5.097	5.6186	5.0176	
FBXL12	11.0839	7.7949	7.8811	8.805	8.568	7.9792	
TFAP2A	10.7213	7.8768	8.5092	10.6577	7.6172	7.5881	
WDR61	8.4316	9.0475	9.4166	8.294	7.9474	8.9195	
ZNF395	13.2984	10.0751	9.2938	13.3701	10.4419	11.8837	
FAS	4.3073	5.009	5.8706	4.8444	5.1927	5.479	
VPS72	10.2699	6.9512	7.2127	9.2096	8.1701	7.348	
CENPE	7.5461	7.3868	7.0993	7.2741	6.1998	6.9459	
CLSTN1	8.0361	8.5915	8.4234	7.3601	8.5815	8.4246	
CREG1	10.836	9.6174	9.4692	9.4733	9.8393	9.5082	
MAPK9	10.2783	10.5301	10.4214	11.1108	10.2808	10.1697	
PRR7	5.8603	6.5822	6.7279	6.298	6.739	6.4151	
SKP1	6.5087	6.6119	6.3157	5.7873	6.8546	7.1168	
POP4	9.0048	9.1515	9.167	9.0311	8.7643	9.2935	
TMEM110	6.3841	6.8418	6.7974	6.3294	6.5128	6.4042	
NFE2L2	9.4746	9.345	9.3687	9.5701	10.0987	9.6614	
ZNF589	8.7643	6.1264	6.4301	7.6958	6.0714	5.922	
BAX	10.5212	9.9725	9.7735	10.029	9.8895	9.9081	
BLCAP	10.0714	10.7707	10.8245	10.7831	10.9455	11.035	
CNDP2	10.5462	11.0262	10.9534	10.9245	10.6661	10.7232	
FAM20B	7.7569	7.2306	7.2276	7.7292	7.348	7.0019	
PROS1	5.9612	7.5065	7.5514	6.6593	8.3189	7.829	
TNIP1	7.4802	7.5479	7.6411	7.498	7.9842	7.8886	
CRKL	10.2999	10.3589	10.4577	10.8561	9.9989	9.981	
P4HTM	5.124	4.9389	5.1131	5.2932	5.0398	5.3518	
REEP5	7.8535	7.4977	6.491	7.2634	8.8449	8.2366	
ZNF318	7.1214	6.3088	6.8517	6.3483	6.5735	6.3442	
BZW2	9.5039	9.1481	9.0211	9.1266	9.0102	9.1337	
FDFT1	11.0649	11.937	11.8333	11.8609	13.0472	12.0104	
CGRRF1	7.6482	8.1669	8.8449	7.9772	8.3098	8.6144	
TRAP1	10.4483	10.4943	10.2833	10.2597	9.9596	10.44	
AMDHD2	8.3469	7.7405	7.8148	6.9663	7.7095	7.8634	
GTF2A2	10.8475	10.8449	10.8844	10.6491	10.4147	11.1674	
PEX11A	5.0506	4.9989	5.0026	5.0629	4.6514	4.8447	
PSMD9	8.6847	9.0796	9.0861	9.3021	9.5243	9.2695	
GFOD1	6.7059	5.5943	5.7917	6.2345	5.5657	5.5184	
MTFR1	11.0006	10.1529	10.4992	11.3415	10.0869	10.3054	
PECR	10.1709	10.1259	9.9966	10.128	9.8568	10.1438	
UBE2A	7.8772	8.8381	9.0763	8.4811	8.8432	8.7047	
NIT1	12.2363	11.0572	11.1788	11.9394	10.5063	11.4171	
SOCS2	7.5163	6.1998	6.4177	7.7778	6.4603	6.883	
SYNGR3	6.3442	4.0928	4.4071	3.7497	4.6141	4.3174	
ZDHHC6	8.1631	7.7871	7.8993	7.5767	7.0573	7.3636	
ITGAE	9.9701	9.5393	10.2477	10.1275	9.6753	10.1206	
NFKB2	4.1711	4.5662	4.9882	4.7096	5.0773	4.505	
STK25	11.6405	12.016	12.016	11.7494	11.7109	11.9607	
TMEM5	7.8535	8.6374	8.7341	7.8061	7.8746	8.1947	
ABCF3	7.7405	8.4741	8.0125	7.8359	8.6547	8.5092	
ATP5S	5.894	7.1793	8.6068	7.8005	7.3234	7.5976	
FCHO1	5.009	5.5356	5.085	6.298	5.3804	5.0796	
NGRN	6.8517	6.747	7.1484	6.969	6.995	6.686	
HOXA5	8.5271	8.1673	7.6142	7.7623	8.0257	7.6632	
OXSR1	10.0178	7.6991	7.9522	6.8293	7.7488	7.8653	
GRN	10.75	11.2819	11.0164	10.7917	11.7517	11.5289	
SMARCC1	8.7888	10.0491	9.9276	9.5273	9.6021	9.8304	
NUP85	3.2696	10.513	10.5396	10.3181	9.7588	10.2093	
PAK6	4.3883	3.7808	4.4541	4.1711	4.0418	4.1711	
GHR	3.9957	4.1464	4.1825	4.2792	4.1464	4.1577	
GTPBP8	8.0849	8.8259	9.0708	8.9403	9.2855	8.9376	
GLOD4	9.2723	10.3884	10.8547	10.1206	10.7413	10.7527	
PTK2	10.9303	10.6925	10.4419	11.0966	10.1369	10.4079	
CDK4	10.3329	11.6488	11.4473	10.5885	10.7831	10.9939	
EPN2	9.154	7.4548	7.5257	9.2305	7.8455	7.9551	
CCDC90A	5.9882	7.4436	6.7208	6.5036	6.9659	7.147	
IL4R	9.1304	7.949	7.4156	8.5712	7.5705	7.5459	
KIAA0528	10.3168	9.8659	9.7945	9.5905	9.6852	9.3485	
PRKAG2	5.6409	4.9362	4.9686	5.7713	5.0408	4.6977	
KIT	7.249	4.2002	4.2752	4.1277	4.6193	4.0703	
MRPS16	9.4444	10.7228	10.7729	9.9411	9.1083	10.4954	
PTPRC	8.0225	6.1064	6.8366	7.9873	5.7785	6.2073	
RPS5	7.4134	7.0407	7.4693	7.4196	6.9958	7.6065	
NOL3	10.2909	9.0736	8.2462	10.2025	7.6289	7.7039	
PSMG1	9.0978	10.2122	11.3509	10.4158	10.5672	11.163	
NR1H2	9.1922	7.0557	6.6457	8.3025	6.5613	6.8027	
TMEM97	10.1138	10.883	10.8449	9.9468	11.3856	10.3504	
LRRC41	11.3834	11.3834	11.7721	11.7287	11.1052	10.9534	
PLS1	7.1865	7.561	7.6055	7.5009	8.4711	8.3255	
DUSP22	8.1727	8.1377	8.3567	8.044	9.48	8.6449	
KIAA1279	5.9296	6.4509	6.739	7.0809	6.0845	6.7134	
RPS6KA1	9.2024	9.7573	10.1494	9.7328	10.9221	10.5107	
TCEAL4	8.5927	8.4592	8.4649	8.6415	8.6991	8.5768	
DCK	8.7005	9.6081	8.743	9.1107	8.6603	8.9338	
NUP133	9.3992	9.1631	9.1151	9.6852	9.1286	9.3238	
NUP62	8.0795	8.5092	7.9772	7.4945	8.7785	8.6832	
TRIM2	10.2261	9.1337	8.8306	10.184	8.2368	8.2211	
SNCA	10.0868	9.9566	9.6913	9.5604	9.4494	9.8973	
SPTAN1	6.8174	7.227	7.1365	6.8675	7.0998	7.0607	
MALT1	7.0775	7.2127	7.0081	7.0109	7.7814	6.9269	
VPS28	5.7535	5.2932	5.4841	5.5657	5.7509	5.4428	
LRRC16A	6.6037	5.8571	6.0767	5.461	5.6895	5.8883	
YKT6	8.0225	8.8712	9.0715	7.7968	8.1273	8.0595	
CHP	5.1364	5.2374	5.7535	6.1644	5.1492	5.0524	
KIF2C	6.9319	5.9088	6.1791	5.6151	5.922	6.3686	
NNT	7.5107	7.4142	7.1648	6.7945	7.3705	7.3379	
NR2F6	10.3168	10.1162	9.9326	10.3024	9.1003	9.3739	
COL1A1	6.9084	7.2618	6.3804	6.0208	5.4368	6.0334	
EXOSC4	5.5245	6.2518	6.2781	5.5479	5.3181	5.8939	
CDC25A	7.9968	8.797	8.9934	7.5793	6.8896	7.9873	
PDLIM1	11.5786	10.3993	10.2227	10.1162	10.2894	10.2227	
CRELD2	9.9872	8.2089	8.0254	9.5221	7.4078	8.4844	
TP53	9.3723	9.8565	9.6293	9.1304	9.774	9.5393	
IQGAP1	9.1083	7.7583	8.3581	9.029	8.0337	8.3581	
RRP12	7.8229	8.1009	8.7639	8.1673	8.8	8.7987	
ACAT2	9.7616	10.5014	10.353	10.4764	11.5813	10.423	
EGR1	4.7649	4.9228	5.3443	5.0801	5.145	5.6532	
MUC1	3.6825	3.8489	3.7187	3.4447	3.7187	3.4447	
THAP11	7.7336	7.6632	7.4399	7.3266	7.3108	7.2138	
AURKB	11.9277	10.6911	10.3789	11.6086	9.495	9.6993	
CEBPD	11.6294	7.0191	7.2276	8.4147	7.4548	7.2566	
HSPA4	11.8293	12.1469	12.2241	12.1739	11.7213	11.5513	
MAST2	8.1283	8.0278	8.1128	7.903	8.3709	8.083	
DHDDS	8.0063	7.1312	7.2765	7.4563	7.4347	6.9876	
TOP2A	12.6242	13.0472	13.0472	12.6207	11.4994	12.5876	
GADD45B	4.959	6.3927	5.9994	6.5183	5.803	6.0665	
NCK2	6.3255	7.2228	6.9377	5.8809	6.847	7.6172	
AURKA	8.3404	8.0361	8.0609	7.7405	6.8779	7.6901	
KIAA0355	4.959	5.1623	4.7547	4.798	5.6006	4.9515	
B3GNT1	9.7478	10.4724	10.3504	9.1554	10.5332	10.1424	
DYNLT3	5.2924	5.9191	6.0767	6.0403	6.4417	6.1249	
CDK5R1	4.4141	4.8345	5.2859	5.1131	4.8868	5.2045	
CHMP4A	11.3415	11.3071	11.1288	10.6396	10.6826	10.8639	
IPO13	10.0014	8.1706	8.2407	9.5632	7.6263	8.551	
SCP2	7.3731	7.5257	7.4802	7.1706	8.1161	7.5514	
ITFG1	4.8058	8.1142	8.3232	8.6209	8.6778	8.5645	
RAD9A	8.1786	5.3895	5.2191	4.8657	4.9686	4.8334	
DRAP1	10.3899	9.3304	9.8091	9.255	9.8487	9.8754	
SPP1	9.8352	10.1206	9.2213	9.6527	11.5432	10.7925	
HYOU1	11.3303	10.7143	10.1945	11.3303	9.8696	10.1085	
PCMT1	9.8137	11.2682	11.2834	10.6516	10.834	11.1288	
FOS	7.4802	5.3308	5.2045	5.1063	5.3518	5.1063	
FYN	6.5183	7.814	8.1486	7.8798	8.3902	8.4085	
MCOLN1	6.4141	6.0671	5.4438	5.127	5.3528	5.461	
MYC	11.2155	11.2664	11.091	11.218	11.6488	11.7109	
ID2	10.012	9.6917	9.1764	9.0313	9.5847	9.483	
POLB	8.8087	8.498	8.1629	8.176	8.2462	8.7935	
CETN3	7.3731	7.8435	7.3601	7.6991	8.1872	7.5796	
KCNK1	5.3057	4.6193	4.3011	5.3591	3.6116	4.4728	
AXIN1	7.9852	7.1191	6.9483	6.9193	7.1415	7.1344	
SMC4	8.6788	8.6385	8.7332	8.1954	7.3083	8.1172	
RAI14	12.564	9.528	10.5488	10.9756	10.593	10.7528	
SMARCD2	9.6266	9.8314	9.7616	9.2723	9.8869	9.5243	
DNAJC15	8.6342	9.103	9.5587	10.0807	9.6423	10.4619	
MPZL1	8.054	9.4297	9.7662	8.681	9.8049	9.5221	
HOXA10	4.65	4.6424	4.3883	4.4804	4.7353	4.5965	
NRAS	8.8621	9.1603	9.2657	9.6737	9.5817	9.2788	
CASP2	5.4062	5.8069	5.7372	5.9601	4.9836	5.3057	
EBNA1BP2	9.6579	10.704	10.9088	10.6156	10.3836	10.7847	
CTNND1	11.8143	9.6871	10.1206	12.1976	9.3365	9.7104	
TATDN2	4.6193	5.3234	5.0618	5.2016	5.2836	5.4912	
LRPAP1	9.5207	10.4577	10.2532	9.8869	10.6631	10.4943	
ZNF131	8.6223	8.3456	8.5183	8.7267	8.0789	7.9747	
BNIP3L	6.6505	7.3391	6.9804	6.8544	8.6047	8.0849	
HOOK2	5.8259	5.7321	5.4552	5.0228	5.5699	5.4552	
ERBB2	6.3088	10.8195	10.4722	9.899	11.0572	10.0828	
TBPL1	7.1214	8.6415	8.5712	7.7901	7.4494	8.5554	
INTS3	7.6987	7.4115	6.7246	7.2434	7.101	7.0378	
RAE1	9.8222	10.5332	10.6071	10.1055	10.109	10.4313	
CDK1	10.2508	10.1545	10.1275	9.7046	8.6288	9.817	
RFNG	11.3704	10.952	10.5863	11.6405	10.5961	11.0649	
MICALL1	6.1883	6.419	6.0531	5.5312	6.1986	6.5981	
SLC35A1	9.2595	8.8505	9.5116	9.5207	8.8996	9.1266	
KLHL21	11.0534	5.2191	4.9489	4.7021	5.843	5.2568	
NIPSNAP1	10.6764	10.75	10.4209	10.3814	10.2052	10.7734	
BCL7B	9.8487	5.9715	6.1451	6.2854	6.0696	6.0942	
TLE1	6.7875	11.4717	10.883	10.6073	11.3411	10.3329	
FZD7	5.1699	4.959	5.0506	5.0954	4.3174	4.9487	
TIMELESS	10.0665	9.9548	9.7588	9.3485	9.0763	9.4918	
COG2	9.0666	8.4124	8.4275	8.8444	8.7026	8.4711	
DHX29	6.7645	6.9369	6.9707	6.9911	6.7319	6.8123	
MMP2	10.6003	8.54	9.1602	10.184	7.1355	7.6187	
MRPS2	10.012	10.6812	10.1666	9.9966	9.9234	10.3137	
KCTD5	6.9911	6.8609	6.6678	6.42	6.9287	7.0687	
TCEA2	9.8924	8.0287	8.7842	9.8393	8.7587	7.6543	
CNPY3	10.4147	8.0789	8.2004	8.3635	9.3925	7.9252	
FHL2	8.0225	8.9725	9.3116	9.0888	9.6456	9.6926	
ADAM10	8.974	9.4695	9.2147	8.8444	9.6099	9.3601	
FKBP4	14.8402	14.1471	14.5477	14.9678	14.5477	14.1471	
CD58	7.6048	8.3255	7.6729	8.3286	7.9562	8.8877	
KAT6A	8.3608	7.9322	8.2326	7.7292	8.2691	7.5796	
CDK7	10.3899	10.372	10.6929	10.6129	10.8392	10.8728	
KIF5C	3.866	4.5193	4.3885	4.6796	4.4359	4.6257	
HMG20B	10.1998	9.8684	9.8713	9.1603	10.2419	9.9192	
MAP3K4	5.7271	6.8216	6.9061	6.0185	6.8216	6.8559	
PIN1	9.7241	11.229	11.1714	11.0042	11.1677	11.6233	
ZFP36	10.5301	9.3229	8.9631	10.6355	9.5836	9.8487	
INPP1	8.3693	8.3278	8.6906	8.6012	9.9387	9.4662	
LAGE3	4.596	5.4163	5.1548	4.9836	5.6702	5.3093	
RAC2	3.6825	4.1277	4.3174	4.4564	4.2521	4.3137	
TNFRSF21	11.9851	11.8455	11.118	4.0991	11.8024	12.1313	
HMOX1	7.7651	8.7754	8.6654	6.9	8.8203	7.8634	
KIF14	5.622	5.843	5.7255	5.5347	5.097	5.6143	
COL4A1	8.6906	6.969	6.5735	7.6651	5.7547	6.5342	
DUSP6	7.4566	9.817	10.6911	10.7729	11.155	11.334	
CYB561	6.5647	5.7306	5.3413	5.843	5.4933	5.8534	
EPB41L2	8.9269	10.4419	10.1162	9.6871	10.0442	10.6156	
GNAI2	6.5399	7.531	7.0809	6.6037	6.769	6.9377	
HTRA1	7.7541	5.4024	5.3093	7.2874	5.4466	5.7051	
TSTA3	6.1707	7.3391	7.1521	6.9369	7.1355	7.3083	
WASF3	5.443	6.6678	6.2447	6.4154	7.2612	6.7773	
DNMT1	12.3018	12.564	12.4136	12.2755	11.8305	12.3018	
TSPAN6	10.5143	10.3598	10.0508	10.1369	10.2124	10.8844	
FBXO21	10.9833	10.4652	10.7232	11.5786	9.5914	10.0055	
RAB27A	8.3091	7.2422	6.9914	7.6295	6.5292	6.8947	
DDR1	8.3091	6.6593	6.5177	6.8827	7.0643	6.3847	
PPP2R3C	9.5556	10.4733	10.978	10.4214	10.2696	10.6929	
ADRB2	5.6062	3.9582	3.6116	3.9582	4.2761	4.0598	
LPGAT1	8.1519	9.2059	9.581	8.4016	9.2561	10.0165	
DUSP11	10.5549	9.4272	9.8123	10.883	10.0286	9.6433	
GRB10	7.0237	5.9117	5.717	6.1221	6.2226	6.3208	
MMP1	6.6795	6.1799	5.747	7.3552	5.4076	5.859	
TP53BP2	9.6811	9.368	9.3908	9.9989	9.2794	9.4255	
CDKN1A	9.3436	10.9489	11.024	10.5054	11.2109	11.6488	
ZW10	8.8406	8.819	8.9195	8.9585	8.4887	8.566	
CORO1A	9.483	8.1712	7.5929	8.54	7.8316	7.7593	
TJP1	7.3518	6.7772	7.4457	6.8959	6.9657	6.7319	
ABCB6	9.3044	9.9688	9.7495	9.3017	9.5304	9.7422	
XPNPEP1	4.8997	6.1586	6.2282	6.3804	6.2307	6.7515	
MAMLD1	4.1272	4.3493	4.5273	4.3687	4.068	3.7943	
MTHFD2	10.5399	11.2001	11.429	11.201	11.7702	11.5551	
DSG2	7.3284	8.3419	8.3189	8.8546	8.5768	7.9109	
PRAF2	4.7649	4.0928	4.5662	3.8317	4.4279	5.1736	
DNTTIP2	10.6262	10.6103	10.4689	10.3899	10.0868	10.4759	
SLC27A3	9.9034	9.2561	9.3959	11.6731	8.0254	8.876	
CD97	4.5793	5.2466	5.3518	5.124	5.8259	5.5545	
HTATSF1	11.6681	11.4171	11.4773	12.3651	11.2378	11.149	
IL13RA1	10.7415	9.2093	9.724	9.9688	9.3681	9.3791	
NCAPD2	9.6895	9.8347	10.371	11.2064	9.3206	9.7588	
AGL	6.6168	6.3804	6.5067	6.6597	6.7208	6.3532	
TMEM109	7.666	7.7947	7.8061	7.6729	7.9135	7.731	
CDC25B	10.0906	10.7527	10.6765	9.4318	9.8635	10.0839	
ICAM1	8.1979	8.616	8.5324	8.3098	9.6254	9.4482	
GATA3	4.0418	4.3011	4.1427	4.4141	4.1711	4.1085	
NUP93	7.9767	9.2626	9.6081	9.4405	8.8406	9.345	
PLA2G15	7.7651	7.6987	7.9688	7.4457	8.8765	8.4741	
RPA3	6.5545	7.829	7.3931	6.9795	6.7071	7.0507	
PIP4K2B	8.5927	7.6189	7.045	6.8058	8.3493	7.814	
TES	11.9975	10.893	11.1394	12.8038	10.4794	11.8143	
MYCBP2	6.8959	7.199	6.8959	7.2395	7.3694	7.227	
SPR	9.0313	9.7141	9.7425	9.3241	9.6917	9.4193	
PGRMC1	10.4807	11.8333	11.9185	11.4465	12.0762	11.9554	
RELB	10.8844	5.4076	5.894	5.6532	6.2818	5.6947	
AARS	11.4006	10.7887	10.4517	10.1886	10.5579	10.5672	
EPHB2	6.4657	4.583	4.7096	4.8828	4.5747	4.7694	
GPC1	8.3608	7.1081	7.0376	7.8409	6.7965	6.93	
RPIA	11.3148	11.9016	11.9878	11.5101	11.5551	11.8333	
ELAC2	11.593	11.7671	11.7991	11.6747	11.1788	11.4557	
GPR56	10.1886	10.3993	10.1886	10.372	10.2335	10.1709	
NVL	12.8038	10.2709	10.0938	12.4136	9.9793	11.253	
PLSCR1	6.0551	6.0995	6.3615	6.5003	6.1883	6.3821	
CHEK1	10.0227	9.2695	9.2453	10.1362	8.79	9.1515	
CTSL1	9.7997	10.6169	10.8273	10.633	11.9757	11.3985	
CTSD	10.6925	10.4522	10.0371	10.1898	10.4875	10.1115	
ME2	7.4377	7.9772	8.1309	7.6048	7.8197	7.8649	
ARHGEF2	6.242	6.4875	6.9507	6.4098	7.0941	6.5511	
PDGFA	5.2191	6.0633	6.2872	6.0325	5.717	5.8939	
ILK	9.2723	10.0241	9.9757	9.9872	10.1636	10.3024	
WDR67	8.8849	8.4327	8.405	8.6863	7.5479	7.9135	
NFIL3	8.4983	9.2788	9.1528	8.5815	9.5705	9.5481	
RFC2	7.9364	8.2344	7.7778	7.4035	7.5448	7.498	
ARL4C	9.2595	6.6905	7.4416	9.7588	6.2853	6.7781	
TIMM9	11.07	12.3384	12.4548	12.3169	11.6955	12.2108	
CPNE3	10.6422	11.0452	11.2349	11.3411	11.3415	11.3694	
ORC1	12.4877	10.9068	10.9571	12.4877	9.6225	11.1176	
C5	9.731	9.7816	9.9201	9.0551	8.9642	9.5966	
PARP2	9.9939	9.5914	9.1225	9.719	8.5218	8.974	
FASTKD5	9.4444	10.1918	10.5584	9.036	10.7917	10.4403	
SCRN1	11.0098	9.3739	9.1192	9.5762	9.4403	9.2896	
MAN2B1	7.4988	7.3973	7.4988	6.945	6.9507	7.4782	
PTPLAD1	10.4984	11.0649	11.0098	10.4313	10.4652	10.3883	
MSRA	7.5525	6.3075	6.3664	6.4387	6.3605	6.2938	
NFKBIA	10.6103	11.0164	10.7917	9.8503	11.0438	10.4807	
DCTD	8.441	9.3915	9.3739	8.5142	9.452	9.4139	
SYNE2	5.2466	5.4326	5.1927	5.2312	5.5815	5.4052	
MBNL1	7.6831	7.6438	8.0058	7.5926	7.5065	8.7218	
UBE3C	9.483	9.7809	9.84	9.4202	9.5955	9.7425	
CCDC92	6.0671	6.8123	6.9193	6.739	6.5087	6.7431	
MYCBP	8.7571	9.3424	9.4785	8.5122	8.6068	9.0799	
CXCL2	4.4564	4.0991	4.4991	4.3885	4.1079	4.0598	
PTPN1	9.5457	9.4297	9.4255	10.2437	9.9871	9.6423	
BRP44	11.2064	10.8658	11.0901	10.7254	10.9072	10.8563	
TIMM22	8.9642	8.4905	8.8359	8.5382	8.4461	8.6068	
ATF5	8.2672	8.6574	8.6707	8.6898	9.3766	8.7711	
ECD	8.8877	9.0568	9.2349	9.1738	9.1083	9.3805	
CIRBP	7.631	9.3088	9.3942	9.0257	8.9085	9.3144	
NSDHL	9.5039	9.9523	10.23	10.0014	11.3154	9.8684	
ADI1	7.5902	9.9989	9.8623	9.4403	9.6016	9.4558	
NFKBIE	8.294	6.089	6.0689	7.4078	6.0276	5.7179	
ADCK3	6.3841	5.6406	4.9836	4.3137	5.3234	4.6779	
PRSS23	7.0775	5.2478	5.2836	5.479	5.2534	5.3674	
CCNH	8.7496	8.9585	9.1546	9.4138	9.0211	8.9725	
GDPD5	8.2735	8.5006	8.5568	8.667	9.5394	8.8482	
P4HA2	7.2072	7.9339	7.6926	7.1152	7.7659	7.8229	
TARBP1	8.2672	7.6212	7.7011	7.5878	8.4101	8.139	
ATP6V0B	5.4607	7.4635	7.4528	7.157	7.3601	8.0147	
RBKS	6.6168	7.1344	7.2934	6.8139	6.6593	7.4399	
CAPN1	3.8317	4.068	4.0777	3.866	4.0356	3.7808	
KDM3A	8.8575	9.3078	9.1602	9.5449	9.6202	9.5034	
BID	8.8406	8.1012	9.1143	7.7563	7.6048	7.8316	
STXBP1	5.5008	4.1711	4.1085	3.9127	5.5198	4.4775	
ITGB5	9.2096	10.6303	11.1409	10.5175	11.7349	11.3496	
MTF2	8.3521	9.3485	9.516	9.5516	8.8621	9.1259	
HLA-DRA	6.9173	6.2823	5.113	6.4783	4.7986	5.685	
SLC11A2	11.7393	8.5645	8.4343	8.1257	8.3879	8.0932	
PDIA5	6.1067	6.4387	6.1357	5.4663	6.8027	6.8058	
PIK3C2B	7.0573	6.1451	6.8123	6.9418	6.2531	6.2854	
RAP1GAP	9.4312	9.1431	9.588	9.2203	10.0839	9.5587	
SLC25A46	7.7871	9.5002	8.5815	7.9626	8.2648	8.6778	
CDK19	8.1029	8.2063	8.7021	8.3925	9.2093	8.4623	
NOLC1	8.743	9.8588	9.6678	9.6579	9.524	10.0163	
CAT	11.1128	10.8948	10.7213	10.705	10.9564	10.7228	
KIAA0753	9.4239	8.4234	8.6385	9.8091	7.6187	8.279	
DUSP14	8.5927	7.9747	8.0518	7.6209	8.4561	8.6863	
KAT6B	8.1009	6.491	6.9173	7.1168	6.9084	6.4483	
CHN1	9.1819	5.7701	7.5268	7.6962	6.0954	6.5631	
HMGA2	8.4708	10.4921	10.5788	9.5481	10.0525	10.1898	
IGFBP3	6.7645	5.2721	5.6143	6.593	6.4387	5.5356	
MAPK13	8.6408	8.9403	9.2292	8.9415	9.3236	9.0715	
TRIB1	10.1591	10.0559	10.0663	10.5793	10.2999	10.6606	
UFM1	7.7748	9.4626	10.1529	9.1966	9.6517	9.2066	
