gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
CASP3	9.3433	9.1145	8.6373	8.7399	10.249	9.7729	
MBOAT7	11.9551	11.5296	11.906	11.7518	11.2311	11.8411	
PNKP	8.31545	8.13075	8.40595	8.1901	8.7882	8.49915	
PSME2	12.0708	12.014	12.0901	12.1168	11.8338	12.0198	
NISCH	7.7746	7.2278	7.68725	7.9207	8.3611	7.507	
SLC35A3	5.904	6.57505	6.6023	6.693	6.2418	6.21115	
CPSF4	10.3951	10.2194	10.5385	10.1193	10.1618	9.9736	
LSR	10.011	10.0205	10.018	9.2144	9.1974	9.6881	
COPB2	11.5377	11.4573	11.5995	11.4177	11.9397	11.267	
MEF2C	5.45795	5.57065	5.5823	5.0585	6.4237	5.96195	
GADD45A	9.43475	9.43705	9.30065	9.5921	9.8303	9.72945	
KDM5A	6.96275	6.7696	7.00185	6.7232	7.2531	7.4525	
FAM63A	8.6922	8.32065	8.16665	8.3479	9.7803	8.7053	
SMNDC1	8.87725	9.0416	8.785	8.9117	8.3678	8.86205	
NUDCD3	9.32115	8.5891	9.1584	9.1053	8.5057	8.4253	
RAB4A	8.1653	8.7065	7.9377	8.0422	7.9844	7.75385	
FGFR2	8.1732	6.98945	7.18875	7.2786	8.82	9.78375	
IFRD2	9.357	10.1955	10.2311	10.9031	7.4764	8.68785	
BACE2	8.8695	9.5054	7.6103	8.4833	7.456	7.7552	
HMGCR	9.2869	8.53025	9.0535	9.0995	10.289	9.36325	
LYN	5.5207	5.42745	5.26775	4.96	6.8607	4.96815	
SLC35B1	11.7894	11.8496	11.7611	11.6087	11.2341	11.0438	
ISOC1	11.3088	11.1056	10.9109	11.3527	10.5937	11.4711	
TIMP2	7.0316	7.0518	6.74125	7.0421	8.3006	8.30495	
DUSP3	7.28175	6.5069	6.12725	6.4457	4.8735	7.14255	
LSM6	6.6446	7.6551	7.19815	7.6159	6.3315	6.4158	
CALM3	6.5439	6.9712	6.7808	6.5168	7.4824	7.36905	
MOK	5.2172	5.3513	5.02805	4.2637	5.2664	5.85935	
PPP1R13B	7.58105	7.5688	7.2728	7.6307	8.2432	9.00475	
SACM1L	8.8904	8.42755	8.93375	8.2889	8.3006	8.0147	
DNAJB2	10.0005	9.51685	9.4887	9.2062	9.8034	9.1643	
TCERG1	9.64295	9.8398	9.8271	9.9514	9.0411	9.3524	
CERK	7.26965	7.07815	6.116	7.2413	7.7296	7.71625	
KIAA0196	10.3822	10.4279	9.92655	10.3908	10.5212	10.9331	
DNM1	6.28195	6.34575	6.68505	5.8183	6.9651	6.23305	
LAP3	11.6646	11.8187	11.3571	11.8036	11.3858	11.905	
DDIT4	10.1317	10.1143	10.3447	10.8212	11.6991	10.9222	
MAPKAPK5	8.6194	8.5031	8.6565	8.3479	8.2735	8.18635	
ALAS1	11.4538	11.5359	11.1113	10.9199	12.5856	12.348	
HDGFRP3	9.66815	9.6911	9.61265	9.525	9.2832	9.23075	
PAFAH1B1	9.8293	9.65795	9.47385	9.6397	10.5127	10.4295	
PRKCH	6.3874	5.9128	5.7564	5.7509	6.5236	5.82415	
PSRC1	10.5335	10.7421	10.4969	10.376	11.3104	10.7891	
RAB21	8.209	8.2098	7.97055	8.6549	8.9519	8.84235	
ERO1L	5.29695	5.53345	5.8543	5.4687	5.6217	6.92605	
PSIP1	8.19595	8.43185	8.2412	8.7389	8.3046	7.03555	
APOE	6.38525	4.20125	4.225	5.0216	4.3562	5.18155	
CREB1	6.9062	8.5186	8.17905	7.5308	7.5419	8.4361	
MBNL2	8.0421	7.82525	7.7332	7.4645	8.3543	7.8	
RBM15B	8.9883	8.48825	8.4388	8.7548	7.8267	7.95625	
PACSIN3	7.2971	7.6528	7.5173	6.8506	7.662	7.2911	
TOMM70A	9.71055	9.54985	9.90225	9.5415	10.1393	9.62505	
CBR1	8.95685	8.9987	9.18325	8.7953	8.9251	8.7621	
MTA1	10.9557	10.6191	10.9028	10.6513	11.1152	10.5567	
MACF1	8.91425	8.26105	8.44995	7.6385	7.9591	7.8202	
PRKCD	8.95085	8.8038	9.5404	8.6873	8.4993	8.2165	
CCNA1	6.31355	5.60795	5.4578	5.5702	6.0317	6.52815	
PIK3R4	7.38225	7.4197	7.6434	8.0133	7.6332	7.6138	
CSNK1E	9.0064	9.01105	8.9931	9.1631	9.4879	9.36525	
HIST1H2BK	12.3552	12.3716	12.6157	12.3758	12.1956	12.3565	
JUN	7.2177	7.07385	6.5619	6.7199	7.6459	7.7042	
PCCB	10.979	11.2928	11.3126	11.3954	10.6364	11.1369	
STAP2	7.70355	8.27185	8.2624	8.0008	8.3015	8.11785	
TMEM50A	8.5706	8.3116	8.6241	8.8784	8.9146	8.7576	
PMM2	11.3361	11.4555	11.4174	11.3274	10.7086	11.437	
SCCPDH	11.9825	11.7448	11.8232	12.0593	11.2095	11.3326	
HSD17B11	5.5124	5.651	5.3666	6.3929	7.5963	6.9445	
TSC22D3	10.1705	9.7671	10.2653	10.4459	10.8508	10.1918	
FBXL12	6.45925	6.58025	6.96975	7.0708	7.3597	7.1077	
TFAP2A	9.89955	9.7228	9.1757	10.2035	10.3976	10.4522	
WDR61	10.7202	10.5494	10.3196	10.7592	9.9108	9.7817	
ZNF395	9.45315	9.42655	8.88235	9.2832	9.3408	9.86995	
FAS	6.7648	4.2269	8.74175	4.6418	4.4603	3.9751	
VPS72	8.82275	9.2105	9.036	9.173	9.687	9.15205	
CENPE	6.6681	6.75595	7.5361	6.2542	6.8922	6.51005	
CLSTN1	8.7512	8.68715	8.83905	8.0423	8.6619	8.50465	
CREG1	10.6588	10.4478	11.1806	10.4272	10.4184	10.5686	
MAPK9	11.3474	11.1576	11.2554	11.0123	10.9083	11.1333	
PRR7	7.7699	8.0492	7.9222	8.9971	6.7009	8.19045	
SKP1	7.76795	8.60735	8.22505	8.625	7.5554	7.58365	
POP4	10.3953	10.5399	10.4778	10.2451	9.4736	9.81515	
TMEM110	5.87425	5.78345	6.1551	5.4947	5.7556	5.84175	
NFE2L2	9.08155	9.05635	8.941	8.283	9.1696	9.14405	
ZNF589	6.36055	6.92725	6.78815	6.4457	6.7886	6.92655	
BAX	9.11525	9.6155	10.252	10.0	10.7501	10.7025	
BLCAP	9.8294	9.49315	9.56015	9.3824	9.3073	9.43845	
CNDP2	10.1716	10.2863	10.2975	10.6237	10.1942	10.515	
FAM20B	7.95055	7.7872	8.2308	7.71	8.0168	7.7724	
PROS1	5.37835	2.7583	3.1248	3.7407	3.7321	3.24235	
TNIP1	5.9708	7.95105	8.06555	7.9051	8.7617	8.00945	
CRKL	10.3577	9.89205	10.4356	9.9602	9.4931	10.4085	
P4HTM	10.2154	9.67295	9.69985	10.6911	10.5941	9.578	
REEP5	10.249	9.90085	9.72955	10.4558	9.6487	9.2917	
ZNF318	6.0917	6.13665	5.80055	5.6913	6.7472	5.88285	
BZW2	11.3938	10.5018	10.5427	10.4105	9.5755	10.0644	
FDFT1	10.7295	11.1614	10.7201	11.3882	12.3952	12.0122	
CGRRF1	8.91915	9.15185	9.01375	9.3631	9.1142	9.61635	
TRAP1	10.5096	10.6469	10.7822	10.1007	9.5299	9.2764	
AMDHD2	8.7085	8.9132	8.9393	8.9426	9.4194	9.2048	
GTF2A2	10.9306	10.9019	10.9181	10.5968	9.8783	10.4497	
PEX11A	4.68965	5.1347	4.91665	5.4101	4.1011	5.51015	
PSMD9	10.2727	10.2632	10.5024	10.1465	10.4143	10.2142	
GFOD1	5.60015	5.18935	5.50245	4.8571	6.1667	5.35665	
MTFR1	9.57375	9.81145	9.5922	10.199	10.0451	10.5632	
PECR	6.5768	7.26605	6.76905	6.9587	7.053	7.1036	
UBE2A	11.2488	10.9049	11.3102	11.0474	10.8108	10.6059	
NIT1	10.0954	9.8249	9.4789	9.6321	10.3526	10.4501	
SOCS2	6.91195	6.6082	6.04105	6.4457	8.1519	6.96215	
SYNGR3	4.36325	6.40855	4.709	5.518	6.227	4.6558	
ZDHHC6	8.02195	7.8592	7.90185	7.9867	7.3062	6.76395	
ITGAE	9.94325	10.1449	9.8841	9.9002	9.3209	10.1437	
NFKB2	3.8051	3.6653	3.91485	4.6887	5.1704	4.47195	
STK25	11.1693	11.0275	11.0453	11.1982	10.9545	10.5379	
TMEM5	9.35975	9.7634	9.2946	9.5595	9.0797	9.90485	
ABCF3	9.906	9.5564	9.8498	9.9357	9.9746	9.65065	
ATP5S	8.353	8.593	8.31315	8.4969	8.9051	8.3199	
FCHO1	7.57125	6.66025	6.58815	6.115	7.1374	6.1152	
NGRN	5.7972	6.15085	5.53345	8.1181	6.2379	7.802	
HOXA5	7.0793	7.87345	7.45285	7.9972	7.2893	7.15135	
OXSR1	8.57785	8.2973	8.2817	8.4173	8.1311	7.92355	
GRN	11.2238	11.028	11.4636	11.4087	12.0743	11.4284	
SMARCC1	8.74255	8.95645	8.9324	9.3021	9.1631	9.3037	
NUP85	10.0238	10.1646	10.26	10.2894	9.47	9.9426	
PAK6	3.29495	3.65035	3.4517	4.4794	4.0541	3.86925	
GHR	7.01635	5.3806	4.5222	6.9912	4.0469	5.57565	
GTPBP8	5.314	7.525	7.87695	4.1649	8.048	7.1151	
GLOD4	9.6457	10.4575	10.1183	10.4576	10.356	9.93735	
PTK2	10.1349	9.669	9.4552	9.8783	9.6782	10.3025	
CDK4	11.9827	12.0876	11.7062	11.865	11.2538	11.4107	
EPN2	8.5384	8.3518	8.5481	8.4245	9.0627	9.82885	
CCDC90A	7.39825	7.2513	7.33135	8.0901	6.9334	7.7732	
IL4R	7.23525	7.48605	7.13845	7.0867	7.7963	7.35085	
KIAA0528	9.8841	9.81825	10.0007	10.0172	10.2153	10.2106	
PRKAG2	7.1922	6.76445	6.5906	6.2593	6.5054	6.3849	
KIT	4.57175	4.86505	4.42105	4.2197	4.1497	4.2422	
MRPS16	11.1462	11.4417	11.2464	11.5564	11.0525	11.1116	
PTPRC	8.08375	7.1604	7.2635	8.6749	8.6777	8.75335	
RPS5	6.59015	8.09415	6.478	7.5895	7.0903	6.81965	
NOL3	10.1838	9.83215	9.7912	9.6504	10.3189	10.5537	
PSMG1	10.7272	11.2647	10.7148	11.175	10.1869	10.1144	
NR1H2	8.0494	7.5168	7.82065	7.1925	8.6303	8.0362	
TMEM97	10.5192	10.3663	9.8746	10.3047	9.8801	9.69645	
LRRC41	11.438	11.207	10.0273	10.2809	11.394	11.7698	
PLS1	9.52255	9.8101	10.0364	10.1548	9.8042	9.72745	
DUSP22	7.2776	6.90455	7.1803	7.1945	7.2087	7.0348	
KIAA1279	7.42835	8.1153	7.90995	7.8743	7.6841	8.0067	
RPS6KA1	8.53015	8.56465	9.2987	8.4122	8.823	8.29585	
TCEAL4	11.6769	11.7965	11.7551	12.0381	12.1301	12.0145	
DCK	9.60805	8.99345	8.5008	9.3921	7.8541	8.2953	
NUP133	8.81455	9.18005	9.27275	8.573	8.9599	8.9735	
NUP62	9.594	9.67075	9.5304	9.4837	9.0373	8.8846	
TRIM2	7.5945	7.3686	7.3205	7.3119	7.9812	7.88265	
SNCA	10.6524	10.4858	11.0854	10.7689	11.243	11.3126	
SPTAN1	3.995	4.633	4.29295	4.8986	4.0617	4.2733	
MALT1	7.38	7.3117	7.24455	7.5843	8.0014	7.6382	
VPS28	8.29495	7.5646	7.4616	8.3513	7.2217	6.97275	
LRRC16A	5.7495	5.50235	5.5096	7.1026	6.0312	5.4307	
YKT6	8.94035	8.90385	8.92405	8.5962	8.8619	8.3032	
CHP	3.73285	4.46145	3.69205	4.73	4.2637	5.1065	
KIF2C	5.30935	5.53365	5.60175	5.7309	5.7768	5.2334	
NNT	7.96095	7.77515	7.86215	8.1343	7.4939	7.3144	
NR2F6	9.76825	9.64265	9.3458	9.2966	9.6294	10.2656	
COL1A1	6.4897	5.64925	5.0423	5.617	5.3484	5.3725	
EXOSC4	6.36195	6.0669	6.3096	4.7593	6.3391	5.4425	
CDC25A	6.73575	6.99445	6.82175	5.953	4.7661	5.59005	
PDLIM1	9.2502	9.21755	9.3854	9.2323	8.7766	8.8212	
CRELD2	7.3295	7.6383	7.1769	6.9643	7.2307	7.4599	
TP53	11.2063	11.1084	10.8948	11.1509	10.8746	10.8858	
IQGAP1	9.15535	9.2806	9.33175	9.3142	9.4621	9.42485	
RRP12	9.01425	8.58185	8.51855	8.3046	8.5371	8.2147	
ACAT2	8.02215	8.128	6.6347	8.4916	7.7652	8.14615	
EGR1	5.9112	5.5136	6.6754	5.9456	6.6078	5.67385	
MUC1	7.30885	6.63445	6.9879	6.8331	7.7041	6.82485	
THAP11	6.42	7.3437	7.80115	7.3176	6.7111	6.7044	
AURKB	10.3815	10.3654	9.89465	10.0846	10.661	10.5595	
CEBPD	7.1688	7.45995	6.5416	6.3422	7.7652	7.61465	
HSPA4	10.8146	10.5184	10.3647	10.5759	10.2608	10.6728	
MAST2	7.68725	7.4651	7.6777	7.5594	7.647	7.28895	
DHDDS	7.58795	7.4613	7.25295	7.5396	7.782	7.7122	
TOP2A	12.3451	11.9865	12.2732	12.0231	12.4542	11.7623	
GADD45B	6.57825	7.3449	6.3291	6.6806	5.8449	5.7162	
NCK2	6.253	6.25075	6.55035	7.0514	7.0708	6.61715	
AURKA	8.03045	8.58365	8.1705	8.2109	8.3094	8.09255	
KIAA0355	3.8524	5.71075	3.6	6.8372	4.9928	4.26	
B3GNT1	7.3167	7.5473	7.80355	8.2217	7.434	6.9758	
DYNLT3	7.42745	8.0644	8.27915	6.855	6.3262	7.54175	
CDK5R1	3.51845	3.99105	4.4828	5.0835	3.6392	4.0302	
CHMP4A	10.2633	10.4619	10.4048	10.4929	10.2124	10.1179	
IPO13	7.8366	7.58055	6.99555	6.5323	6.4028	8.18885	
SCP2	7.7368	7.8138	8.1021	7.7961	7.8981	7.26345	
ITFG1	6.37525	6.51505	6.5864	5.8021	6.0171	6.6351	
RAD9A	7.35475	7.4168	7.03865	7.436	7.2167	6.99065	
DRAP1	9.99445	9.87935	10.4991	9.6751	10.2331	9.43415	
SPP1	3.84305	3.95135	4.5662	4.5329	4.3545	3.74515	
HYOU1	9.895	9.2763	9.1969	8.9466	9.6651	9.7808	
PCMT1	10.576	10.8415	10.7486	10.745	10.5398	10.5635	
FOS	4.29505	4.61525	3.77705	3.7322	4.394	5.9085	
FYN	6.5983	4.76705	5.40385	6.1714	6.0035	4.70735	
MCOLN1	6.9615	5.23565	5.0197	4.5031	5.2776	4.96495	
MYC	10.3907	10.2838	10.3834	10.3624	10.3321	9.9289	
ID2	7.79525	6.9404	6.68075	5.7509	6.0899	6.3385	
POLB	7.87505	7.99835	7.97715	7.9346	7.5554	7.71	
CETN3	8.34175	8.5086	8.20655	8.8064	8.7918	8.6673	
KCNK1	8.1203	7.68995	8.04135	7.3182	7.9346	7.54235	
AXIN1	7.65215	7.64095	7.2436	7.2413	7.5162	7.43535	
SMC4	10.2608	10.303	10.2388	10.3845	9.1421	9.83035	
RAI14	7.702	7.87765	7.9916	7.4165	7.979	7.9797	
SMARCD2	11.7495	11.7136	12.0012	11.4956	11.1093	11.4798	
DNAJC15	10.0061	10.3364	9.77975	10.3099	9.399	9.93485	
MPZL1	7.7107	7.4247	7.40035	7.6746	7.1991	7.06955	
HOXA10	6.13905	5.8075	6.58315	5.9946	4.8881	5.8148	
NRAS	11.3507	11.6318	11.0935	11.7803	11.2153	11.3043	
CASP2	5.9898	6.1353	5.8649	6.1472	5.9807	6.1645	
EBNA1BP2	10.5967	10.8621	10.5335	10.8895	9.7034	10.5082	
CTNND1	7.3447	7.35345	6.34395	6.4843	9.4194	8.4089	
TATDN2	8.1413	6.83505	7.56905	7.0201	5.4554	6.35745	
LRPAP1	10.7319	10.5592	10.8312	10.731	10.608	10.3795	
ZNF131	8.88025	8.97935	8.9883	8.9025	9.2832	9.63305	
BNIP3L	7.621	7.386	7.8352	7.9849	8.555	7.36005	
HOOK2	7.37	7.37755	7.22135	7.4917	9.0062	8.5215	
ERBB2	9.4054	9.44695	9.76295	9.3498	10.6193	10.0888	
TBPL1	7.40075	7.69565	7.05925	7.5767	7.3668	7.2899	
INTS3	8.61535	8.68585	8.42295	8.9324	8.6873	8.4539	
RAE1	11.2985	11.4527	11.2671	11.2772	10.7721	11.161	
CDK1	10.5469	10.5357	10.4923	10.4235	10.0152	10.1852	
RFNG	8.84115	8.60255	8.69315	8.6814	9.5345	9.32515	
MICALL1	7.6409	6.1501	5.49805	4.9928	5.0632	4.98685	
SLC35A1	9.83415	10.0023	10.0479	10.1505	10.0871	10.1779	
KLHL21	4.306	4.70055	4.5763	4.4668	4.5448	3.9993	
NIPSNAP1	9.61875	10.0931	10.2034	9.6215	9.6139	9.5868	
BCL7B	6.57695	6.8059	6.76965	6.8628	7.0598	6.81095	
TLE1	10.9898	10.2446	11.1406	10.9743	11.5866	10.9851	
FZD7	6.8505	6.7333	6.5571	6.3993	6.7827	6.4513	
TIMELESS	10.4809	10.5146	10.4608	10.1667	9.9244	10.3181	
COG2	8.29325	7.78725	7.80415	8.3882	8.4339	7.8197	
DHX29	7.35325	7.70965	7.76095	7.1817	7.434	7.53965	
MMP2	8.02875	8.4753	6.98375	7.9023	8.4705	9.09575	
MRPS2	10.9001	10.8841	10.8651	10.439	9.4979	10.3419	
KCTD5	7.9647	7.76545	8.0431	7.7861	7.0721	6.91785	
TCEA2	10.2281	10.0912	10.3185	9.9598	10.6708	10.5352	
CNPY3	7.35005	7.6504	7.78015	7.5308	7.2389	7.7974	
FHL2	8.317	8.32885	8.72675	8.4438	7.9436	8.21825	
ADAM10	8.1218	8.1412	8.68975	7.87	8.4936	8.38055	
FKBP4	12.7593	12.819	12.8716	12.127	12.0871	13.01	
CD58	10.1117	10.2974	10.1775	10.0588	8.6543	9.67845	
KAT6A	7.2147	6.84145	7.0256	6.8331	7.4215	7.14765	
CDK7	11.3473	11.0408	11.37	10.8748	11.175	10.8244	
KIF5C	4.8823	4.5991	5.04535	4.8571	5.6117	4.97525	
HMG20B	11.3134	11.3738	11.538	11.198	11.6324	11.6131	
MAP3K4	4.4991	4.84145	5.91815	4.9177	4.0469	4.79515	
PIN1	10.4787	10.7245	11.2396	10.5029	10.601	10.7158	
ZFP36	11.0768	10.7726	10.8181	11.0525	11.5259	10.8018	
INPP1	4.9109	5.48475	5.7932	5.8183	6.071	5.849	
LAGE3	7.47405	8.12815	7.9121	7.7901	7.8354	7.11885	
RAC2	3.5647	3.83695	3.4704	4.2851	4.2184	3.5958	
TNFRSF21	9.98185	9.6432	9.8905	7.1639	10.4419	10.282	
HMOX1	6.7296	6.266	6.6938	6.4276	8.162	7.68295	
KIF14	5.88245	7.36185	5.2147	6.0257	6.6592	6.16925	
COL4A1	6.49015	6.6425	5.0937	5.6632	6.5164	6.62285	
DUSP6	4.92545	4.94525	7.07405	7.7259	6.6431	6.82765	
CYB561	11.6506	11.3497	11.6387	11.7025	11.3274	10.9345	
EPB41L2	8.79425	8.43975	8.34155	8.245	8.1845	7.878	
GNAI2	7.5602	7.54235	7.6739	7.4328	7.413	7.5137	
HTRA1	7.2966	6.5073	5.55125	6.9239	6.3262	7.2838	
TSTA3	7.0239	7.56895	7.2579	7.5536	7.9173	7.3001	
WASF3	5.54895	5.7324	5.28065	6.1808	6.119	5.1205	
DNMT1	12.2197	11.7515	11.8854	11.6045	11.4345	11.6596	
TSPAN6	8.6315	8.4664	8.79565	8.2247	8.431	8.0873	
FBXO21	10.7926	10.5931	9.70265	10.9105	10.4824	11.3551	
RAB27A	7.4576	7.14405	6.8796	6.9912	7.4824	6.9796	
DDR1	8.7964	8.96475	9.21785	9.0328	10.0495	9.29375	
PPP2R3C	8.675	8.3325	8.35705	8.1359	7.8049	8.31355	
ADRB2	3.52235	5.64655	7.78865	7.5895	4.1201	7.14235	
LPGAT1	7.7707	7.63765	7.812	7.8844	7.4341	8.11495	
DUSP11	9.70075	9.51745	9.29785	9.5222	9.3773	10.2092	
GRB10	5.3955	4.89265	4.94505	5.29	5.12	4.96345	
MMP1	7.7883	5.0819	4.94645	4.9627	5.6608	5.7715	
TP53BP2	10.1955	9.8775	9.5597	9.7612	10.1405	9.80325	
CDKN1A	11.535	11.3777	11.3687	12.3232	11.9668	12.2073	
ZW10	7.33165	7.14735	7.1476	7.2413	7.4184	7.4338	
CORO1A	6.99415	7.7245	6.9554	6.5742	7.3155	7.5788	
TJP1	7.81575	7.5789	7.72465	7.1173	8.1258	7.40545	
ABCB6	9.62355	9.4484	9.40575	9.2717	9.1179	9.0721	
XPNPEP1	6.34325	6.5914	6.2115	6.3446	6.3446	6.1745	
MAMLD1	4.7723	4.8575	4.7569	5.195	4.6375	4.64645	
MTHFD2	11.6636	11.7255	11.6684	11.9033	11.6197	11.3869	
DSG2	8.2562	7.65085	7.41905	7.7901	6.8957	7.52415	
PRAF2	8.5735	8.31985	8.57605	8.7818	9.0472	8.7029	
DNTTIP2	9.83535	10.0883	10.1622	9.8249	9.0879	9.2585	
SLC27A3	10.0098	9.36525	9.35495	9.1214	9.9165	10.1547	
CD97	7.08395	6.8586	6.93205	6.3564	7.4004	6.74825	
HTATSF1	11.9035	11.8689	11.753	11.8476	12.0514	12.1097	
IL13RA1	7.6903	8.5427	7.47085	7.711	7.9812	8.43875	
NCAPD2	8.8193	8.756	8.7065	8.7259	8.9251	9.1746	
AGL	5.2954	5.74665	6.00395	5.625	5.8449	5.77685	
TMEM109	9.86205	9.6613	9.7679	9.4898	9.0472	9.3994	
CDC25B	12.0932	12.1241	12.0916	12.17	12.4739	11.9399	
ICAM1	4.65275	4.31455	4.93165	5.1222	5.4501	4.93105	
GATA3	11.1491	10.9587	11.2938	11.2341	11.9531	11.2919	
NUP93	7.26135	7.9665	7.1036	7.8844	7.322	7.3068	
PLA2G15	7.28275	7.4182	7.7803	7.3777	7.573	7.27915	
RPA3	9.3574	9.5221	9.0382	9.4066	6.354	8.8137	
PIP4K2B	3.9855	5.63705	5.48395	5.2971	5.3933	4.8123	
TES	11.0466	11.0599	10.3105	10.7016	10.93	11.5378	
MYCBP2	6.39735	5.89255	6.0797	6.0948	6.9651	6.63005	
SPR	10.1292	9.732	10.0161	9.8848	9.8084	9.9822	
PGRMC1	12.1407	11.9775	12.0142	11.9342	11.5453	11.6148	
RELB	6.61255	6.11285	6.06065	6.204	6.6592	6.78865	
AARS	11.4086	11.4848	11.4694	11.3435	11.753	10.978	
EPHB2	5.041	4.4866	4.52005	4.2559	4.6375	4.85215	
GPC1	7.51745	7.45705	7.3102	6.9912	7.6825	7.65525	
RPIA	10.736	10.521	10.574	10.5165	9.83	10.1927	
ELAC2	11.0566	11.1653	10.9359	10.6316	11.1459	11.3326	
GPR56	10.8311	10.1896	10.3835	10.0114	10.2035	10.4564	
NVL	9.2269	8.95435	9.0775	8.2026	9.9393	9.42565	
PLSCR1	6.6265	6.8573	6.48935	7.0867	6.2039	7.0627	
CHEK1	8.1817	8.47745	8.24165	8.4184	7.8606	9.0366	
CTSL1	12.1402	11.9848	12.3117	12.4739	12.7219	12.3611	
CTSD	12.7873	12.7303	12.8966	12.8999	12.5064	12.8698	
ME2	6.13215	6.75515	6.92085	6.7509	5.7556	6.1518	
ARHGEF2	5.2374	5.59265	5.86605	5.44	5.0283	5.7358	
PDGFA	9.4706	9.52565	9.3268	9.1048	9.173	8.2945	
ILK	8.6438	8.49925	8.6959	9.1218	8.8822	8.8874	
WDR67	8.52505	8.2454	8.163	8.2042	8.3264	7.94695	
NFIL3	8.18015	7.62485	7.726	8.1485	8.3773	7.7457	
RFC2	8.82015	8.95065	8.64995	7.1358	7.1412	7.7804	
ARL4C	7.1428	7.24655	6.2083	6.9261	7.8878	7.99475	
TIMM9	12.5203	12.3298	12.5252	12.3599	11.932	12.0455	
CPNE3	12.6376	12.4201	12.2715	12.5612	12.2298	12.4167	
ORC1	9.4061	9.27505	9.216	9.0169	9.1766	9.85285	
C5	6.1486	5.8509	5.8645	5.8537	6.7706	6.15615	
PARP2	8.52955	8.6969	8.19765	8.6002	8.3422	8.2145	
FASTKD5	7.9876	8.275	8.6429	8.2488	7.716	7.8463	
SCRN1	9.6154	9.6384	9.56545	9.7202	9.5811	9.782	
MAN2B1	7.9646	7.78715	8.2379	7.9346	7.1954	7.79425	
PTPLAD1	10.1724	10.2144	10.0438	9.5649	9.6213	10.2462	
MSRA	7.57945	7.5654	7.22905	6.9772	6.6038	7.3793	
NFKBIA	11.2631	10.1184	10.8352	11.1104	12.1844	10.8242	
DCTD	7.1617	7.4447	7.27465	7.5456	7.6723	7.42615	
SYNE2	7.12145	6.34195	7.2499	6.3993	6.495	6.1926	
MBNL1	8.6202	8.78115	8.373	9.1555	8.245	8.64815	
UBE3C	10.7083	10.4634	10.6348	10.3821	10.1434	10.0725	
CCDC92	7.54045	7.5347	7.27745	7.4018	7.8371	7.4544	
MYCBP	10.6968	10.8077	10.8323	10.9289	9.0738	10.2579	
CXCL2	5.1085	4.9358	5.07845	4.4668	5.2049	4.5577	
PTPN1	10.3792	9.95635	9.87975	10.5023	10.363	10.5825	
BRP44	10.9895	11.0849	10.8806	11.0951	10.5905	10.7634	
TIMM22	7.87875	7.7541	7.65945	7.9015	7.782	7.86765	
ATF5	9.6144	9.4087	9.0712	9.8503	9.1555	9.29045	
ECD	8.0641	8.2918	9.13505	8.2027	8.1939	7.97115	
CIRBP	9.4902	9.93755	9.23745	10.2958	9.1824	9.80115	
NSDHL	9.65565	9.56905	9.8688	10.1225	10.5824	10.6983	
ADI1	8.01295	8.18105	5.7484	8.2736	8.048	8.10275	
NFKBIE	5.77785	5.7681	7.14285	5.5782	7.0049	6.4125	
ADCK3	3.82	4.15985	4.62965	5.3951	6.1239	4.57885	
PRSS23	12.622	12.4414	12.4583	12.2905	11.7223	11.8902	
CCNH	7.67445	8.2881	7.6803	8.245	8.3439	8.1822	
GDPD5	6.42435	6.3029	6.2075	5.8614	6.085	6.5332	
P4HA2	7.0766	6.93415	7.1482	7.71	6.6364	6.1078	
TARBP1	8.30695	7.9567	8.37455	6.548	8.6203	7.8592	
ATP6V0B	7.59625	7.6985	7.09265	7.8423	7.6071	7.4528	
RBKS	6.3173	6.506	5.73535	5.7586	5.3979	6.0458	
CAPN1	7.9381	8.0153	7.97185	7.84	8.7183	8.02005	
KDM3A	7.65145	7.0413	6.98645	6.5862	7.7797	6.91945	
BID	6.78205	7.02765	7.111	8.0541	7.782	7.2348	
STXBP1	6.28455	6.5237	5.899	6.247	5.7837	5.7122	
ITGB5	10.8404	10.5577	10.9866	11.0825	10.7598	10.6716	
MTF2	7.92805	7.97635	7.5571	8.0849	7.7316	8.2992	
HLA-DRA	4.93255	4.7032	4.5311	6.9472	6.8284	5.15045	
SLC11A2	7.85375	7.37285	7.69775	6.9574	7.1142	7.73605	
PDIA5	4.27905	5.7166	5.9909	5.9531	5.9969	4.8583	
PIK3C2B	8.23435	7.4706	7.84815	7.4838	7.8737	8.14285	
RAP1GAP	7.71025	7.923	8.4598	8.8418	10.7002	9.02055	
SLC25A46	9.2166	9.14705	9.23095	9.4131	8.934	8.807	
CDK19	8.47255	8.25225	8.32735	8.224	8.8304	8.80225	
NOLC1	9.133	9.23635	9.0996	9.0605	8.5976	8.4771	
CAT	9.3397	9.2837	9.19695	9.5415	9.5599	9.7529	
KIAA0753	7.53855	6.9005	7.3194	7.2354	7.8049	7.9872	
DUSP14	7.6086	7.81925	7.5379	7.9027	6.88	6.7276	
KAT6B	6.61055	7.0206	7.7782	6.3422	8.7173	8.0561	
CHN1	3.26725	5.20775	3.09635	4.2055	4.1624	6.20305	
HMGA2	5.26015	4.81045	4.9864	5.7402	4.8495	3.8872	
IGFBP3	6.4286	6.2741	6.29605	5.409	6.7999	6.25975	
MAPK13	5.0186	5.3854	4.4657	7.2144	6.0739	6.9582	
