gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
MBOAT7	10.6494	10.3296	10.1931	10.6025	10.5779	10.3401	
PNKP	8.38455	7.9215	8.2226	8.2277	8.63595	8.2729	
PSME2	11.2702	10.8847	11.2845	11.2347	11.039	11.1209	
NISCH	8.09385	8.2729	7.8451	7.9433	8.092	8.0301	
SLC35A3	5.97255	6.0525	6.3928	6.1248	6.22915	6.0073	
CPSF4	9.65855	9.3752	9.419	9.4136	9.49455	9.4816	
LSR	6.8828	6.2111	5.897	5.7787	5.56825	5.9869	
COPB2	11.5031	11.6132	11.5958	11.6813	11.9204	11.7341	
MEF2C	5.58815	5.2254	4.9674	5.0995	5.3582	5.5574	
GADD45A	9.6126	9.5166	9.3694	10.1323	10.3158	10.5408	
KDM5A	7.53525	7.7736	7.7224	7.6195	8.16695	7.7783	
FAM63A	6.7027	6.9814	7.051	7.4626	7.81375	7.1399	
SMNDC1	8.80425	9.3028	9.2119	9.1741	8.7692	9.1108	
NUDCD3	8.3106	8.5076	7.9304	7.8742	8.19665	7.8893	
RAB4A	9.3556	11.3043	11.1477	11.0735	11.2185	11.2845	
FGFR2	6.6881	5.3438	5.2953	6.4304	5.8398	7.0423	
IFRD2	11.4371	12.3593	12.1276	12.1358	11.7759	12.2639	
BACE2	8.5197	9.779	9.5149	8.7467	9.9125	9.122	
HMGCR	8.80095	8.454	8.6176	9.2311	11.2217	9.6371	
LYN	5.6183	5.0662	4.9848	4.7977	4.8989	4.8283	
SLC35B1	9.5984	9.7741	9.6982	9.5034	9.20035	9.2838	
ISOC1	8.2245	7.3868	7.9529	7.8709	8.1478	8.018	
TIMP2	8.2705	8.1303	7.658	7.991	9.0675	8.7551	
DUSP3	7.71335	7.3795	7.261	8.0394	8.10205	7.3409	
LSM6	7.96055	8.3003	8.3839	7.6682	6.5902	7.5851	
CALM3	8.02755	6.9174	7.2009	8.0767	7.5472	7.3183	
MOK	8.66495	8.1078	8.0132	7.9956	8.2059	8.066	
PPP1R13B	7.03805	5.1959	5.0786	6.2428	6.4134	5.4349	
SACM1L	9.91675	9.5351	9.6842	9.5729	9.69445	9.4249	
DNAJB2	9.054	7.5283	7.6095	7.8096	8.6644	8.0826	
TCERG1	10.2811	10.3226	10.0569	10.0048	9.52425	9.5103	
CERK	8.1936	7.3899	7.0718	7.7404	7.8067	7.0863	
KIAA0196	9.35855	8.9155	8.8791	9.2567	9.64155	9.4068	
DNM1	8.3428	8.4102	8.395	7.8	7.31225	7.6791	
LAP3	10.0844	10.4676	10.2567	10.5528	10.9911	10.6349	
DDIT4	10.7924	11.3366	11.2347	11.0047	11.0401	11.0004	
MAPKAPK5	8.04485	8.0921	8.2729	8.1654	7.9788	7.9442	
ALAS1	11.3209	10.5998	10.6493	10.8788	11.6164	10.8085	
HDGFRP3	7.51115	8.3308	8.2945	8.02	7.4045	7.7593	
PAFAH1B1	9.93835	8.5035	8.6402	8.8938	9.2435	8.9867	
PRKCH	5.0812	4.8888	4.4212	4.2746	4.6763	4.525	
PSRC1	10.1581	9.8126	9.8049	9.4415	8.95645	9.3588	
RAB21	7.9919	7.1065	7.0718	7.7248	8.10735	7.4343	
ERO1L	6.0586	6.3815	6.155	5.9842	5.4749	5.4155	
PSIP1	10.4874	10.5411	10.6289	9.8973	9.41175	9.5265	
APOE	4.2487	3.649	3.9123	4.126	4.01055	3.8536	
CREB1	6.76695	6.9814	6.7678	6.484	6.5827	6.9248	
MBNL2	8.3131	9.1742	8.1654	8.7977	9.0881	8.9681	
RBM15B	9.05325	8.4727	8.7246	8.3543	8.1768	8.3478	
PACSIN3	8.6207	7.5406	7.5354	7.3045	7.3714	7.3802	
TOMM70A	9.4441	9.5641	9.5531	9.7534	9.78275	9.5423	
CBR1	8.86955	9.0832	8.9635	8.7716	8.9996	9.0346	
MTA1	9.7618	10.0721	9.7692	9.7909	10.1624	10.2226	
MACF1	9.4046	9.6015	9.6569	9.7692	9.5932	9.5894	
PRKCD	8.64105	8.9416	9.0641	8.6903	9.6203	8.9352	
CCNA1	6.3054	5.0244	5.4613	5.5828	5.5455	5.3607	
PIK3R4	7.48285	8.4938	8.1174	7.8976	7.8001	7.9178	
CSNK1E	9.88625	9.5793	9.6525	10.1454	10.5135	10.1804	
HIST1H2BK	7.9549	7.8068	8.132	9.0287	9.33335	9.4448	
JUN	8.87315	6.2098	6.5483	8.2779	8.48925	6.9478	
PCCB	9.9348	10.4815	10.5607	10.9589	10.0853	10.6057	
STAP2	5.272	5.0917	4.9441	5.0128	5.59585	5.2384	
TMEM50A	8.5428	9.0015	9.0258	8.8728	8.4612	8.7672	
PMM2	11.8336	10.2294	10.2643	11.2228	11.7654	10.845	
SCCPDH	10.1083	10.7592	10.7796	10.7089	10.9631	11.0685	
HSD17B11	9.0517	8.9269	9.3537	8.9044	9.13225	8.9301	
TSC22D3	4.9631	4.9113	5.118	5.5263	5.64805	5.5263	
FBXL12	7.0518	7.4884	6.8718	7.2423	7.73415	7.9304	
TFAP2A	7.99255	6.8121	7.3155	7.4949	8.5324	8.3593	
WDR61	8.31135	9.4572	9.5493	8.7607	7.77115	8.9652	
ZNF395	10.5798	8.3528	8.3462	9.6804	9.7894	10.3697	
FAS	4.1906	4.1987	4.6035	4.8844	4.5562	5.4613	
VPS72	8.2025	8.4857	8.4835	8.3799	8.10765	8.7868	
CENPE	8.05445	7.7974	7.8121	7.66	7.10355	6.4229	
CLSTN1	9.45685	8.7528	8.9122	8.7828	8.8418	8.449	
CREG1	10.714	10.8158	11.1326	11.1003	11.1878	11.208	
MAPK9	10.0357	9.0022	8.9666	9.2059	9.0714	8.9868	
PRR7	6.8453	7.1493	7.0423	6.647	6.80305	7.0159	
SKP1	6.283	8.3528	8.188	7.8575	6.82045	7.7442	
POP4	9.7821	10.0447	10.1806	10.1323	9.3713	9.8486	
TMEM110	6.66435	5.907	5.9235	6.0857	6.25925	5.913	
NFE2L2	8.59205	8.2338	7.9532	8.0041	8.6428	7.9117	
ZNF589	6.7074	5.7066	5.6444	6.1179	6.29495	5.7298	
BAX	9.1083	8.6229	9.3945	9.899	10.7253	10.951	
BLCAP	9.2447	9.0784	9.1031	9.3485	9.41195	9.4943	
CNDP2	9.57165	9.4307	9.4288	9.779	9.7935	9.8404	
FAM20B	8.5822	8.1507	7.8416	7.9073	7.95295	8.0268	
PROS1	4.13215	4.6366	4.652	4.6728	4.56625	4.6454	
TNIP1	7.25275	7.4459	7.381	7.1181	8.03235	7.6735	
CRKL	9.6578	8.2553	8.2415	9.0941	8.96685	8.7445	
P4HTM	4.82155	4.0659	4.2806	4.412	5.1804	4.7446	
REEP5	7.64795	9.2654	8.9979	8.7172	8.42365	8.8	
ZNF318	6.4506	5.8824	5.937	5.7551	5.6996	5.5469	
BZW2	10.2017	9.9222	9.8012	10.1129	9.85555	10.0831	
FDFT1	9.6083	10.254	10.214	10.691	11.986	10.9668	
CGRRF1	7.476	7.8976	7.9341	8.1046	7.08075	7.5251	
TRAP1	10.5389	10.5743	10.4029	10.3296	10.1936	10.3454	
AMDHD2	6.3905	6.2931	6.484	6.4506	6.563	6.9814	
GTF2A2	11.7997	11.7626	12.0115	11.7183	10.8446	11.6273	
PEX11A	5.37165	4.2563	4.2488	4.6613	4.46515	4.5562	
PSMD9	9.0975	9.1502	9.1602	9.0536	9.01215	8.9508	
GFOD1	5.62	4.6613	4.4702	4.9809	4.94035	4.8909	
MTFR1	10.1814	9.1765	9.2059	9.822	9.50885	9.6979	
PECR	6.2584	6.187	6.5665	6.4506	6.3283	6.8669	
UBE2A	9.64045	9.8109	9.8996	9.6893	9.53865	9.5817	
NIT1	10.6936	9.6075	9.8603	10.4856	10.5319	10.5199	
SOCS2	5.5891	5.05	5.3037	5.0662	5.2289	5.5003	
SYNGR3	3.8089	3.6858	3.9283	3.7818	3.4835	3.5288	
ZDHHC6	7.27345	7.7076	7.533	7.281	6.8903	7.1264	
ITGAE	9.9254	9.4604	9.901	9.6757	8.84375	9.6569	
NFKB2	4.88895	4.5876	4.3736	4.4642	4.68575	4.5168	
STK25	9.99365	9.745	9.7419	9.8317	9.62355	9.5138	
TMEM5	9.73145	9.3543	9.3302	9.5194	9.1869	9.687	
ABCF3	8.02825	8.3799	8.2105	8.151	8.4529	8.2235	
ATP5S	6.00555	7.1185	7.418	7.5574	6.43035	7.1518	
FCHO1	5.2667	4.1539	6.5749	4.7157	4.5117	4.6718	
NGRN	6.2804	6.7273	4.8455	6.4733	6.56085	6.8527	
HOXA5	8.4745	9.8317	9.5756	9.695	9.7493	9.998	
OXSR1	9.13385	8.9155	8.9462	8.678	8.67035	8.5834	
GRN	10.1691	10.1064	10.8359	11.0552	10.9209	10.8995	
SMARCC1	10.6797	10.7462	10.374	10.5716	10.677	10.7894	
NUP85	9.7038	9.7794	9.7866	9.5817	9.0144	9.1023	
PAK6	4.3151	4.6454	4.5732	4.5876	4.7747	4.3717	
GHR	4.73925	4.7775	4.8316	5.2112	4.99565	4.8425	
GTPBP8	9.40765	9.3744	9.706	9.6347	8.96995	9.3624	
GLOD4	9.4741	9.9866	9.8652	9.8618	9.5516	9.4589	
PTK2	10.7187	9.5742	10.1217	9.5708	10.0713	10.0713	
CDK4	11.8704	12.0893	12.0984	11.9959	11.9123	11.9959	
EPN2	8.22715	6.7624	6.8527	7.6288	7.90055	7.2878	
CCDC90A	5.92375	7.3551	7.316	7.0523	5.6804	6.5591	
IL4R	6.7177	5.366	5.4843	6.0073	7.26085	5.5167	
KIAA0528	7.9957	9.7231	9.9101	10.2436	9.99935	9.7692	
PRKAG2	6.67335	6.3425	6.1623	6.0089	5.8153	6.193	
KIT	4.25345	3.6858	3.2292	3.8848	4.03765	3.9436	
MRPS16	9.81175	10.9776	10.9191	10.9013	10.5002	10.8001	
PTPRC	6.55125	4.7337	6.8158	5.3456	6.70525	5.5749	
RPS5	8.1542	9.5331	8.9927	8.8501	9.4854	9.2654	
NOL3	9.24385	8.0988	8.3359	9.0198	9.05035	9.1645	
PSMG1	9.6726	10.9832	10.8847	10.6525	10.1714	10.3048	
NR1H2	8.28115	6.9921	6.9826	7.2989	7.9746	7.1875	
TMEM97	8.27065	8.7065	8.6658	8.3153	8.23775	8.283	
LRRC41	10.9228	10.3826	10.3962	10.781	11.3504	11.1278	
PLS1	7.6463	7.8096	8.0075	8.158	7.9555	8.1489	
DUSP22	7.24265	6.2271	7.0976	6.0254	7.75725	5.626	
KIAA1279	6.1575	6.8478	6.3877	6.6995	5.8135	6.3456	
RPS6KA1	10.0299	10.4507	10.5168	10.3504	10.6348	10.3504	
TCEAL4	9.13045	9.4249	9.4604	9.5845	10.0771	9.8126	
DCK	8.86205	9.8068	9.2671	8.6816	7.7346	8.2476	
NUP133	9.77975	9.419	9.5617	9.213	9.59065	9.3378	
NUP62	8.3637	9.6371	9.5234	8.6366	8.3413	8.3431	
TRIM2	9.66135	8.78	8.9188	9.7283	10.3563	9.6867	
SNCA	10.2549	9.2768	9.6234	9.8404	10.3363	10.0929	
SPTAN1	6.7929	7.245	7.1443	6.6731	5.85015	6.1624	
MALT1	8.16445	8.4258	7.8932	7.9178	8.54025	8.5223	
VPS28	6.1739	5.439	5.7286	5.2637	5.95895	5.5609	
LRRC16A	5.3095	5.7687	6.1029	5.4349	5.87525	5.439	
YKT6	10.1446	10.5199	10.4775	9.4117	8.48925	8.6583	
CHP	7.85425	6.6896	7.4518	7.8853	9.8492	8.7984	
KIF2C	6.0888	7.3324	6.7997	6.6666	6.54795	6.4845	
NNT	7.8441	8.4569	8.4025	8.3026	8.3701	8.4056	
NR2F6	9.6562	9.5052	9.6178	9.3504	9.1757	9.4908	
COL1A1	6.48275	5.2431	5.258	5.1906	5.03915	5.2759	
EXOSC4	6.97375	7.5418	7.1452	6.7331	7.2019	7.2807	
CDC25A	8.8482	9.0581	8.783	8.1507	7.27495	7.1555	
PDLIM1	7.48345	8.4855	8.2517	7.8254	7.01985	8.4073	
CRELD2	7.70415	6.7796	6.89	6.9988	6.96335	6.7964	
TP53	9.07105	9.2759	9.3305	9.0844	9.58935	9.3896	
IQGAP1	8.82155	8.5311	8.4984	8.3244	8.8369	8.6739	
RRP12	9.3651	10.2436	9.9704	10.0857	10.6348	10.3658	
ACAT2	6.45275	8.3685	8.151	8.0301	9.3657	8.6311	
EGR1	4.5883	4.8581	4.8136	4.9651	5.06445	4.8888	
MUC1	3.9182	4.1968	3.9989	4.0711	3.8396	3.8697	
THAP11	7.00415	7.0228	7.0535	6.7816	7.4057	6.9442	
AURKB	10.6014	10.9072	10.8347	10.1714	9.4607	10.3861	
CEBPD	7.0503	5.9622	5.7298	6.3083	8.14635	7.4487	
HSPA4	11.7049	11.2437	11.0779	11.1209	11.2834	11.1691	
MAST2	7.45705	7.4833	7.6203	7.4146	7.4891	7.3636	
DHDDS	7.7753	6.0936	6.184	6.89	7.10255	6.3539	
TOP2A	12.4093	12.4783	12.5441	12.073	10.4655	11.2265	
GADD45B	6.30435	5.1573	5.2863	5.0863	5.1309	4.9917	
NCK2	5.47555	6.0784	6.0015	5.9705	5.80715	5.4915	
AURKA	7.23595	7.8932	7.9099	7.1322	6.3364	6.6026	
KIAA0355	4.924	5.1563	5.2174	4.9809	4.5287	4.7734	
B3GNT1	7.6842	8.9025	8.5978	8.5728	8.815	8.7672	
DYNLT3	8.62155	8.6395	9.077	9.301	9.6504	9.4003	
CDK5R1	4.84135	5.3569	5.0971	5.0317	4.44735	4.8193	
CHMP4A	8.97955	8.7535	8.8303	8.9298	8.84915	8.7162	
IPO13	9.1653	6.7766	6.9372	7.1086	8.33685	8.0767	
SCP2	6.67195	7.2802	7.3998	7.6545	7.19595	7.086	
ITFG1	6.09925	5.6864	6.4096	6.8628	7.06725	6.6399	
RAD9A	6.4754	6.5133	5.6541	5.6354	5.1894	5.403	
DRAP1	11.5142	11.7663	11.9324	11.8594	11.7264	12.1383	
SPP1	4.7324	5.0128	4.4971	4.8455	5.26995	5.0786	
HYOU1	10.4444	9.0099	8.719	9.0078	9.1002	8.757	
PCMT1	9.6735	10.0159	10.0691	10.0929	9.83195	9.779	
FOS	5.93535	5.1757	4.9917	4.701	5.714	5.7922	
FYN	6.22515	6.5275	6.4176	6.1477	6.68335	6.3098	
MCOLN1	5.66365	5.7083	5.5048	5.2334	5.9056	5.5048	
MYC	6.9741	7.1639	6.9419	7.0519	8.15675	7.519	
ID2	4.20685	4.2493	4.1121	4.0562	4.107	4.0798	
POLB	7.6868	7.6546	7.8596	7.7045	7.4432	7.7076	
CETN3	8.17295	9.4448	9.1966	9.0581	8.2489	8.4388	
KCNK1	5.6387	6.1318	5.8007	6.0185	6.10725	5.9705	
AXIN1	7.84345	6.484	6.4771	5.9626	6.34455	6.0844	
SMC4	10.4037	11.0552	11.0638	10.1177	9.27525	9.481	
RAI14	10.3441	8.8849	8.6739	9.5234	9.02265	9.5894	
SMARCD2	9.12735	8.9672	9.1492	8.8791	8.982	8.9298	
DNAJC15	8.5494	8.8274	8.8199	8.2415	8.204	7.9928	
MPZL1	8.0152	8.809	8.841	8.6605	8.30305	8.5689	
HOXA10	6.86435	7.253	7.5866	7.6987	7.5596	7.6139	
NRAS	8.84865	9.3921	9.0594	8.8849	8.6902	9.0049	
CASP2	5.9314	6.7441	6.4391	6.2098	5.7903	6.0185	
EBNA1BP2	11.0961	11.8056	11.6956	11.6321	11.1657	11.3973	
CTNND1	6.7327	6.8527	6.0713	8.395	9.11735	7.9215	
TATDN2	5.46595	6.4192	6.6995	5.8966	5.98705	6.2931	
LRPAP1	9.6475	9.945	9.9843	10.0305	10.524	9.8317	
ZNF131	7.7888	8.3104	8.1606	8.3478	8.5804	8.7672	
BNIP3L	7.3683	8.4156	8.5704	8.3006	7.7374	8.133	
HOOK2	5.37145	5.4349	5.3164	4.9391	5.75895	5.2637	
ERBB2	8.63015	8.0921	8.6567	8.4835	9.3235	9.0192	
TBPL1	8.26765	8.8747	9.0149	8.9849	8.11025	8.283	
INTS3	8.267	9.1353	8.8276	8.5714	8.5576	8.9044	
RAE1	10.2748	10.6776	10.7559	10.5143	10.2758	10.5966	
CDK1	10.0487	10.4289	10.5871	10.2391	7.9032	9.2898	
RFNG	9.8543	7.8068	7.8742	9.2495	9.4725	9.1258	
MICALL1	7.69265	7.7761	7.6783	7.74	7.3888	7.8852	
SLC35A1	8.5142	7.9956	8.0472	8.1343	8.462	8.2916	
KLHL21	5.92555	6.4036	6.184	6.3769	7.46635	6.8664	
NIPSNAP1	8.6559	9.1116	9.2898	9.3302	9.7847	9.7256	
BCL7B	7.0734	7.0663	7.0268	6.9627	6.97765	7.162	
TLE1	8.9012	9.4268	9.2819	9.276	9.44725	8.995	
FZD7	8.3914	7.1297	7.205	6.9615	8.0816	6.6444	
TIMELESS	10.1896	9.3697	9.3824	8.7984	8.4062	8.5242	
COG2	8.2012	7.658	8.1507	8.2169	8.555	8.3849	
DHX29	7.76705	7.9465	7.6601	7.4716	7.2291	6.9099	
MMP2	10.1003	8.8857	9.3595	9.2813	9.79855	9.738	
MRPS2	9.4604	9.3552	9.7374	9.4954	9.95695	9.3485	
KCTD5	6.91275	7.0643	9.186	6.8718	7.034	6.9581	
TCEA2	10.4962	9.7419	9.9303	10.0285	9.97915	10.03	
CNPY3	7.56915	8.6481	7.636	7.3721	8.2448	7.5915	
FHL2	8.87085	8.1762	8.7271	9.384	9.1345	9.4068	
ADAM10	9.2293	9.4463	9.0913	9.1829	9.2619	9.1364	
FKBP4	13.4623	11.9953	11.8951	13.0979	12.5361	13.0489	
CD58	9.86565	10.3362	10.8633	10.6634	10.0787	10.2713	
KAT6A	7.61925	6.9627	7.2366	7.5146	7.61825	7.1841	
CDK7	10.8484	10.5617	10.8085	11.1787	10.8153	10.857	
KIF5C	5.3285	4.6157	4.9567	4.6173	4.61755	4.6613	
HMG20B	11.7503	11.1912	11.4787	11.4885	9.19635	11.468	
MAP3K4	6.488	7.2593	6.9511	6.45	6.13735	6.4667	
PIN1	11.4358	11.6956	11.7944	11.9494	11.8596	11.5797	
ZFP36	9.1212	8.8645	9.0607	9.3421	10.7649	9.5318	
INPP1	8.05525	7.972	8.1695	8.6098	8.7545	8.6196	
LAGE3	5.9546	7.4253	7.3311	7.1585	6.91725	7.2173	
RAC2	4.2312	4.3489	4.1558	3.9436	3.9218	4.0465	
TNFRSF21	11.312	10.445	10.4871	10.87	11.003	10.6411	
HMOX1	5.82075	6.3131	6.3769	6.2557	7.7848	6.7584	
KIF14	7.4489	7.9178	7.892	7.6931	6.25455	6.0598	
COL4A1	11.6896	11.4787	11.5797	11.0678	10.2251	10.3128	
DUSP6	11.0329	11.3521	11.1718	11.8965	11.5236	11.6744	
CYB561	8.3788	8.6194	8.2277	8.1963	8.5715	8.1844	
EPB41L2	9.55525	10.1217	9.8793	9.4025	8.52145	9.0311	
GNAI2	8.74965	9.0022	8.78	8.4203	8.5236	8.6511	
HTRA1	5.766	5.7601	5.4349	5.937	6.7094	6.8872	
TSTA3	7.345	7.647	7.5662	7.3988	8.18035	7.5962	
WASF3	5.78565	5.8546	5.897	5.8546	5.83545	5.7205	
DNMT1	13.0928	12.5142	12.4149	12.2639	12.1905	12.0184	
TSPAN6	7.71515	8.048	8.1888	8.2675	7.4762	8.198	
FBXO21	9.84485	9.1579	9.316	10.1081	9.9097	9.5787	
RAB27A	8.21665	6.2374	5.9935	6.7997	6.79005	6.4197	
DDR1	6.97965	6.6161	6.5983	6.4304	7.9763	6.9893	
PPP2R3C	7.95115	8.3682	8.7929	8.6845	7.19535	8.5365	
ADRB2	5.31675	4.9917	4.9848	5.2863	4.86505	4.8909	
LPGAT1	9.58825	9.6731	9.8358	9.7794	9.75085	9.4392	
DUSP11	9.6224	8.3986	8.7239	9.0772	9.029	8.9672	
GRB10	4.4478	4.4735	3.9683	4.1539	4.3093	4.1442	
MMP1	8.4191	7.7467	7.7999	8.8102	8.22155	8.673	
TP53BP2	10.7896	10.9704	10.7114	10.8092	11.1562	10.7737	
CDKN1A	9.353	9.5926	10.0721	12.3336	12.3299	12.4122	
ZW10	8.7462	9.2495	8.9769	9.158	8.63165	8.5808	
CORO1A	8.34925	6.0089	6.1075	7.781	7.9167	6.32	
TJP1	7.1425	6.5236	6.684	6.6569	7.00895	6.8073	
ABCB6	8.10785	8.1099	8.2068	7.972	8.5558	8.1257	
XPNPEP1	7.5026	8.3952	7.6415	7.604	7.9501	7.6259	
MAMLD1	3.98255	4.0477	4.4086	3.9386	4.2084	3.9616	
MTHFD2	10.8973	11.4112	11.4172	11.1041	10.1561	10.5888	
DSG2	6.5788	6.1131	6.4445	6.2709	5.9317	5.6661	
PRAF2	9.9969	10.6964	10.7141	11.1477	11.4419	11.1937	
DNTTIP2	10.5351	10.5966	10.5938	10.5818	10.5772	10.5998	
SLC27A3	9.0219	7.2366	7.2802	9.1205	8.83845	8.4569	
CD97	9.19505	8.8471	9.0979	9.1023	10.0259	9.237	
HTATSF1	11.5581	10.8257	10.6055	10.9402	11.2894	10.5266	
IL13RA1	7.93405	6.1316	6.6617	6.7331	6.7232	6.6778	
NCAPD2	11.2137	10.3424	10.197	9.8317	10.1092	9.7213	
AGL	10.4244	6.2414	6.3425	6.8399	6.85425	6.5202	
TMEM109	10.4339	10.4407	10.3523	10.1875	9.79115	9.5934	
CDC25B	12.0447	12.2055	12.284	12.0291	11.8348	11.5553	
ICAM1	6.202	6.0131	5.9949	5.9004	6.911	6.2098	
GATA3	5.15325	3.7866	3.9386	4.0125	4.2694	3.9283	
NUP93	9.2271	9.7521	9.3239	9.2687	8.496	8.8849	
PLA2G15	7.04575	7.0799	7.1297	7.1024	6.9159	7.4982	
RPA3	7.8229	9.481	9.3904	8.7042	7.3054	8.0946	
PIP4K2B	6.73605	7.7531	7.4253	6.9826	7.4092	7.4427	
TES	11.9376	10.8548	10.717	11.5797	11.7004	11.0358	
MYCBP2	7.322	6.9449	7.0018	7.0043	7.24	6.8718	
SPR	8.2571	8.279	8.3919	8.5526	8.62975	8.5054	
PGRMC1	10.6544	10.8249	10.845	10.6349	10.2491	10.4102	
RELB	5.262	5.3037	5.7158	5.2863	6.08025	5.3037	
AARS	10.8587	10.9904	10.7197	10.0224	10.6833	10.4568	
EPHB2	5.1268	5.1931	4.9848	4.8316	5.1329	4.8844	
GPC1	7.0758	6.5029	6.3328	6.7544	9.1999	7.1413	
RPIA	10.8085	11.011	10.8929	10.7452	8.29685	10.6289	
ELAC2	11.9726	11.2325	11.2436	11.4024	11.3953	11.1548	
GPR56	10.8138	10.6921	10.7592	11.216	11.3396	11.5451	
NVL	9.68575	8.7977	9.154	10.0092	10.3545	9.3478	
PLSCR1	6.9252	7.2306	7.2381	7.3406	6.4373	6.9323	
CHEK1	9.24465	9.2746	9.301	9.0154	8.00565	8.5074	
CTSL1	11.0875	11.5994	11.4746	11.8056	11.9355	11.6145	
CTSD	9.43865	8.8676	8.8158	8.757	10.0544	9.683	
ME2	8.39675	8.3462	8.6284	8.7777	8.5139	8.719	
ARHGEF2	8.88775	9.2134	9.111	9.1465	9.5177	9.2567	
PDGFA	6.2483	6.1549	6.4192	6.8236	5.97275	6.3926	
ILK	9.18485	9.2025	9.256	8.8678	9.32055	9.2178	
WDR67	9.01755	8.0007	8.1343	8.2448	8.29175	8.2285	
NFIL3	5.9487	6.5991	6.3725	6.1253	6.43565	6.0619	
RFC2	9.23495	8.9564	8.9143	7.9792	6.8531	8.1013	
ARL4C	7.88685	6.9347	6.9615	7.9073	8.4261	7.8893	
TIMM9	11.0689	11.4342	11.516	11.5451	11.1977	11.216	
CPNE3	11.4419	11.9494	12.079	12.2834	11.8948	12.0893	
ORC1	11.2076	9.1001	8.9787	10.075	9.66675	9.1903	
C5	5.68975	4.3489	4.5264	5.3531	5.2444	4.5535	
PARP2	8.1166	8.5695	8.4892	7.5461	7.2423	7.1185	
FASTKD5	9.00915	9.3962	9.1464	9.316	9.11045	8.7681	
SCRN1	9.9707	10.1523	9.9072	10.0624	10.401	10.0666	
MAN2B1	7.26735	7.5146	7.3664	7.4088	8.07985	7.5533	
PTPLAD1	8.31735	9.8172	9.7692	9.6663	9.3422	8.1055	
MSRA	7.28785	6.4771	6.7503	6.8158	6.9468	6.9814	
NFKBIA	7.1507	7.1582	7.1693	7.1569	7.9056	7.1141	
DCTD	10.0666	9.7624	9.7644	9.8358	9.60765	9.7624	
SYNE2	5.08925	4.9262	5.0784	4.6751	5.1685	4.4188	
MBNL1	10.6836	11.0047	10.9589	10.7559	10.516	10.3819	
UBE3C	10.1356	10.4528	10.4269	10.2825	9.9401	10.3631	
CCDC92	5.84845	5.6143	5.9378	5.8018	5.9912	6.0784	
MYCBP	10.2091	10.8085	10.8676	10.7281	9.6206	10.2854	
CXCL2	3.8186	4.151	3.8184	4.151	4.28985	4.2237	
PTPN1	9.9578	9.7256	9.6979	9.3896	10.0257	9.8151	
BRP44	9.7912	9.7692	10.0007	9.9222	9.78915	9.8172	
TIMM22	7.5963	7.8596	7.7123	7.6896	8.0211	8.1668	
ATF5	8.18185	8.702	8.471	8.4621	8.47705	8.8587	
ECD	8.93415	9.0777	9.0399	8.6722	8.3903	8.3919	
CIRBP	9.36605	9.576	9.5637	8.9474	9.0894	9.3305	
NSDHL	8.66635	8.5591	8.7655	9.419	10.5394	9.7809	
ADI1	9.2459	9.5742	9.6639	9.3113	8.9611	9.3302	
NFKBIE	6.4385	4.9227	4.9796	5.3323	5.5294	5.5438	
ADCK3	4.73105	5.0477	4.9113	4.7344	5.4487	5.028	
PRSS23	9.80255	10.168	10.0503	10.0133	10.4925	10.3555	
CCNH	9.78005	9.8449	9.738	10.0418	9.5093	9.8813	
GDPD5	7.8055	6.7298	6.732	6.8236	7.26195	7.3112	
P4HA2	7.1639	7.2271	6.9615	6.9537	6.8534	6.7766	
TARBP1	8.25785	8.6132	8.4592	8.5418	8.69395	8.3394	
ATP6V0B	7.82225	8.4937	8.3401	8.2684	7.9508	8.2138	
RBKS	5.68955	4.72	4.8581	4.8589	4.94465	4.7157	
CAPN1	4.072	4.2841	4.2493	4.4612	4.21325	4.1121	
KDM3A	8.57375	8.8911	8.7708	8.6642	9.08405	8.4984	
BID	6.89365	7.6195	7.4146	7.4286	7.04135	7.6111	
STXBP1	6.53605	7.1841	7.2465	7.2088	8.09965	7.1141	
ITGB5	9.67005	10.0779	10.2131	10.0333	9.89915	9.9634	
MTF2	8.5076	8.4056	8.3799	8.5025	8.83165	8.1015	
HLA-DRA	9.68265	10.9668	11.1895	11.181	11.1683	11.0748	
SLC11A2	10.8829	6.2199	6.1934	6.1047	6.41485	6.1623	
PDIA5	5.4131	5.1173	4.9969	4.307	4.538	3.87	
PIK3C2B	3.7865	3.9168	3.9623	5.05	4.01945	5.1483	
RAP1GAP	5.7852	5.1173	5.2112	5.9378	5.6789	5.4012	
SLC25A46	9.4087	9.9775	10.1228	10.3738	10.1003	10.1563	
CDK19	7.37045	6.653	7.0705	7.1375	7.9531	6.859	
NOLC1	10.1234	10.3725	10.0456	10.196	10.1421	10.0503	
CAT	10.2711	10.4871	10.5627	10.5082	10.2262	10.6258	
KIAA0753	8.41285	7.3383	7.6288	7.9697	8.08275	7.9632	
DUSP14	8.18315	8.0132	7.9065	8.6395	9.04025	8.6321	
KAT6B	7.02475	6.9779	6.9588	7.0121	8.27255	7.2681	
CHN1	8.4162	5.594	5.6644	5.5681	5.48775	6.4593	
HMGA2	9.27005	9.9303	9.7213	9.7205	9.31015	9.5052	
IGFBP3	8.2399	8.1956	8.1555	8.5379	9.15375	8.9104	
MAPK13	6.22015	4.7583	4.3529	4.7337	6.3443	4.9023	
TRIB1	7.63205	7.4376	7.5279	7.5305	7.3088	7.5233	
