gene	3hr	24hr	
BNIP3	8.4922	9.5608	
RPP38	9.5268	8.6943	
BCL2	4.2318	4.3417	
CAST	9.5288	9.8254	
BAG3	10.3433	10.877	
RBM6	7.8054	8.2378	
CSK	9.5009	9.834	
GNA11	8.8656	9.2366	
ALDOC	7.9818	7.8974	
TOR1A	7.3477	7.3319	
SLC25A13	11.4517	11.6029	
UBE2L6	6.9467	6.339	
SYK	5.9468	5.8237	
TSPAN4	11.1363	11.7145	
NR3C1	5.6394	5.665	
PCBD1	12.3874	13.2177	
ICMT	10.6717	11.3588	
TRIB3	13.4631	13.3366	
EIF4EBP1	8.8387	8.8303	
PHF15	4.7239	4.2084	
CXCR4	6.0593	6.3685	
GNPDA1	9.4958	9.5565	
CCND3	8.597	8.84	
FKBP14	7.4894	7.2436	
CIAPIN1	9.2278	9.7762	
NUCB2	9.8363	9.3296	
COG7	7.6046	7.4096	
RSU1	8.0624	8.0186	
PTPN6	6.2164	6.896	
TUBB6	8.5083	8.2958	
ABL1	7.2069	7.1152	
DUSP4	7.9726	7.4725	
CCNF	8.0178	8.4905	
PTPN12	9.0526	9.414	
HSPA1A	8.474	12.0411	
PCK2	9.1081	8.534	
FAM57A	4.7279	4.608	
RB1	8.7299	8.757	
EVL	7.7629	6.7812	
GFPT1	7.0786	7.7218	
BLVRA	9.1254	9.7013	
GPER	5.6595	5.3434	
EAPP	7.8814	7.188	
S100A13	12.3921	12.4373	
EXT1	10.3641	10.6168	
MYBL2	10.9266	10.751	
POLE2	7.3096	7.5798	
STX4	8.7834	9.2675	
PLCB3	9.8937	10.3661	
TMCO1	12.0	11.5449	
C2CD2	7.1556	7.4458	
PARP1	11.0864	11.299	
ANKRD10	7.9903	8.8538	
CCDC85B	8.3533	8.5088	
DDB2	5.6759	6.5716	
DDX10	8.8166	9.1175	
BAMBI	8.2631	9.4252	
CEP57	7.6303	7.8949	
HADH	11.4284	11.4224	
RAB31	9.5963	9.4958	
ABCC5	7.0302	7.1652	
GLRX	8.0897	8.1812	
MVP	8.4016	8.5208	
RFC5	7.9684	7.8515	
HES1	8.906	9.1149	
STMN1	9.6403	9.7655	
GALE	8.8494	9.1393	
KLHL9	7.125	7.1399	
PTPRF	9.144	9.5167	
UBE2J1	9.6788	8.0484	
PGM1	9.327	9.4787	
SLC37A4	7.9812	7.8336	
LOXL1	5.5519	5.6303	
PLK1	9.4706	10.071	
MYO10	6.5901	7.0908	
NPRL2	7.2911	6.7026	
LIPA	7.6438	7.5186	
PWP1	9.3101	9.0399	
PHGDH	8.5238	8.8569	
PLEKHM1	10.4314	8.6745	
ST7	10.2017	10.3182	
VAT1	6.562	6.8893	
IKBKB	5.7419	6.1489	
KIF20A	8.6589	9.0011	
CDH3	4.9607	4.9546	
PCM1	6.4381	6.4778	
IER3	8.9251	8.6569	
SSBP2	8.6082	6.9161	
FAT1	9.7071	9.7314	
SNX11	5.4288	5.049	
RNMT	7.7614	7.8779	
SFN	7.0656	7.1394	
EGFR	7.2905	7.3404	
RFX5	6.9463	7.4757	
NET1	9.9291	10.3379	
PKIG	7.2116	7.5047	
DECR1	12.4883	12.5755	
FSD1	6.909	6.8896	
ATP6V1D	9.6663	9.9596	
CDK6	4.1339	5.0303	
CDC45	8.0526	9.2302	
NPC1	9.2681	8.363	
EDEM1	9.1179	9.1268	
MEST	13.2343	13.7306	
MYLK	4.7279	4.4112	
PAFAH1B3	10.1152	10.4961	
CALU	11.7212	11.6773	
USP6NL	8.537	8.2629	
LGALS8	8.6135	8.5825	
NT5DC2	8.7788	9.3561	
CCP110	7.4046	7.7026	
LRP10	10.0508	10.3328	
ATP1B1	12.8796	13.1437	
STK10	6.5624	6.5848	
OXCT1	6.7842	7.8055	
UGDH	7.8345	7.0746	
SLC25A4	7.8983	8.4838	
SQRDL	6.3914	6.494	
HEBP1	8.0974	8.1861	
PSMB10	8.5143	8.1479	
ASCC3	7.5727	8.1006	
FGFR4	6.7383	6.867	
CDKN2A	10.1448	11.0077	
TRAM2	5.8629	5.47	
ATP11B	8.02	7.6029	
PYCR1	9.7256	10.4187	
CD320	8.9809	9.8256	
NCOA3	9.8151	10.0314	
CDKN1B	9.9011	10.2554	
POLD4	6.9884	7.151	
FOSL1	4.137	5.1721	
MLLT11	5.3464	4.4517	
CEBPZ	8.6598	9.0135	
PRKACA	9.5537	9.6119	
GAPDH	15.0	15.0001	
CBR3	5.4127	5.1903	
LYRM1	6.1616	6.2523	
